beginyear,medium,imageurl,decade,DominantColorRGB,PaletteRGB
1800,sculpture,"https://api.nga.gov/iiif/d493ee5d-3dfc-4c2a-ac6d-acf0e059b957/full/!200,200/0/default.jpg",1400,"(141, 101, 54)","(140, 101, 53), (4, 4, 4), (211, 176, 124), (185, 157, 107), (172, 148, 124)"
1800,sculpture,"https://api.nga.gov/iiif/0be3e05e-8c19-49af-857c-56461ea4fa0d/full/!200,200/0/default.jpg",1400,"(180, 179, 178)","(180, 180, 180), (87, 73, 57), (129, 117, 102), (100, 92, 92), (100, 100, 94)"
1800,print,"https://api.nga.gov/iiif/936b4b3d-6d49-486c-9402-c08b3014b8eb/full/!200,200/0/default.jpg",1700,"(197, 182, 158)","(196, 181, 158), (99, 94, 85), (130, 123, 111), (116, 107, 96), (130, 117, 92)"
1800,print,"https://api.nga.gov/iiif/2c14f275-f4ad-4c96-9733-894edf9f9b37/full/!200,200/0/default.jpg",1500,"(125, 117, 107)","(126, 117, 108), (197, 187, 172), (180, 172, 159), (174, 164, 156), (80, 72, 65)"
1800,print,"https://api.nga.gov/iiif/a038b874-375a-4216-b559-63857245d5ed/full/!200,200/0/default.jpg",1400,"(99, 84, 66)","(95, 80, 62), (206, 189, 166), (184, 168, 147), (158, 142, 122), (171, 155, 140)"
1800,decorative art,"https://api.nga.gov/iiif/933a5feb-bf3d-4465-b85c-70448e3a7b13/full/!200,200/0/default.jpg",1700,"(202, 202, 207)","(204, 204, 209), (135, 77, 47), (143, 136, 136), (115, 117, 122), (140, 100, 100)"
1800,print,"https://api.nga.gov/iiif/0cb19261-c754-4f38-8b1a-357adaaec2c2/full/!200,200/0/default.jpg",1600,"(190, 174, 154)","(189, 173, 153), (78, 69, 60), (117, 106, 93), (101, 92, 76), (100, 84, 74)"
1800,sculpture,"https://api.nga.gov/iiif/1b68181d-99cf-4f7d-889c-6cb9400967df/full/!200,200/0/default.jpg",1400,"(12, 10, 9)","(12, 10, 9), (129, 120, 111), (74, 65, 56), (100, 100, 86), (100, 92, 92)"
1800,print,"https://api.nga.gov/iiif/84288bb0-eb01-4126-9c38-400117bf887b/full/!200,200/0/default.jpg",1400,"(188, 175, 157)","(188, 175, 157), (91, 81, 69), (129, 119, 105), (116, 100, 89), (116, 108, 84)"
1800,sculpture,"https://api.nga.gov/iiif/ee7406bd-40c9-43ee-8609-52b672d6cb0e/full/!200,200/0/default.jpg",1400,"(215, 211, 210)","(215, 211, 211), (116, 93, 74), (169, 152, 137), (144, 124, 116), (132, 124, 120)"
1800,print,"https://api.nga.gov/iiif/97ec7bb5-8d39-4023-88c0-573ac1328edd/full/!200,200/0/default.jpg",1500,"(148, 133, 117)","(157, 142, 125), (75, 66, 59), (240, 227, 208), (100, 83, 75), (103, 92, 76)"
1800,sculpture,"https://api.nga.gov/iiif/627708e5-d3ec-4809-a683-f58771f21c19/full/!200,200/0/default.jpg",1400,"(175, 174, 174)","(175, 175, 174), (76, 60, 53), (100, 75, 66), (127, 101, 87), (121, 119, 117)"
1800,sculpture,"https://api.nga.gov/iiif/5479075e-1467-4691-8778-49aff92e82b2/full/!200,200/0/default.jpg",1400,"(36, 33, 27)","(32, 30, 25), (166, 155, 139), (114, 103, 88), (139, 132, 116), (130, 123, 116)"
1800,print,"https://api.nga.gov/iiif/63416b21-224b-4ef7-8105-2c9de8519f64/full/!200,200/0/default.jpg",1700,"(222, 213, 200)","(222, 213, 200), (84, 84, 77), (149, 146, 136), (126, 123, 115), (132, 132, 116)"
1800,drawing,"https://api.nga.gov/iiif/54aa799a-21b1-433e-89cd-f012854ed7f2/full/!200,200/0/default.jpg",1600,"(165, 146, 121)","(162, 143, 120), (225, 215, 196), (99, 89, 76), (118, 100, 76), (116, 92, 84)"
1800,decorative art,"https://api.nga.gov/iiif/787295f7-d3a8-4586-9606-f3a3e4cd9cca/full/!200,200/0/default.jpg",1400,"(185, 183, 182)","(186, 185, 185), (87, 63, 51), (135, 114, 98), (98, 82, 85), (100, 94, 93)"
1800,print,"https://api.nga.gov/iiif/3a3e1736-f83b-4a6d-897a-82cbdac970bb/full/!200,200/0/default.jpg",1400,"(158, 137, 107)","(160, 138, 108), (207, 182, 147), (91, 72, 49), (108, 84, 58), (110, 92, 60)"
1800,print,"https://api.nga.gov/iiif/3e3a2ae8-bca4-4d05-8686-8c6c02aaa02c/full/!200,200/0/default.jpg",1700,"(207, 189, 167)","(209, 191, 168), (106, 99, 87), (147, 137, 121), (132, 116, 104), (136, 124, 100)"
1800,sculpture,"https://api.nga.gov/iiif/f9a9b9a0-7cbe-44c6-b7b1-b7cb8e79f316/full/!200,200/0/default.jpg",1400,"(39, 26, 17)","(39, 26, 18), (190, 148, 111), (141, 96, 64), (161, 129, 109), (164, 140, 108)"
1804,drawing,"https://api.nga.gov/iiif/71867237-6f23-42f9-ae82-2e47152fe954/full/!200,200/0/default.jpg",1500,"(190, 153, 126)","(191, 154, 127), (251, 236, 220), (131, 93, 69), (139, 108, 83), (148, 108, 76)"
1805,sculpture,"https://api.nga.gov/iiif/6aa20316-5d06-4fbd-bd2c-7682834924a3/full/!200,200/0/default.jpg",1400,"(28, 21, 19)","(28, 21, 19), (166, 140, 127), (110, 87, 75), (137, 124, 112), (132, 116, 116)"
1805,print,"https://api.nga.gov/iiif/5f65017c-8145-4d37-b0d2-b32c83467ed1/full/!200,200/0/default.jpg",1600,"(89, 77, 65)","(89, 77, 65), (200, 182, 157), (142, 127, 110), (162, 148, 129), (157, 140, 132)"
1821,photograph,"https://api.nga.gov/iiif/280ae8ea-fa2b-48fa-9a71-b05980bc90d4/full/!200,200/0/default.jpg",1800,"(166, 162, 152)","(58, 57, 51), (192, 187, 175), (168, 166, 155), (155, 151, 144), (135, 132, 124)"
1825,sculpture,"https://api.nga.gov/iiif/7261298d-5aaa-4f09-9f45-0523575913b5/full/!200,200/0/default.jpg",1400,"(48, 36, 25)","(44, 33, 23), (174, 146, 118), (129, 102, 76), (145, 123, 108), (148, 132, 106)"
1829,sculpture,"https://api.nga.gov/iiif/18da7552-0a9c-4b97-93d9-3a43e1a40329/full/!200,200/0/default.jpg",1400,"(43, 37, 32)","(37, 31, 27), (155, 139, 128), (112, 97, 86), (132, 124, 114), (128, 116, 116)"
1830,print,"https://api.nga.gov/iiif/84288bb0-eb01-4126-9c38-400117bf887b/full/!200,200/0/default.jpg",1400,"(188, 175, 157)","(188, 175, 157), (91, 81, 69), (129, 119, 105), (116, 100, 89), (116, 108, 84)"
1830,sculpture,"https://api.nga.gov/iiif/4fe27dc9-e4c8-4b91-9196-e97b5b207c01/full/!200,200/0/default.jpg",1400,"(16, 13, 11)","(16, 13, 11), (149, 135, 125), (86, 73, 64), (115, 108, 98), (108, 100, 100)"
1831,print,"https://api.nga.gov/iiif/f5e8468c-ea74-4127-9c96-ee3df19fb47f/full/!200,200/0/default.jpg",1500,"(236, 226, 205)","(236, 226, 205), (114, 102, 85), (171, 158, 137), (152, 140, 116), (148, 140, 124)"
1834,sculpture,"https://api.nga.gov/iiif/b7793ce5-17b7-4edb-8509-095fcebee463/full/!200,200/0/default.jpg",1400,"(41, 31, 24)","(41, 31, 24), (151, 125, 107), (115, 89, 70), (129, 116, 100), (129, 107, 100)"
1835,sculpture,"https://api.nga.gov/iiif/d353db3b-8c1a-453f-a592-a55f6675ab63/full/!200,200/0/default.jpg",1500,"(47, 44, 39)","(47, 44, 39), (142, 137, 129), (108, 102, 94), (124, 124, 114), (124, 116, 116)"
1835,sculpture,"https://api.nga.gov/iiif/5ebbcf13-48e6-4e68-addf-f5a017ebc801/full/!200,200/0/default.jpg",1400,"(204, 204, 204)","(204, 204, 204), (74, 69, 65), (130, 127, 124), (109, 108, 99), (108, 108, 108)"
1835,sculpture,"https://api.nga.gov/iiif/e517b19d-c202-46c1-97f4-630a4c54e9f4/full/!200,200/0/default.jpg",1500,"(35, 25, 17)","(29, 20, 13), (167, 135, 113), (107, 78, 57), (135, 111, 92), (125, 100, 93)"
1837,painting,"https://api.nga.gov/iiif/74df6f92-b371-42c7-b835-b4cb9ae167b6/full/!200,200/0/default.jpg",1400,"(20, 22, 14)","(21, 22, 14), (180, 136, 79), (94, 63, 30), (116, 100, 60), (108, 92, 68)"
1837,print,"https://api.nga.gov/iiif/eca57e2a-4e28-41ec-9eb9-338fd8357487/full/!200,200/0/default.jpg",1500,"(109, 95, 78)","(109, 95, 78), (229, 214, 188), (191, 175, 150), (171, 155, 131), (180, 168, 156)"
1837,sculpture,"https://api.nga.gov/iiif/a39aef08-0bfe-44a9-afba-e6ebe38b2b13/full/!200,200/0/default.jpg",1400,"(87, 68, 44)","(86, 68, 44), (5, 4, 4), (170, 150, 100), (46, 28, 18), (140, 132, 124)"
1837,print,"https://api.nga.gov/iiif/d5c03729-e970-4c88-8f63-1e45ef075709/full/!200,200/0/default.jpg",1700,"(217, 211, 200)","(218, 211, 200), (101, 101, 92), (152, 152, 141), (132, 132, 116), (132, 124, 116)"
1837,sculpture,"https://api.nga.gov/iiif/51b2cb38-d881-46e5-96f2-5d7040d6f4d7/full/!200,200/0/default.jpg",1400,"(89, 64, 49)","(89, 63, 48), (4, 4, 4), (150, 140, 128), (131, 126, 116), (126, 115, 109)"
1837,print,"https://api.nga.gov/iiif/afd525b6-12c5-41b7-93ed-292aff0e0608/full/!200,200/0/default.jpg",1500,"(217, 196, 163)","(217, 196, 163), (77, 66, 57), (145, 127, 105), (121, 110, 95), (127, 108, 76)"
1837,sculpture,"https://api.nga.gov/iiif/87a2919b-b9e3-4746-b134-d69160f8dcfe/full/!200,200/0/default.jpg",1400,"(47, 31, 20)","(48, 32, 21), (184, 148, 120), (135, 102, 78), (147, 134, 109), (145, 121, 108)"
1837,sculpture,"https://api.nga.gov/iiif/439a79b4-904c-4cd8-a843-668a12211f5e/full/!200,200/0/default.jpg",1400,"(29, 23, 19)","(30, 24, 20), (158, 128, 107), (119, 121, 100), (118, 108, 100), (140, 60, 60)"
1837,print,"https://api.nga.gov/iiif/6cb97ab1-7b56-470f-9b9b-e2cb457dc883/full/!200,200/0/default.jpg",1800,"(167, 151, 126)","(169, 152, 127), (85, 73, 62), (238, 222, 190), (105, 93, 78), (116, 101, 76)"
1837,print,"https://api.nga.gov/iiif/68be74b4-5923-43ed-a65a-bba806b4c8ce/full/!200,200/0/default.jpg",1600,"(207, 183, 153)","(207, 183, 153), (107, 88, 65), (151, 131, 105), (132, 108, 84), (135, 116, 84)"
1837,sculpture,"https://api.nga.gov/iiif/8c6b1631-6607-4d33-b742-f2fc81074fc2/full/!200,200/0/default.jpg",1400,"(45, 32, 22)","(45, 32, 22), (171, 143, 116), (115, 85, 58), (140, 124, 104), (132, 116, 108)"
1837,sculpture,"https://api.nga.gov/iiif/a7fc84f8-c239-4c5f-ac45-1f43f368c269/full/!200,200/0/default.jpg",1400,"(47, 42, 31)","(47, 42, 31), (210, 203, 178), (132, 118, 92), (164, 157, 127), (148, 148, 140)"
1837,drawing,"https://api.nga.gov/iiif/fad9d9bc-8045-4728-80a7-510bc3e1a598/full/!200,200/0/default.jpg",1800,"(180, 149, 110)","(183, 151, 113), (60, 56, 53), (117, 99, 77), (102, 74, 60), (111, 84, 52)"
1837,photograph,"https://api.nga.gov/iiif/71682dfb-952f-44dc-984d-973dbc3061f0/full/!200,200/0/default.jpg",1800,"(184, 175, 159)","(117, 109, 96), (205, 195, 178), (185, 176, 161), (167, 158, 142), (175, 164, 156)"
1837,sculpture,"https://api.nga.gov/iiif/270c87d1-a8be-41dd-8f92-a05443ca1199/full/!200,200/0/default.jpg",1400,"(34, 27, 23)","(32, 26, 21), (139, 123, 110), (94, 79, 68), (115, 108, 99), (112, 100, 100)"
1837,drawing,"https://api.nga.gov/iiif/7e89d702-545e-4cd7-8109-4c2143d540d8/full/!200,200/0/default.jpg",1500,"(234, 224, 205)","(234, 224, 205), (109, 97, 74), (157, 150, 100), (161, 158, 126), (145, 121, 96)"
1837,print,"https://api.nga.gov/iiif/7b26ce25-79e6-4907-a78c-3e29f867bbe3/full/!200,200/0/default.jpg",1400,"(134, 108, 85)","(134, 108, 85), (51, 102, 111), (233, 227, 197), (213, 166, 105), (222, 192, 146)"
1837,print,"https://api.nga.gov/iiif/b5d4a803-ddf2-4ec6-b818-2e75c821c139/full/!200,200/0/default.jpg",1400,"(136, 124, 110)","(111, 100, 90), (226, 211, 189), (177, 162, 145), (196, 188, 166), (194, 180, 172)"
1837,print,"https://api.nga.gov/iiif/247c33d2-a886-4c9e-b83c-4e36d687e337/full/!200,200/0/default.jpg",1800,"(230, 207, 170)","(231, 207, 170), (143, 123, 94), (180, 158, 126), (164, 140, 107), (169, 148, 108)"
1837,print,"https://api.nga.gov/iiif/6cd2b1ee-c5cd-44e2-a911-639e1ecce48c/full/!200,200/0/default.jpg",1400,"(99, 87, 76)","(99, 88, 77), (228, 210, 183), (167, 152, 130), (193, 174, 147), (194, 178, 165)"
1837,drawing,"https://api.nga.gov/iiif/15ba8c25-7405-41f0-94b0-c0194c822a72/full/!200,200/0/default.jpg",1500,"(148, 129, 104)","(148, 128, 104), (92, 84, 72), (237, 218, 191), (188, 171, 148), (195, 180, 151)"
1837,sculpture,"https://api.nga.gov/iiif/89718bd9-7202-4a35-b7e6-3c4dcb560a7a/full/!200,200/0/default.jpg",1500,"(87, 77, 62)","(87, 77, 62), (4, 4, 4), (142, 128, 108), (124, 124, 108), (124, 116, 108)"
1838,print,"https://api.nga.gov/iiif/8456fbae-4839-4362-a91c-25f35966d310/full/!200,200/0/default.jpg",1700,"(215, 202, 186)","(217, 203, 187), (100, 95, 85), (147, 140, 128), (124, 116, 108), (124, 115, 100)"
1839,drawing,"https://api.nga.gov/iiif/76105174-86a8-498f-a004-378e5a013f3d/full/!200,200/0/default.jpg",1400,"(149, 140, 128)","(149, 140, 128), (227, 219, 203), (93, 84, 74), (195, 188, 172), (188, 180, 172)"
1840,print,"https://api.nga.gov/iiif/595559af-6f4a-45e5-ba2f-ca227b477383/full/!200,200/0/default.jpg",1700,"(83, 76, 65)","(202, 187, 163), (83, 76, 65), (114, 101, 87), (141, 131, 114), (125, 113, 101)"
1840,print,"https://api.nga.gov/iiif/7d6d601c-ac80-4c26-8028-32be387337a9/full/!200,200/0/default.jpg",1600,"(207, 192, 169)","(207, 192, 170), (110, 96, 77), (155, 140, 120), (140, 124, 104), (140, 132, 100)"
1841,decorative art,"https://api.nga.gov/iiif/e295c215-0799-4709-8940-cb862810c967/full/!200,200/0/default.jpg",1600,"(115, 120, 134)","(115, 120, 134), (219, 215, 207), (12, 12, 16), (180, 196, 218), (155, 171, 206)"
1842,sculpture,"https://api.nga.gov/iiif/64c2b850-bd0b-4efe-8bbe-158e11d47c1d/full/!200,200/0/default.jpg",1400,"(47, 38, 32)","(44, 36, 29), (169, 145, 133), (128, 104, 91), (147, 132, 118), (143, 123, 116)"
1843,sculpture,"https://api.nga.gov/iiif/775a1681-ef42-49ee-8fa2-090d9c1dd7c1/full/!200,200/0/default.jpg",1800,"(65, 66, 66)","(210, 210, 210), (67, 67, 68), (116, 116, 116), (124, 124, 124), (108, 116, 116)"
1844,photograph,"https://api.nga.gov/iiif/d14c02ed-de17-49d5-a5bc-3da659d9eba9/full/!200,200/0/default.jpg",1700,"(214, 181, 144)","(214, 181, 144), (160, 120, 82), (181, 145, 108), (164, 140, 100), (172, 140, 92)"
1844,print,"https://api.nga.gov/iiif/235380b6-3614-4a8c-9428-ee09cfa2f8e0/full/!200,200/0/default.jpg",1500,"(149, 137, 120)","(147, 135, 118), (240, 230, 210), (74, 63, 53), (208, 195, 180), (205, 191, 170)"
1845,print,"https://api.nga.gov/iiif/d88b5268-d3ed-4611-8ae3-1dd55a531599/full/!200,200/0/default.jpg",1400,"(228, 203, 165)","(228, 204, 165), (98, 81, 64), (157, 134, 107), (141, 117, 82), (131, 116, 98)"
1845,sculpture,"https://api.nga.gov/iiif/d353db3b-8c1a-453f-a592-a55f6675ab63/full/!200,200/0/default.jpg",1500,"(47, 44, 39)","(47, 44, 39), (142, 137, 129), (108, 102, 94), (124, 124, 114), (124, 116, 116)"
1845,sculpture,"https://api.nga.gov/iiif/591309f5-f061-41e9-ab49-bf77b6810d8d/full/!200,200/0/default.jpg",1400,"(40, 35, 29)","(40, 35, 30), (163, 146, 132), (116, 103, 91), (139, 133, 122), (124, 124, 124)"
1845,drawing,"https://api.nga.gov/iiif/efd31548-1df5-4d02-add1-d35f58814747/full/!200,200/0/default.jpg",1600,"(195, 168, 140)","(195, 169, 140), (108, 78, 51), (238, 226, 211), (130, 100, 76), (132, 108, 79)"
1849,drawing,"https://api.nga.gov/iiif/be1f4412-3ada-4c0b-b8c3-8ad8e1bd4add/full/!200,200/0/default.jpg",1400,"(159, 135, 101)","(161, 137, 103), (101, 79, 49), (232, 218, 191), (212, 187, 152), (116, 84, 56)"
1849,drawing,"https://api.nga.gov/iiif/060b196d-6c65-4cf2-b644-4b8c056923aa/full/!200,200/0/default.jpg",1500,"(232, 215, 195)","(233, 215, 196), (140, 119, 82), (188, 166, 136), (128, 144, 122), (152, 132, 116)"
1850,print,"https://api.nga.gov/iiif/3f71bd57-d19a-4ed8-893e-b2955e8f57b6/full/!200,200/0/default.jpg",1600,"(193, 178, 150)","(194, 179, 151), (131, 116, 92), (247, 237, 217), (146, 131, 108), (148, 140, 110)"
1850,print,"https://api.nga.gov/iiif/02374d72-abc0-4a20-90cc-4a38bf1cd658/full/!200,200/0/default.jpg",1700,"(205, 190, 171)","(210, 194, 175), (102, 97, 87), (144, 137, 123), (124, 115, 105), (132, 124, 100)"
1850,sculpture,"https://api.nga.gov/iiif/270c87d1-a8be-41dd-8f92-a05443ca1199/full/!200,200/0/default.jpg",1400,"(34, 27, 23)","(32, 26, 21), (139, 123, 110), (94, 79, 68), (115, 108, 99), (112, 100, 100)"
1850,print,"https://api.nga.gov/iiif/9ebb00e4-5fbe-453d-88e6-18ee788d9d9e/full/!200,200/0/default.jpg",1400,"(92, 73, 53)","(92, 73, 53), (215, 192, 165), (161, 129, 94), (178, 157, 128), (168, 148, 132)"
1851,print,"https://api.nga.gov/iiif/85016a09-ac1f-4f0d-9456-8cf52b1f80ec/full/!200,200/0/default.jpg",1800,"(246, 237, 217)","(246, 237, 217), (150, 140, 122), (190, 180, 161), (172, 164, 140), (172, 164, 148)"
1852,print,"https://api.nga.gov/iiif/49d76fdf-c80f-472b-8433-9ffd681d107c/full/!200,200/0/default.jpg",1600,"(188, 168, 140)","(190, 169, 142), (139, 121, 96), (104, 86, 63), (124, 100, 76), (125, 108, 76)"
1852,print,"https://api.nga.gov/iiif/5b270d11-ccdb-41de-ae54-e2b7fa7dca9d/full/!200,200/0/default.jpg",1400,"(182, 167, 149)","(185, 170, 152), (101, 90, 77), (138, 126, 111), (124, 107, 94), (125, 116, 92)"
1852,print,"https://api.nga.gov/iiif/63618ea7-fe6b-47f7-8084-082f03bc4008/full/!200,200/0/default.jpg",1700,"(233, 217, 191)","(232, 217, 191), (116, 101, 83), (165, 149, 127), (140, 123, 104), (147, 132, 107)"
1852,sculpture,"https://api.nga.gov/iiif/f11f1c73-c42b-49c6-b701-b12ca56e7b48/full/!200,200/0/default.jpg",1400,"(43, 42, 37)","(43, 41, 37), (127, 122, 109), (166, 161, 147), (146, 148, 130), (148, 140, 140)"
1852,drawing,"https://api.nga.gov/iiif/10e68c92-11fe-4d04-a02f-b1eceaa4b47f/full/!200,200/0/default.jpg",1400,"(162, 132, 93)","(170, 140, 100), (96, 70, 44), (126, 99, 72), (125, 96, 60), (116, 83, 57)"
1852,print,"https://api.nga.gov/iiif/8ea8b9ea-4b24-42ad-85e3-2f59734faa03/full/!200,200/0/default.jpg",1700,"(226, 214, 198)","(103, 99, 90), (229, 217, 200), (162, 154, 142), (141, 132, 116), (140, 124, 112)"
1852,sculpture,"https://api.nga.gov/iiif/57da806f-a8e4-4dbd-97d6-4f298d5748ba/full/!200,200/0/default.jpg",1800,"(186, 180, 172)","(188, 183, 177), (126, 106, 82), (230, 219, 214), (145, 124, 108), (124, 116, 108)"
1852,print,"https://api.nga.gov/iiif/eb352f4e-6b39-43df-bcad-5b8cd65e2d05/full/!200,200/0/default.jpg",1700,"(215, 201, 184)","(214, 200, 183), (105, 100, 90), (142, 134, 124), (128, 116, 100), (124, 108, 94)"
1854,print,"https://api.nga.gov/iiif/17252a69-7bd8-4e9a-a071-8027397cd934/full/!200,200/0/default.jpg",1700,"(211, 192, 168)","(214, 194, 170), (100, 91, 79), (148, 137, 121), (125, 114, 100), (137, 124, 100)"
1854,print,"https://api.nga.gov/iiif/2658e37d-0cdd-45b5-b632-c6f0a605eee7/full/!200,200/0/default.jpg",1800,"(226, 198, 154)","(227, 199, 156), (144, 115, 82), (175, 146, 108), (156, 132, 93), (156, 132, 84)"
1855,print,"https://api.nga.gov/iiif/68be74b4-5923-43ed-a65a-bba806b4c8ce/full/!200,200/0/default.jpg",1600,"(207, 183, 153)","(207, 183, 153), (107, 88, 65), (151, 131, 105), (132, 108, 84), (135, 116, 84)"
1855,print,"https://api.nga.gov/iiif/2d9e77a4-11bb-46b7-b1d8-1bab3eeecc34/full/!200,200/0/default.jpg",1600,"(181, 165, 143)","(185, 168, 147), (92, 78, 64), (129, 113, 96), (116, 100, 76), (116, 92, 78)"
1855,print,"https://api.nga.gov/iiif/2ec43744-e71b-4375-8a73-0d6b8e7bf951/full/!200,200/0/default.jpg",1700,"(200, 181, 167)","(208, 188, 173), (87, 80, 74), (101, 90, 83), (115, 104, 96), (134, 122, 114)"
1855,drawing,"https://api.nga.gov/iiif/0d1169f9-0830-438f-9021-32a98651169f/full/!200,200/0/default.jpg",1600,"(205, 180, 144)","(205, 181, 145), (160, 139, 109), (172, 148, 118), (178, 157, 126), (178, 156, 116)"
1860,print,"https://api.nga.gov/iiif/5114684b-2118-4572-8326-c10a7490aff5/full/!200,200/0/default.jpg",1700,"(71, 60, 53)","(71, 60, 53), (218, 201, 177), (133, 116, 96), (156, 148, 124), (153, 140, 124)"
1860,print,"https://api.nga.gov/iiif/595559af-6f4a-45e5-ba2f-ca227b477383/full/!200,200/0/default.jpg",1700,"(83, 76, 65)","(202, 187, 163), (83, 76, 65), (114, 101, 87), (141, 131, 114), (125, 113, 101)"
1860,sculpture,"https://api.nga.gov/iiif/7fbc1c52-9d3d-4c4f-bd04-75137ee1f234/full/!200,200/0/default.jpg",1400,"(44, 41, 38)","(44, 41, 38), (174, 161, 138), (126, 115, 100), (148, 148, 136), (146, 140, 140)"
1860,decorative art,"https://api.nga.gov/iiif/693b67b6-bdfd-40e8-ae25-17e27f2cfafa/full/!200,200/0/default.jpg",1400,"(184, 183, 182)","(184, 184, 183), (86, 73, 63), (161, 135, 113), (105, 111, 105), (105, 100, 101)"
1860,sculpture,"https://api.nga.gov/iiif/c026f867-9763-4832-9375-a3757c7a1b78/full/!200,200/0/default.jpg",1400,"(41, 30, 24)","(40, 30, 24), (182, 154, 131), (131, 103, 84), (155, 141, 126), (151, 132, 124)"
1860,photograph,"https://api.nga.gov/iiif/3a3cc33e-f7d1-4cba-8821-70d74dbe8fc2/full/!200,200/0/default.jpg",1800,"(125, 118, 106)","(124, 117, 105), (186, 177, 162), (55, 50, 41), (172, 164, 156), (172, 172, 156)"
1860,print,"https://api.nga.gov/iiif/c4b5ec62-ca91-417b-b254-8684cdd1b75d/full/!200,200/0/default.jpg",1700,"(128, 111, 91)","(124, 108, 88), (231, 211, 181), (163, 144, 119), (148, 124, 101), (148, 132, 100)"
1861,print,"https://api.nga.gov/iiif/ec9fbb35-fe0b-4de0-aa5d-4988d022aba8/full/!200,200/0/default.jpg",1400,"(123, 107, 91)","(122, 106, 90), (212, 190, 159), (235, 218, 190), (189, 170, 144), (196, 188, 172)"
1861,sculpture,"https://api.nga.gov/iiif/86c3c1a7-e0e2-424f-821c-692a55f4e8a2/full/!200,200/0/default.jpg",1500,"(47, 41, 34)","(50, 44, 37), (109, 100, 90), (155, 145, 133), (130, 124, 113), (124, 116, 116)"
1861,print,"https://api.nga.gov/iiif/78fc61d7-5c3a-4c67-8722-965c05f94823/full/!200,200/0/default.jpg",1700,"(221, 202, 179)","(222, 202, 179), (106, 99, 88), (157, 147, 129), (140, 124, 111), (148, 132, 108)"
1862,decorative art,"https://api.nga.gov/iiif/771ee908-d26c-41b2-a07f-b538e29fb88a/full/!200,200/0/default.jpg",1500,"(157, 117, 62)","(157, 116, 59), (244, 240, 231), (214, 170, 106), (195, 167, 120), (223, 191, 128)"
1862,drawing,"https://api.nga.gov/iiif/35932a00-3af6-4324-ae81-26b14c4de566/full/!200,200/0/default.jpg",1800,"(220, 181, 133)","(220, 181, 133), (41, 23, 9), (148, 105, 51), (119, 81, 37), (151, 116, 73)"
1862,sculpture,"https://api.nga.gov/iiif/f11f1c73-c42b-49c6-b701-b12ca56e7b48/full/!200,200/0/default.jpg",1400,"(43, 42, 37)","(43, 41, 37), (127, 122, 109), (166, 161, 147), (146, 148, 130), (148, 140, 140)"
1864,print,"https://api.nga.gov/iiif/7a875b35-eab0-4b5e-a46d-2675d2e2b6f8/full/!200,200/0/default.jpg",1500,"(234, 218, 192)","(234, 219, 193), (107, 94, 78), (163, 148, 126), (139, 124, 99), (139, 126, 109)"
1865,print,"https://api.nga.gov/iiif/474feb33-b7aa-4234-8a0f-1f1cd5fa39a0/full/!200,200/0/default.jpg",1400,"(201, 181, 154)","(204, 183, 156), (114, 97, 79), (249, 238, 210), (132, 124, 104), (140, 124, 92)"
1865,print,"https://api.nga.gov/iiif/82149da3-a63a-4e26-90eb-646e4bef47d1/full/!200,200/0/default.jpg",1600,"(199, 189, 175)","(198, 188, 175), (92, 84, 75), (136, 128, 118), (116, 107, 98), (124, 116, 100)"
1865,print,"https://api.nga.gov/iiif/abd52da8-5797-4ac2-9626-2e412e24fd42/full/!200,200/0/default.jpg",1400,"(185, 149, 102)","(186, 150, 103), (99, 86, 63), (240, 210, 163), (139, 84, 58), (224, 194, 156)"
1865,print,"https://api.nga.gov/iiif/5930f11c-9017-4f3e-875b-dc2eac216683/full/!200,200/0/default.jpg",1800,"(226, 210, 178)","(227, 211, 178), (135, 119, 96), (155, 140, 113), (173, 155, 128), (164, 148, 108)"
1866,print,"https://api.nga.gov/iiif/e366edf6-344f-420d-9307-637f8960af7a/full/!200,200/0/default.jpg",1600,"(223, 216, 205)","(223, 216, 205), (101, 98, 91), (155, 150, 141), (132, 132, 122), (140, 132, 116)"
1870,sculpture,"https://api.nga.gov/iiif/fdd718ba-7038-4433-9511-f83796574eac/full/!200,200/0/default.jpg",1500,"(52, 33, 20)","(51, 32, 20), (180, 144, 115), (143, 104, 75), (162, 134, 107), (153, 124, 108)"
1871,decorative art,"https://api.nga.gov/iiif/35d674e9-5ad5-44d3-99d9-a21d5a5c5173/full/!200,200/0/default.jpg",1400,"(114, 85, 58)","(114, 84, 56), (239, 240, 239), (36, 31, 24), (189, 158, 123), (152, 152, 156)"
1871,sculpture,"https://api.nga.gov/iiif/0315c10b-b67e-496f-adcb-09099a3ceab0/full/!200,200/0/default.jpg",1400,"(42, 40, 35)","(40, 38, 33), (175, 166, 156), (125, 118, 109), (147, 148, 138), (148, 140, 140)"
1871,print,"https://api.nga.gov/iiif/2f71a0cd-d449-4353-b859-058a7f4bacf5/full/!200,200/0/default.jpg",1400,"(181, 164, 142)","(181, 164, 142), (74, 65, 56), (102, 90, 77), (120, 109, 95), (112, 100, 76)"
1871,print,"https://api.nga.gov/iiif/42eec7e2-6899-45be-87f3-f23f55005277/full/!200,200/0/default.jpg",1700,"(208, 192, 171)","(206, 190, 169), (103, 95, 83), (146, 136, 120), (132, 115, 100), (133, 124, 100)"
