beginyear,hex_color,imageurl
1417,#b8b85c,"https://api.nga.gov/iiif/a303e820-a389-4cf1-b22a-bf046f3d7a7a/full/!200,200/0/default.jpg"
1461,#443c94,"https://api.nga.gov/iiif/2c2acab6-d93a-43a9-abc6-0722ac335bf1/full/!200,200/0/default.jpg"
1475,#b8a824,"https://api.nga.gov/iiif/c98a3454-e745-45c4-9f56-dde02bc57974/full/!200,200/0/default.jpg"
1417,#c0a17a,"https://api.nga.gov/iiif/72f7151a-9e7c-4830-83c8-87148681ce56/full/!200,200/0/default.jpg"
1435,#c0c86c,"https://api.nga.gov/iiif/ad3ceab0-2aa8-4685-abcc-f7148721d8d3/full/!200,200/0/default.jpg"
1474,#8c6443,"https://api.nga.gov/iiif/c1c4a7c7-18e9-42ac-82f4-bbff28f1c65a/full/!200,200/0/default.jpg"
1453,#b4944c,"https://api.nga.gov/iiif/4723ab4b-dcee-4c63-b97d-4b0709da909a/full/!200,200/0/default.jpg"
1423,#b8ac5c,"https://api.nga.gov/iiif/b25c962f-1c24-49d9-a5b0-26bf0e122694/full/!200,200/0/default.jpg"
1426,#b05040,"https://api.nga.gov/iiif/d9aad39d-4d78-44a9-ab47-7b6684d08c47/full/!200,200/0/default.jpg"
1479,#dc401d,"https://api.nga.gov/iiif/c74f17b7-23fe-4802-bb92-ec85cdbc2455/full/!200,200/0/default.jpg"
1455,#b99c68,"https://api.nga.gov/iiif/bcc824e5-bcc0-4466-b03f-111fdd99e1b4/full/!200,200/0/default.jpg"
1429,#bf3f3f,"https://api.nga.gov/iiif/a7fc84f8-c239-4c5f-ac45-1f43f368c269/full/!200,200/0/default.jpg"
1473,#a8c848,"https://api.nga.gov/iiif/71abb47d-a97e-4b0a-82ac-28fa1f0eb5ae/full/!200,200/0/default.jpg"
1451,#b86458,"https://api.nga.gov/iiif/b3ccd1b7-fd51-4432-bdba-d860f404662d/full/!200,200/0/default.jpg"
1484,#ccb494,"https://api.nga.gov/iiif/15f60383-2ff1-40eb-891c-707bf68b970f/full/!200,200/0/default.jpg"
1444,#b04884,"https://api.nga.gov/iiif/37e4b449-6636-4f9e-8fd3-44f29564ffda/full/!200,200/0/default.jpg"
1466,#a78150,"https://api.nga.gov/iiif/693f34d2-81c0-4c56-a7ca-675c308788df/full/!200,200/0/default.jpg"
1490,#766934,"https://api.nga.gov/iiif/579777b9-33fb-493e-8e2c-89b972019854/full/!200,200/0/default.jpg"
1408,#d8c46c,"https://api.nga.gov/iiif/b5fcdae3-b2d5-47e9-b91e-0747633bd8db/full/!200,200/0/default.jpg"
1417,#81443d,"https://api.nga.gov/iiif/439a79b4-904c-4cd8-a843-668a12211f5e/full/!200,200/0/default.jpg"
1461,#c460a8,"https://api.nga.gov/iiif/ba474b85-e423-4cb6-9654-0b42f1c522e6/full/!200,200/0/default.jpg"
1433,#ccb46c,"https://api.nga.gov/iiif/5d05db30-faa3-4093-8e95-eda78c38b15b/full/!200,200/0/default.jpg"
1484,#b07050,"https://api.nga.gov/iiif/3c457609-e32e-473f-8e36-f887e583b567/full/!200,200/0/default.jpg"
1450,#d074a8,"https://api.nga.gov/iiif/487c874b-a7de-4876-8073-468d03a49aa6/full/!200,200/0/default.jpg"
1473,#42618f,"https://api.nga.gov/iiif/735358e5-9497-4023-8113-2f877e9c1de6/full/!200,200/0/default.jpg"
1497,#31416e,"https://api.nga.gov/iiif/52b0a419-27c0-4fee-9cea-6252e0e8cde7/full/!200,200/0/default.jpg"
1467,#9c3030,"https://api.nga.gov/iiif/0587523e-41dc-4971-a40a-9cdde50ab907/full/!200,200/0/default.jpg"
1467,#b05894,"https://api.nga.gov/iiif/909d21ad-2192-47cf-8e9f-673a393cfabd/full/!200,200/0/default.jpg"
1491,#ccbc92,"https://api.nga.gov/iiif/14f3b340-96f8-4105-ac2c-690bda80f9f2/full/!200,200/0/default.jpg"
1491,#caaf8b,"https://api.nga.gov/iiif/2fc84ba3-4e0b-453a-9694-0b5af226bb32/full/!200,200/0/default.jpg"
1479,#c04038,"https://api.nga.gov/iiif/e8c87957-1d3b-4b49-be9f-c0dbb129a255/full/!200,200/0/default.jpg"
1484,#ccb492,"https://api.nga.gov/iiif/f8a9c4bb-3b15-4356-afc5-ad0b30aa28be/full/!200,200/0/default.jpg"
1486,#c4bc5c,"https://api.nga.gov/iiif/8bdbf45f-b5a4-4dd3-bff5-00dae5b5b9c3/full/!200,200/0/default.jpg"
1402,#bf966e,"https://api.nga.gov/iiif/543e1633-a311-4059-bb7b-216d3e778056/full/!200,200/0/default.jpg"
1404,#ccb494,"https://api.nga.gov/iiif/2ecdfeb8-f41f-4202-8c9b-fc614acb893e/full/!200,200/0/default.jpg"
1426,#aca044,"https://api.nga.gov/iiif/c25ac631-f473-462a-9feb-20fbae8a8c75/full/!200,200/0/default.jpg"
1403,#885a2c,"https://api.nga.gov/iiif/e074060a-4e8e-4787-b20c-0e1e06b50c6e/full/!200,200/0/default.jpg"
1497,#bc4949,"https://api.nga.gov/iiif/fab968e8-f928-4820-9fb0-e293ab72927c/full/!200,200/0/default.jpg"
1499,#dcc858,"https://api.nga.gov/iiif/857adec7-de8a-45e7-abd7-2b741b989015/full/!200,200/0/default.jpg"
1410,#b08858,"https://api.nga.gov/iiif/abe15f11-cb6b-4b31-af7e-ca84547c4a37/full/!200,200/0/default.jpg"
1431,#403ca4,"https://api.nga.gov/iiif/2b6b5c38-9f82-49d8-8095-dda855bcd2e4/full/!200,200/0/default.jpg"
1420,#b0c048,"https://api.nga.gov/iiif/a5f7ec81-570d-4f0b-bd70-1e24b794831b/full/!200,200/0/default.jpg"
1424,#b0a858,"https://api.nga.gov/iiif/abbaa9ae-2a05-4392-89bc-206bd497869f/full/!200,200/0/default.jpg"
1427,#603084,"https://api.nga.gov/iiif/b6a66dd0-25ab-4be9-8a18-d4196b013acb/full/!200,200/0/default.jpg"
1492,#a0c048,"https://api.nga.gov/iiif/40497c98-143e-477d-8324-d9709f3d0bb8/full/!200,200/0/default.jpg"
1472,#af8f4f,"https://api.nga.gov/iiif/ffe26e45-5a38-4283-9cd1-d0e37a795768/full/!200,200/0/default.jpg"
1427,#80a048,"https://api.nga.gov/iiif/4c7b7df8-79a8-469d-bfdb-d30524f2a0d1/full/!200,200/0/default.jpg"
1481,#36627c,"https://api.nga.gov/iiif/9237eaf4-d791-45b4-8515-4b3c4c7fa687/full/!200,200/0/default.jpg"
1471,#88a048,"https://api.nga.gov/iiif/78972dc3-bc00-4c4f-95f5-0687baefe81e/full/!200,200/0/default.jpg"
1462,#d1b684,"https://api.nga.gov/iiif/1842e136-51d0-45e5-b8da-14bddfed7b80/full/!200,200/0/default.jpg"
1498,#b09c34,"https://api.nga.gov/iiif/7d931f7f-a7ab-4027-8532-e96815498d37/full/!200,200/0/default.jpg"
1411,#ac984c,"https://api.nga.gov/iiif/81574183-2700-47c0-be05-4c45e983a916/full/!200,200/0/default.jpg"
1456,#c8b888,"https://api.nga.gov/iiif/5beb320c-0428-458b-9f72-e33c311382fa/full/!200,200/0/default.jpg"
1406,#087fa6,"https://api.nga.gov/iiif/8a2fca42-8756-4b72-b121-738c47bc71df/full/!200,200/0/default.jpg"
1415,#d59060,"https://api.nga.gov/iiif/dd87a02b-9006-4924-ba22-df44e01a1a19/full/!200,200/0/default.jpg"
1424,#c45444,"https://api.nga.gov/iiif/22969582-f139-4717-8f6b-8c76379a1457/full/!200,200/0/default.jpg"
1429,#bca850,"https://api.nga.gov/iiif/b19005fd-218d-4c63-83ab-beb6b5f3c417/full/!200,200/0/default.jpg"
1423,#84c47c,"https://api.nga.gov/iiif/27d78d1e-f7b7-4efc-a140-36153ea14355/full/!200,200/0/default.jpg"
1481,#dc942c,"https://api.nga.gov/iiif/65add511-a961-45f9-8afd-40f38b84b047/full/!200,200/0/default.jpg"
1435,#c06864,"https://api.nga.gov/iiif/fdb8dd21-da21-4616-aafd-f943d89b1e54/full/!200,200/0/default.jpg"
1432,#88ac38,"https://api.nga.gov/iiif/a5574ee9-2301-4b9a-880a-85beffc3838e/full/!200,200/0/default.jpg"
1420,#a060b4,"https://api.nga.gov/iiif/8fa95256-1fc8-4f17-bc9f-fa558121e479/full/!200,200/0/default.jpg"
1431,#955e44,"https://api.nga.gov/iiif/2a0faad1-29ca-4347-94ea-a135d5060305/full/!200,200/0/default.jpg"
1455,#706cbc,"https://api.nga.gov/iiif/3b481e85-e858-4263-a222-094e7524acf5/full/!200,200/0/default.jpg"
1438,#d4745c,"https://api.nga.gov/iiif/2acb2096-9127-4f4e-b375-fd252199c928/full/!200,200/0/default.jpg"
1490,#d0a462,"https://api.nga.gov/iiif/200fe1ff-17fc-47e3-928f-26401469b991/full/!200,200/0/default.jpg"
1480,#c49c7c,"https://api.nga.gov/iiif/1a932322-0e35-41e9-a17a-2563f69c05da/full/!200,200/0/default.jpg"
1453,#80c4bc,"https://api.nga.gov/iiif/fd19acd2-aa13-4097-ab76-e1caa19aa805/full/!200,200/0/default.jpg"
1404,#ccb494,"https://api.nga.gov/iiif/5b3513b9-ea7e-4959-ad20-42cfff211a45/full/!200,200/0/default.jpg"
1420,#70449c,"https://api.nga.gov/iiif/093a032d-7afa-443f-8bea-9111149b8f97/full/!200,200/0/default.jpg"
1449,#e0c87c,"https://api.nga.gov/iiif/a4ca984a-2257-4f36-915e-9d4be1ef3fd8/full/!200,200/0/default.jpg"
1484,#bcac4c,"https://api.nga.gov/iiif/9892293c-7fe9-4937-ab85-a82eee1ddbd1/full/!200,200/0/default.jpg"
1404,#ceb190,"https://api.nga.gov/iiif/4dc31d1e-410a-4652-918d-37807b1f6c50/full/!200,200/0/default.jpg"
1467,#b05084,"https://api.nga.gov/iiif/78892857-a643-4e0e-805a-15b5b1830a62/full/!200,200/0/default.jpg"
1410,#f7e235,"https://api.nga.gov/iiif/9a22775a-1982-4afa-8501-be4387fe070d/full/!200,200/0/default.jpg"
1436,#c4ac84,"https://api.nga.gov/iiif/3a5d10f3-324e-40e5-a62b-f7420923a0e3/full/!200,200/0/default.jpg"
1469,#a0c450,"https://api.nga.gov/iiif/ce926974-2a04-498f-b45c-41744e795251/full/!200,200/0/default.jpg"
1467,#a8884c,"https://api.nga.gov/iiif/1c74bc6a-96e7-42c1-afb0-32f3bf80df0f/full/!200,200/0/default.jpg"
1492,#e45c44,"https://api.nga.gov/iiif/2ce2de57-0b26-46a6-b049-a9c092c52be5/full/!200,200/0/default.jpg"
1423,#a4983c,"https://api.nga.gov/iiif/826f2455-52d7-4a2e-9639-91197f5d7ec9/full/!200,200/0/default.jpg"
1452,#4cac44,"https://api.nga.gov/iiif/60d89340-4768-4ee6-9909-2cb17cd1e0b5/full/!200,200/0/default.jpg"
1447,#168ee8,"https://api.nga.gov/iiif/8fa97ca0-2772-4006-b7cd-f9c7a6510a79/full/!200,200/0/default.jpg"
1467,#b83c38,"https://api.nga.gov/iiif/7f9f89b6-4f63-4e78-aedf-327485fd3cc8/full/!200,200/0/default.jpg"
1427,#c0d070,"https://api.nga.gov/iiif/b0a42d5c-08a7-4b6e-9862-295f43646f3c/full/!200,200/0/default.jpg"
1497,#c05c90,"https://api.nga.gov/iiif/a886be1d-62a7-4695-860a-9a4f5e20d14c/full/!200,200/0/default.jpg"
1436,#78e4d8,"https://api.nga.gov/iiif/06bab16d-9e71-424d-9df6-7683cdde9a2d/full/!200,200/0/default.jpg"
1406,#90b854,"https://api.nga.gov/iiif/835846cd-a88f-44b4-bca2-2da11f78b37c/full/!200,200/0/default.jpg"
1483,#dcc880,"https://api.nga.gov/iiif/b1786c00-ce9f-4a73-b40a-81111e14c184/full/!200,200/0/default.jpg"
1460,#803470,"https://api.nga.gov/iiif/e8dddd49-27e1-4426-a83c-7bcbb173be5e/full/!200,200/0/default.jpg"
1487,#a8bc60,"https://api.nga.gov/iiif/f72a1604-8078-48b9-98d0-3307282b7562/full/!200,200/0/default.jpg"
1412,#7cc8bc,"https://api.nga.gov/iiif/2fc860eb-9cf1-4c89-994f-49426c541375/full/!200,200/0/default.jpg"
1466,#b4a04c,"https://api.nga.gov/iiif/e5d0a2ae-97d4-457b-84c5-05bf4e3b3479/full/!200,200/0/default.jpg"
1464,#b87969,"https://api.nga.gov/iiif/de0fcc58-5548-4ecf-90a3-9c37ac0af71d/full/!200,200/0/default.jpg"
1498,#bc5848,"https://api.nga.gov/iiif/38967655-9590-43e4-8956-1b383da5aa0c/full/!200,200/0/default.jpg"
1430,#8e6e3c,"https://api.nga.gov/iiif/5b02d280-f7da-4a84-be6c-b636219b61fc/full/!200,200/0/default.jpg"
1413,#809848,"https://api.nga.gov/iiif/9ccf5e39-b242-4d84-be0c-db7caafb8839/full/!200,200/0/default.jpg"
1475,#c4b068,"https://api.nga.gov/iiif/b0872c72-cace-4bff-9cb4-2e349080ba37/full/!200,200/0/default.jpg"
1449,#c4947c,"https://api.nga.gov/iiif/90654696-3c02-446b-aa75-c50cd5b0d766/full/!200,200/0/default.jpg"
1469,#bc8e5e,"https://api.nga.gov/iiif/7b97e897-62a0-43ec-9dbb-2a32fd69f112/full/!200,200/0/default.jpg"
1438,#b4ac44,"https://api.nga.gov/iiif/b28e73d7-585c-46d4-b5fc-b55498e50317/full/!200,200/0/default.jpg"
1476,#70d4cc,"https://api.nga.gov/iiif/cf29bc3c-4fed-437e-a1d3-19e215222236/full/!200,200/0/default.jpg"
1464,#d8a85c,"https://api.nga.gov/iiif/53787c6a-1bfc-4b3f-8351-be93ec21d478/full/!200,200/0/default.jpg"
1408,#bc5cc4,"https://api.nga.gov/iiif/f8813c71-ca1f-40c9-8103-7c69e3e81420/full/!200,200/0/default.jpg"
1461,#cfb58c,"https://api.nga.gov/iiif/d423a153-2423-43f6-a517-1271059415b3/full/!200,200/0/default.jpg"
1448,#c49850,"https://api.nga.gov/iiif/91dd7c74-ddd7-4544-b31a-deaf6bdd4c7b/full/!200,200/0/default.jpg"
1410,#d4ba8d,"https://api.nga.gov/iiif/acbb7f55-1fb0-4e34-a873-4297ad365496/full/!200,200/0/default.jpg"
1458,#fbd929,"https://api.nga.gov/iiif/e5f1b5f2-dbb7-48a4-8281-25b63595df19/full/!200,200/0/default.jpg"
1408,#bcb844,"https://api.nga.gov/iiif/ee32f565-3fc8-4cdf-96c6-f133e7455a0d/full/!200,200/0/default.jpg"
1410,#b0b04c,"https://api.nga.gov/iiif/59b9b9fb-3804-4897-8a56-10df68300963/full/!200,200/0/default.jpg"
1421,#73abc4,"https://api.nga.gov/iiif/015dc4d6-a29e-435e-8571-436ee79f3588/full/!200,200/0/default.jpg"
1452,#b8d464,"https://api.nga.gov/iiif/44185290-4b2f-4063-854f-8d7b232bf6e9/full/!200,200/0/default.jpg"
1436,#b49850,"https://api.nga.gov/iiif/114a82b1-56af-4096-8092-8285d5965585/full/!200,200/0/default.jpg"
1442,#d0bc3c,"https://api.nga.gov/iiif/f6ff7f0b-d9ac-42d9-a1ae-e53362a40586/full/!200,200/0/default.jpg"
1434,#70bcb8,"https://api.nga.gov/iiif/21783e11-b44f-4342-aa29-2830b353aaba/full/!200,200/0/default.jpg"
1459,#b88848,"https://api.nga.gov/iiif/c1168f1a-6fe2-4db1-93b2-5e65466f1983/full/!200,200/0/default.jpg"
1450,#bca44c,"https://api.nga.gov/iiif/4814fd77-cb71-4798-af23-09b9c0fba8c5/full/!200,200/0/default.jpg"
1465,#e0595b,"https://api.nga.gov/iiif/18a842bf-d5e7-4a87-9f2d-caaa6e915a6b/full/!200,200/0/default.jpg"
1446,#d0bc74,"https://api.nga.gov/iiif/71511e0c-2124-4cd4-8ddf-b87cb7c5683f/full/!200,200/0/default.jpg"
1424,#bc649c,"https://api.nga.gov/iiif/0599513a-1e05-4bea-94bf-de8df3e3ad52/full/!200,200/0/default.jpg"
1488,#a03838,"https://api.nga.gov/iiif/336600b8-5182-42a7-96af-8d028fff3059/full/!200,200/0/default.jpg"
1457,#b0485c,"https://api.nga.gov/iiif/97ff9fef-da32-41a7-a32b-b71d819c5880/full/!200,200/0/default.jpg"
1437,#ccac84,"https://api.nga.gov/iiif/bb43c031-c0e5-46ce-9948-eacf704cd97b/full/!200,200/0/default.jpg"
1421,#ccac94,"https://api.nga.gov/iiif/2229885d-510e-4f1d-b2aa-b71e46bf2d9a/full/!200,200/0/default.jpg"
1437,#c4c040,"https://api.nga.gov/iiif/4e19f165-ab56-4bc3-8146-70baa3935209/full/!200,200/0/default.jpg"
1486,#d49084,"https://api.nga.gov/iiif/4f0f7aac-b377-497b-a3cf-8df054b0e39e/full/!200,200/0/default.jpg"
1405,#bf9f3f,"https://api.nga.gov/iiif/780a6c23-8e1a-4671-9893-e1e11839ee48/full/!200,200/0/default.jpg"
1465,#0c6494,"https://api.nga.gov/iiif/c6da1f5c-7f10-495c-bb1a-9836f8315785/full/!200,200/0/default.jpg"
1423,#d4b068,"https://api.nga.gov/iiif/d65032c4-1edd-4ef1-a9c5-28b7f4898836/full/!200,200/0/default.jpg"
1422,#d8b868,"https://api.nga.gov/iiif/3e744e6d-af4e-4cab-9fb9-53347498c991/full/!200,200/0/default.jpg"
1481,#c0984c,"https://api.nga.gov/iiif/49a17d19-4084-4212-b2c9-aa10cbc038d4/full/!200,200/0/default.jpg"
1489,#c19b6f,"https://api.nga.gov/iiif/fa630d1a-d6ef-4bcc-a955-a4ab9af5e9d5/full/!200,200/0/default.jpg"
1428,#b85044,"https://api.nga.gov/iiif/944f641f-e912-4012-85b7-17bb43faca96/full/!200,200/0/default.jpg"
1454,#5ca850,"https://api.nga.gov/iiif/013004e4-3997-4334-98b4-9f75e223eb28/full/!200,200/0/default.jpg"
1479,#b44438,"https://api.nga.gov/iiif/1cf336ba-2f45-4542-9232-894babe80ae9/full/!200,200/0/default.jpg"
1461,#a0b054,"https://api.nga.gov/iiif/ea84758f-bb02-4bea-9903-97a2e6683495/full/!200,200/0/default.jpg"
1415,#dce06c,"https://api.nga.gov/iiif/5ab2ff17-441d-4f79-8c3b-e2cf4dadccc2/full/!200,200/0/default.jpg"
1420,#af6a4d,"https://api.nga.gov/iiif/b2209656-c014-48bf-a244-cbfc88c5c528/full/!200,200/0/default.jpg"
1480,#d0b838,"https://api.nga.gov/iiif/7f2c99c3-16af-4605-b024-1df103ec2ff1/full/!200,200/0/default.jpg"
1499,#58b4a4,"https://api.nga.gov/iiif/9316c029-8350-454e-a8b6-1165dc32e902/full/!200,200/0/default.jpg"
1495,#d4b068,"https://api.nga.gov/iiif/658b915d-7b84-428a-9916-6c8d3fff0bf3/full/!200,200/0/default.jpg"
1400,#b45048,"https://api.nga.gov/iiif/c94befab-6ded-4f52-90ca-2d8ec03c99e5/full/!200,200/0/default.jpg"
1408,#dcc880,"https://api.nga.gov/iiif/0eb08b09-ebf7-4e2f-9515-6236d50e704a/full/!200,200/0/default.jpg"
1417,#b04090,"https://api.nga.gov/iiif/f3fd3fba-6581-4777-bf65-5209b23b676f/full/!200,200/0/default.jpg"
1411,#787c38,"https://api.nga.gov/iiif/4a54e17f-10cc-438e-abf4-edbf8b64baa2/full/!200,200/0/default.jpg"
1425,#a8d094,"https://api.nga.gov/iiif/c3aec5a9-5075-4a0c-9810-10cfd90f3fc4/full/!200,200/0/default.jpg"
1479,#407ac8,"https://api.nga.gov/iiif/b4587e8d-a95d-4370-8e03-38b437a3a9c9/full/!200,200/0/default.jpg"
1477,#ccb494,"https://api.nga.gov/iiif/924d6e7c-1597-47a0-82ea-27035e806651/full/!200,200/0/default.jpg"
1468,#287c64,"https://api.nga.gov/iiif/48bc2b29-c8b8-49ca-a661-0ecf7563d5cd/full/!200,200/0/default.jpg"
1477,#ccb870,"https://api.nga.gov/iiif/46639b6e-9e84-4ede-9669-b24077c2e3ce/full/!200,200/0/default.jpg"
1414,#c070bc,"https://api.nga.gov/iiif/958e007c-12f9-4d99-b571-9ff77e19e53b/full/!200,200/0/default.jpg"
1450,#ccb48c,"https://api.nga.gov/iiif/6931a83f-a283-4ff9-a6a6-518fc9609839/full/!200,200/0/default.jpg"
1471,#d8c074,"https://api.nga.gov/iiif/37aac4e5-52b5-46b8-a647-e26ee464cc40/full/!200,200/0/default.jpg"
1417,#b8d460,"https://api.nga.gov/iiif/fefb9bf3-ce7d-4d26-a652-1c6c811ae8fa/full/!200,200/0/default.jpg"
1483,#c85858,"https://api.nga.gov/iiif/167d5583-23a7-4320-b5f9-b21558ce9acd/full/!200,200/0/default.jpg"
1433,#c4a884,"https://api.nga.gov/iiif/a045e71b-d5dc-4764-a50e-0996868e7fdb/full/!200,200/0/default.jpg"
1436,#d47864,"https://api.nga.gov/iiif/471e5375-f616-467b-add0-dcfc7e8b70d9/full/!200,200/0/default.jpg"
1491,#ac4c34,"https://api.nga.gov/iiif/3513b50c-58bd-48d9-873b-916519b44c99/full/!200,200/0/default.jpg"
1494,#c054bc,"https://api.nga.gov/iiif/72c34c70-8aa1-4d79-9c80-0d38635bff71/full/!200,200/0/default.jpg"
1426,#a05cb8,"https://api.nga.gov/iiif/8272cf8d-8568-49c2-ba8b-b0693581b8a9/full/!200,200/0/default.jpg"
1446,#a8bc6c,"https://api.nga.gov/iiif/cc88749f-b835-471d-a179-2773e8013172/full/!200,200/0/default.jpg"
1402,#d88874,"https://api.nga.gov/iiif/14d1cb5f-c723-4590-8e8e-6bdae897bebf/full/!200,200/0/default.jpg"
1469,#ccb794,"https://api.nga.gov/iiif/6c514a8a-f2e4-4442-b763-db95d25f3aac/full/!200,200/0/default.jpg"
1420,#64b04c,"https://api.nga.gov/iiif/def5c62a-f65e-4894-9605-40af06acc9ab/full/!200,200/0/default.jpg"
1440,#ac9c40,"https://api.nga.gov/iiif/5878f531-89c2-4280-88df-036d8d354579/full/!200,200/0/default.jpg"
1447,#a84038,"https://api.nga.gov/iiif/e3a8c8d2-e9ad-4748-850d-374a0c2eaceb/full/!200,200/0/default.jpg"
1471,#d8b05c,"https://api.nga.gov/iiif/ee936974-97c3-4e42-9e2e-ad90889a7b9c/full/!200,200/0/default.jpg"
1460,#b4483c,"https://api.nga.gov/iiif/e02e448e-72d1-4867-92fc-f97305aa1aa6/full/!200,200/0/default.jpg"
1496,#d0a85c,"https://api.nga.gov/iiif/c6e93b74-87e6-430c-bf95-ae95f3c26f4b/full/!200,200/0/default.jpg"
1472,#f8ac41,"https://api.nga.gov/iiif/46bdfa05-f5fb-40e3-9988-1a7985e297df/full/!200,200/0/default.jpg"
1469,#d3b492,"https://api.nga.gov/iiif/e20c5360-9faa-4886-b46b-589dfeee9a98/full/!200,200/0/default.jpg"
1409,#78c0b0,"https://api.nga.gov/iiif/ba7e68a4-3426-41bb-9b40-a27898e10e5f/full/!200,200/0/default.jpg"
1444,#ac7a30,"https://api.nga.gov/iiif/e18cb861-9969-430d-b317-85caa2c0643a/full/!200,200/0/default.jpg"
1477,#078b9c,"https://api.nga.gov/iiif/930c3ae1-01fd-495e-ab66-29510a90f50a/full/!200,200/0/default.jpg"
1449,#a8b85c,"https://api.nga.gov/iiif/53541340-9e0b-4436-aa02-2354ec028ea0/full/!200,200/0/default.jpg"
1425,#5c34a8,"https://api.nga.gov/iiif/38c37fc6-7e97-406c-bc86-66d19285f5fc/full/!200,200/0/default.jpg"
1422,#b874c8,"https://api.nga.gov/iiif/161387ce-2736-4d77-872a-852dee49a36f/full/!200,200/0/default.jpg"
1469,#cc58b8,"https://api.nga.gov/iiif/88f18c6e-5acb-4abc-a621-6bc7b2363693/full/!200,200/0/default.jpg"
1465,#ccb494,"https://api.nga.gov/iiif/2d4f5d01-68af-4766-b098-8f35c517871a/full/!200,200/0/default.jpg"
1484,#ccb494,"https://api.nga.gov/iiif/d6a2ba83-7b1f-4090-860a-2a05aae0d8c9/full/!200,200/0/default.jpg"
1466,#b4585c,"https://api.nga.gov/iiif/162ccaac-5757-40b4-a3df-6e4efe044af4/full/!200,200/0/default.jpg"
1474,#dcc078,"https://api.nga.gov/iiif/cad33f46-26b8-47af-8369-c7c68f0359d7/full/!200,200/0/default.jpg"
1867,#b0cc64,"https://api.nga.gov/iiif/1047117e-238f-4ddd-9ee4-43a11d6b5b82/full/!200,200/0/default.jpg"
1899,#793720,"https://api.nga.gov/iiif/c88e54ae-5050-45c4-a742-d9f8195c7e9d/full/!200,200/0/default.jpg"
1849,#ceb492,"https://api.nga.gov/iiif/ed8be5ec-d291-4528-b5e7-3d6d8b2af54d/full/!200,200/0/default.jpg"
1830,#b4844c,"https://api.nga.gov/iiif/2e9c0bf8-1524-4d30-888d-99d4dbe6b563/full/!200,200/0/default.jpg"
1835,#c05c50,"https://api.nga.gov/iiif/085b1c12-16ad-4119-8cc4-96a76913b863/full/!200,200/0/default.jpg"
1815,#ccac70,"https://api.nga.gov/iiif/09c20ded-3cfa-4d78-a9ab-d5320d26befd/full/!200,200/0/default.jpg"
1867,#8f442a,"https://api.nga.gov/iiif/a7b44489-2b37-40a5-9daa-72438f8a62bf/full/!200,200/0/default.jpg"
1870,#d4b479,"https://api.nga.gov/iiif/a1259d4c-aa86-468a-90ed-1b0b461c2efd/full/!200,200/0/default.jpg"
1863,#c99247,"https://api.nga.gov/iiif/10134bcf-8281-4ac8-885c-54588dd068a0/full/!200,200/0/default.jpg"
1868,#c04c3c,"https://api.nga.gov/iiif/5861a175-206e-4bf9-adce-80087239d009/full/!200,200/0/default.jpg"
1895,#94bc68,"https://api.nga.gov/iiif/955e2cba-34c6-4d77-b358-303bb4dd2367/full/!200,200/0/default.jpg"
1859,#c05898,"https://api.nga.gov/iiif/7b877747-21d6-42ca-a60c-6cfb1ba0fd9d/full/!200,200/0/default.jpg"
1877,#6cb850,"https://api.nga.gov/iiif/2c4f8367-7cda-4ac2-945e-e9a41b1ddf01/full/!200,200/0/default.jpg"
1865,#b8d058,"https://api.nga.gov/iiif/710c782b-c170-40ab-b744-0cfcb9980de3/full/!200,200/0/default.jpg"
1831,#ceac66,"https://api.nga.gov/iiif/59782f5f-3f30-45c7-bf9e-e25b62ae51ec/full/!200,200/0/default.jpg"
1860,#68a444,"https://api.nga.gov/iiif/382dea98-4583-47c2-97c0-b692de44eb19/full/!200,200/0/default.jpg"
1810,#a048a0,"https://api.nga.gov/iiif/d85dc6b7-0919-49c1-8aea-6ea0167c496b/full/!200,200/0/default.jpg"
1886,#6cb050,"https://api.nga.gov/iiif/35bcda4f-5631-4f41-98ed-d11d6b17dc51/full/!200,200/0/default.jpg"
1801,#be6a37,"https://api.nga.gov/iiif/35b2edac-53e2-4a29-a5cc-c8091f459975/full/!200,200/0/default.jpg"
1828,#b4944c,"https://api.nga.gov/iiif/5180ffe0-449a-43a0-b833-7f188ddf54f9/full/!200,200/0/default.jpg"
1816,#70b858,"https://api.nga.gov/iiif/dcee472b-7780-4835-9df0-49e385c9d292/full/!200,200/0/default.jpg"
1829,#b06044,"https://api.nga.gov/iiif/6f20720e-3f7d-491d-83f5-00035bfadc52/full/!200,200/0/default.jpg"
1837,#b8a444,"https://api.nga.gov/iiif/2318a683-3880-446b-b303-8aaa628e9b53/full/!200,200/0/default.jpg"
1864,#c4a060,"https://api.nga.gov/iiif/921180d8-3fa8-42e3-8880-2aab15bef0e6/full/!200,200/0/default.jpg"
1836,#b8544c,"https://api.nga.gov/iiif/ae97e47c-7b99-4cf1-a202-ef7f894a63ae/full/!200,200/0/default.jpg"
1845,#ccb494,"https://api.nga.gov/iiif/d2bec2f1-ddb1-42e8-bf09-d4c18854f4a1/full/!200,200/0/default.jpg"
1839,#c47868,"https://api.nga.gov/iiif/5b548aa1-9131-40a6-b983-a1df56bdf2b1/full/!200,200/0/default.jpg"
1834,#c8644c,"https://api.nga.gov/iiif/41622e90-e22d-4fa5-8c80-fe4a4fa3a796/full/!200,200/0/default.jpg"
