beginyear,hex_color,imageurl,closest_color
1861,#b8a050,"https://api.nga.gov/iiif/fcd7958d-e035-42e7-8ac3-b951a3483d64/full/!200,200/0/default.jpg",#bdb76b
1861,#af8b4d,"https://api.nga.gov/iiif/a98f766e-0532-49b3-97ea-74015f188da7/full/!200,200/0/default.jpg",#cd853f
1861,#816539,"https://api.nga.gov/iiif/e857c807-4c6a-4467-b0d8-d1d29d902aee/full/!200,200/0/default.jpg",#a0522d
1861,#8e7741,"https://api.nga.gov/iiif/82c27626-c929-479b-81de-d8f5c29a1a9f/full/!200,200/0/default.jpg",#a0522d
1861,#b6844a,"https://api.nga.gov/iiif/a47fb09f-e5a8-4c53-a3c6-d961448516b8/full/!200,200/0/default.jpg",#cd853f
1861,#bcb448,"https://api.nga.gov/iiif/bde7e0a1-6ef1-4c60-bb79-11f1775ab792/full/!200,200/0/default.jpg",#bdb76b
1861,#816030,"https://api.nga.gov/iiif/faff07d6-7c2b-4514-bcbb-f1c13fd88be7/full/!200,200/0/default.jpg",#a0522d
1861,#977a35,"https://api.nga.gov/iiif/8d8d87d8-0571-45be-a4f6-566d19fe07c9/full/!200,200/0/default.jpg",#a0522d
1861,#b98e4c,"https://api.nga.gov/iiif/3c0d78e8-bd6d-4eae-ae1b-9bc565fdacc8/full/!200,200/0/default.jpg",#cd853f
1861,#d0cc54,"https://api.nga.gov/iiif/e03aa18b-1499-4d53-8467-9a2c3eda7491/full/!200,200/0/default.jpg",#bdb76b
1861,#796c39,"https://api.nga.gov/iiif/0bdddddc-a323-44c0-a46c-61b6e910d35c/full/!200,200/0/default.jpg",#556b2f
1861,#746431,"https://api.nga.gov/iiif/7f2ea406-e2bb-4b38-8d07-106fa275137a/full/!200,200/0/default.jpg",#556b2f
1861,#7c6b34,"https://api.nga.gov/iiif/189dbf8b-cfe4-4c82-98e7-720167d0ea0a/full/!200,200/0/default.jpg",#556b2f
1861,#bc8b4e,"https://api.nga.gov/iiif/9555b8f1-32a6-4dc6-945a-33a5833d4606/full/!200,200/0/default.jpg",#cd853f
1861,#c4a474,"https://api.nga.gov/iiif/5a6b8044-6f5d-4bee-a82f-7a75f22be473/full/!200,200/0/default.jpg",#bdb76b
1861,#765b30,"https://api.nga.gov/iiif/ec0b5339-1e45-4085-b5e3-c50d10d21ad4/full/!200,200/0/default.jpg",#556b2f
1861,#a46c34,"https://api.nga.gov/iiif/e7596cd3-f579-43f5-b549-5432f8419691/full/!200,200/0/default.jpg",#a0522d
1861,#956e37,"https://api.nga.gov/iiif/061cc5a5-8586-434a-bdc0-bb65e584568f/full/!200,200/0/default.jpg",#a0522d
1861,#bc936e,"https://api.nga.gov/iiif/d3dbb5b9-0b71-4b7d-8ad2-18fcfdf06757/full/!200,200/0/default.jpg",#bc8f8f
1861,#be8e64,"https://api.nga.gov/iiif/3e054547-2cc5-4b32-8121-7c81aa3f1af9/full/!200,200/0/default.jpg",#cd853f
1861,#d3925a,"https://api.nga.gov/iiif/60707766-2bf0-4380-a186-bd2c74ea2b4d/full/!200,200/0/default.jpg",#cd853f
1861,#be9134,"https://api.nga.gov/iiif/272302bb-a6f9-4b83-8a27-7f224608fabd/full/!200,200/0/default.jpg",#cd853f
1861,#d2a756,"https://api.nga.gov/iiif/ec0a9865-44a2-4560-b1b2-d86299be150c/full/!200,200/0/default.jpg",#bdb76b
1861,#7a6f38,"https://api.nga.gov/iiif/09b1ec9a-335b-42f2-a84b-fd938ddb1fa2/full/!200,200/0/default.jpg",#556b2f
1861,#9c5c3c,"https://api.nga.gov/iiif/49807e69-03b9-4d9e-b168-022317dfa8cc/full/!200,200/0/default.jpg",#a0522d
1861,#c49458,"https://api.nga.gov/iiif/db531492-f882-4ca8-983b-08f5d6377c41/full/!200,200/0/default.jpg",#cd853f
1861,#926130,"https://api.nga.gov/iiif/e73b6e72-5ed9-46ff-a55f-c5074804854f/full/!200,200/0/default.jpg",#a0522d
1861,#e49764,"https://api.nga.gov/iiif/48f54fb5-c87b-404d-a3e1-faaabcbc618f/full/!200,200/0/default.jpg",#f4a460
1861,#98783a,"https://api.nga.gov/iiif/849c132b-9d37-45fa-ba1f-d3c4d5271696/full/!200,200/0/default.jpg",#a0522d
1861,#e7ba7c,"https://api.nga.gov/iiif/121782f7-b1ac-424a-bc3a-46822d5184c8/full/!200,200/0/default.jpg",#deb887
1861,#bc9a6d,"https://api.nga.gov/iiif/aa795815-e47a-472d-b593-2677bae93fa3/full/!200,200/0/default.jpg",#bdb76b
1861,#a67e4a,"https://api.nga.gov/iiif/b74235fc-7eb4-461c-a909-8273a545ac75/full/!200,200/0/default.jpg",#cd853f
1861,#c48a47,"https://api.nga.gov/iiif/f1e5a21b-263b-432f-85ba-903f19496b6c/full/!200,200/0/default.jpg",#cd853f
1861,#bc8250,"https://api.nga.gov/iiif/71225985-de9d-400c-819b-83f60528a109/full/!200,200/0/default.jpg",#cd853f
1861,#c49c70,"https://api.nga.gov/iiif/21116a60-8a08-4c39-bc66-9382576dde88/full/!200,200/0/default.jpg",#bdb76b
1861,#a07d3f,"https://api.nga.gov/iiif/a774ed82-89cf-4173-a89b-b684dd40eecb/full/!200,200/0/default.jpg",#cd853f
1861,#857839,"https://api.nga.gov/iiif/e532ae6d-708f-4e54-a259-6014efdbcea7/full/!200,200/0/default.jpg",#6b8e23
1861,#c49050,"https://api.nga.gov/iiif/29564844-aea0-40cd-b022-0fe6b5e5f5b1/full/!200,200/0/default.jpg",#cd853f
1861,#c4ac5c,"https://api.nga.gov/iiif/49f8fa48-f59a-41a8-8138-33334b75a6b9/full/!200,200/0/default.jpg",#bdb76b
1861,#c49c6c,"https://api.nga.gov/iiif/5b81b623-79e2-45f1-a07d-26b3d9d04e64/full/!200,200/0/default.jpg",#bdb76b
1861,#846c24,"https://api.nga.gov/iiif/351e720e-3da7-447a-b90a-1746ee6418d1/full/!200,200/0/default.jpg",#a0522d
1861,#846530,"https://api.nga.gov/iiif/a9df2886-ab4d-4092-99c1-f09badf50f23/full/!200,200/0/default.jpg",#a0522d
1861,#91763b,"https://api.nga.gov/iiif/03116f9b-0310-434f-b7d6-b45bb9a4a3c9/full/!200,200/0/default.jpg",#a0522d
1861,#c88954,"https://api.nga.gov/iiif/70a97377-fb8a-421b-bc5f-066bfd5f7450/full/!200,200/0/default.jpg",#cd853f
1861,#ac8450,"https://api.nga.gov/iiif/bbeecc0b-902f-4cf8-99a7-c204d32a6c64/full/!200,200/0/default.jpg",#cd853f
1861,#bc9c6e,"https://api.nga.gov/iiif/6d1d705d-cfac-41a9-bb14-6cb013051cee/full/!200,200/0/default.jpg",#bdb76b
1861,#9e793e,"https://api.nga.gov/iiif/4483a49a-e043-46e7-9a3a-982050e121cc/full/!200,200/0/default.jpg",#a0522d
1861,#8b7138,"https://api.nga.gov/iiif/922237fa-8c07-4f93-ad65-460bf2d11bac/full/!200,200/0/default.jpg",#a0522d
1861,#c4a474,"https://api.nga.gov/iiif/4e58edbd-c572-4f79-a858-edb6d835984c/full/!200,200/0/default.jpg",#bdb76b
1861,#bc9c4c,"https://api.nga.gov/iiif/f2dd10fc-29cc-4949-bbcb-51f01a571e0f/full/!200,200/0/default.jpg",#cd853f
1861,#745234,"https://api.nga.gov/iiif/376bfff9-e255-478b-b05d-c4047ab07905/full/!200,200/0/default.jpg",#556b2f
1861,#7d5b33,"https://api.nga.gov/iiif/3add67e6-636d-4bfa-b7e9-33e5a9c834f6/full/!200,200/0/default.jpg",#a0522d
1861,#805928,"https://api.nga.gov/iiif/e40c269e-fe33-4c67-ad53-b62470712c55/full/!200,200/0/default.jpg",#8b4513
1861,#cb9461,"https://api.nga.gov/iiif/becac2a4-bd31-4cb8-82d2-7f4b1c1ac05b/full/!200,200/0/default.jpg",#cd853f
1861,#dcb858,"https://api.nga.gov/iiif/fbfd7f9b-bc00-4cde-b2cd-b3ccd72414b5/full/!200,200/0/default.jpg",#f4a460
1861,#836a36,"https://api.nga.gov/iiif/b39f3e67-7044-4964-98a3-0d0a1c107eee/full/!200,200/0/default.jpg",#a0522d
1861,#64a8bc,"https://api.nga.gov/iiif/8420b244-3620-4745-b3cf-e2bb5b9d71b9/full/!200,200/0/default.jpg",#5f9ea0
1861,#ccd058,"https://api.nga.gov/iiif/ada2b344-d253-465b-a12a-03f30f70588d/full/!200,200/0/default.jpg",#bdb76b
1861,#b28744,"https://api.nga.gov/iiif/3e11c2b5-d94c-4da9-a5d4-823fa1f9e885/full/!200,200/0/default.jpg",#cd853f
1861,#d8d458,"https://api.nga.gov/iiif/b770e346-36b9-4093-bcba-2aa5134ec3bb/full/!200,200/0/default.jpg",#bdb76b
1861,#be9647,"https://api.nga.gov/iiif/3149ff49-068e-4fef-b5c0-c30d0c65ee26/full/!200,200/0/default.jpg",#cd853f
1861,#937237,"https://api.nga.gov/iiif/228534d1-b730-4eba-be7f-9ccdb371030b/full/!200,200/0/default.jpg",#a0522d
1861,#9c7646,"https://api.nga.gov/iiif/51314995-18ce-4b2c-aecf-fe7fa4c82133/full/!200,200/0/default.jpg",#a0522d
1861,#e4ab68,"https://api.nga.gov/iiif/2aa7e330-30c9-4a53-a8fe-a40c63e323cf/full/!200,200/0/default.jpg",#f4a460
1861,#917838,"https://api.nga.gov/iiif/f9c07f9f-2661-4a22-9374-d1dbf222580e/full/!200,200/0/default.jpg",#a0522d
1861,#8a6032,"https://api.nga.gov/iiif/cc75d81f-86ea-4f91-a83a-6cc19326bca8/full/!200,200/0/default.jpg",#a0522d
1861,#937337,"https://api.nga.gov/iiif/ae4ebe90-eed0-47be-bbc3-c4d191ceaf2c/full/!200,200/0/default.jpg",#a0522d
1861,#b9844c,"https://api.nga.gov/iiif/59a6d410-ee64-4724-94a5-0aaddf8802d0/full/!200,200/0/default.jpg",#cd853f
1861,#b6744a,"https://api.nga.gov/iiif/e280b88d-ee73-45d8-82fb-21a6afb51053/full/!200,200/0/default.jpg",#cd853f
1861,#ab9248,"https://api.nga.gov/iiif/81509efa-b458-4661-9351-454997a62840/full/!200,200/0/default.jpg",#cd853f
1861,#d8a160,"https://api.nga.gov/iiif/95016c67-ce35-4459-ae97-781ead08d167/full/!200,200/0/default.jpg",#f4a460
1861,#a98046,"https://api.nga.gov/iiif/2af00e36-a0a0-4229-97ee-55d753c6dadc/full/!200,200/0/default.jpg",#cd853f
1861,#b26f42,"https://api.nga.gov/iiif/800b6ecd-07d9-4674-8981-1c838614d257/full/!200,200/0/default.jpg",#cd853f
1861,#9c562c,"https://api.nga.gov/iiif/d29a364c-53dc-4834-97c8-631b272351f6/full/!200,200/0/default.jpg",#a0522d
1861,#b8773c,"https://api.nga.gov/iiif/670d001b-e601-4100-a5fe-04ec70fbf1f0/full/!200,200/0/default.jpg",#cd853f
1861,#cc9c6c,"https://api.nga.gov/iiif/34d4b64a-e1fe-453f-846d-1e4143de6f6c/full/!200,200/0/default.jpg",#bdb76b
1861,#a6824e,"https://api.nga.gov/iiif/70641e6c-f2c4-4018-8dde-9ca3c903c025/full/!200,200/0/default.jpg",#cd853f
1861,#945434,"https://api.nga.gov/iiif/8b65b740-7dd2-4061-8df3-14ef425aa07b/full/!200,200/0/default.jpg",#a0522d
1861,#7c5a22,"https://api.nga.gov/iiif/82ff36cd-7369-4599-a5c1-fd6195851145/full/!200,200/0/default.jpg",#8b4513
1861,#b37548,"https://api.nga.gov/iiif/72dffd8d-2b41-47d5-a2b9-20e810fde5cb/full/!200,200/0/default.jpg",#cd853f
1861,#937040,"https://api.nga.gov/iiif/f1971440-0f98-4cda-a8f5-814f08e4213b/full/!200,200/0/default.jpg",#a0522d
1861,#9c6b37,"https://api.nga.gov/iiif/46e0b899-87c5-4848-a8cb-4523c3dbe97b/full/!200,200/0/default.jpg",#a0522d
1861,#956c45,"https://api.nga.gov/iiif/c2fdd68d-5395-4944-9297-21fc0df22986/full/!200,200/0/default.jpg",#a0522d
1861,#ba9166,"https://api.nga.gov/iiif/43c838ba-ca03-4280-b4a7-6035499eadf7/full/!200,200/0/default.jpg",#bdb76b
1861,#916e40,"https://api.nga.gov/iiif/3c1508e9-9540-4ee5-8b74-53d15ac8be27/full/!200,200/0/default.jpg",#a0522d
1861,#846c34,"https://api.nga.gov/iiif/11f46058-971d-47fe-9e0f-763722f5027d/full/!200,200/0/default.jpg",#a0522d
1861,#795834,"https://api.nga.gov/iiif/095da846-c1df-4eff-a12c-1f3542ac5dc6/full/!200,200/0/default.jpg",#a0522d
1861,#ac7f40,"https://api.nga.gov/iiif/78d57e7c-40ed-4842-9912-fc5228e91e83/full/!200,200/0/default.jpg",#cd853f
1861,#744627,"https://api.nga.gov/iiif/e61caf62-535b-4229-a391-c7be92231e07/full/!200,200/0/default.jpg",#8b4513
1861,#8b6936,"https://api.nga.gov/iiif/40657d7e-9d68-4a7a-a243-9c0a6f8f186f/full/!200,200/0/default.jpg",#a0522d
1861,#7d6129,"https://api.nga.gov/iiif/68734012-935b-4be9-9ece-69dcb4561583/full/!200,200/0/default.jpg",#8b4513
1861,#a76342,"https://api.nga.gov/iiif/60c158be-595a-4e41-bed5-2e6b0048ae26/full/!200,200/0/default.jpg",#a0522d
1861,#9e7a4c,"https://api.nga.gov/iiif/42404406-6796-4738-a421-6cd5cc7bfde4/full/!200,200/0/default.jpg",#cd853f
1861,#91663f,"https://api.nga.gov/iiif/c7456f86-1bc6-44ea-b057-e3cd6848d495/full/!200,200/0/default.jpg",#a0522d
1861,#b48151,"https://api.nga.gov/iiif/22d3381d-2bd2-4998-a7f8-eaaffe13323e/full/!200,200/0/default.jpg",#cd853f
1861,#d870c8,"https://api.nga.gov/iiif/084450ec-ad00-4c87-8509-66df3dce8cb2/full/!200,200/0/default.jpg",#da70d6
1861,#bc9c64,"https://api.nga.gov/iiif/6f682203-5491-4471-a799-b6b2f32e4b2f/full/!200,200/0/default.jpg",#bdb76b
1861,#ac6e4d,"https://api.nga.gov/iiif/0e58d57f-3e3e-42b4-908d-910f9e447ed1/full/!200,200/0/default.jpg",#cd5c5c
1861,#d4a364,"https://api.nga.gov/iiif/c024a6b7-5465-4a83-9385-a309fcc53045/full/!200,200/0/default.jpg",#bdb76b
1861,#a46c3c,"https://api.nga.gov/iiif/ca36662f-eebe-4f0b-af8a-60f319dd6984/full/!200,200/0/default.jpg",#a0522d
1861,#cc9c5d,"https://api.nga.gov/iiif/ce9bbbbe-adc3-4cde-94e1-7c74a61e95e5/full/!200,200/0/default.jpg",#bdb76b
1861,#7c6637,"https://api.nga.gov/iiif/87587715-7af1-4a3b-95db-6d58e4be2037/full/!200,200/0/default.jpg",#556b2f
1861,#d0cc60,"https://api.nga.gov/iiif/09714ae7-7c7f-4e00-a33b-efff7cc1cf06/full/!200,200/0/default.jpg",#bdb76b
1861,#bc9c6c,"https://api.nga.gov/iiif/d54690df-49b8-4864-8635-dca6f832f673/full/!200,200/0/default.jpg",#bdb76b
1861,#875b2f,"https://api.nga.gov/iiif/a3a119f2-5544-4329-9001-e81fef2a5b34/full/!200,200/0/default.jpg",#a0522d
1861,#bb9c6c,"https://api.nga.gov/iiif/76b5ac60-2efc-4aae-9789-f75420dfb16a/full/!200,200/0/default.jpg",#bdb76b
1861,#907f45,"https://api.nga.gov/iiif/d9549006-9ec8-43b9-9c78-53a107a527fc/full/!200,200/0/default.jpg",#6b8e23
1861,#b874c0,"https://api.nga.gov/iiif/cbf2c5ad-723d-4327-ab55-f5c633b8da82/full/!200,200/0/default.jpg",#ba55d3
1861,#7e6b2f,"https://api.nga.gov/iiif/401e8975-a4c5-4351-956b-c3f49d1a684d/full/!200,200/0/default.jpg",#556b2f
1861,#bc844c,"https://api.nga.gov/iiif/b8886635-a366-483f-8c0a-55542071772b/full/!200,200/0/default.jpg",#cd853f
1861,#883ca0,"https://api.nga.gov/iiif/180769c9-d4bc-4756-951c-c384651be9ac/full/!200,200/0/default.jpg",#9932cc
1861,#816c3c,"https://api.nga.gov/iiif/943d741c-be4d-418b-85ad-3b6628aa0a4c/full/!200,200/0/default.jpg",#a0522d
1861,#7cd8a8,"https://api.nga.gov/iiif/25282387-404b-4eb3-91c6-99930671ba65/full/!200,200/0/default.jpg",#66cdaa
1861,#8b6c32,"https://api.nga.gov/iiif/34aa0a0e-6f59-4804-a3a0-881346daaac2/full/!200,200/0/default.jpg",#a0522d
1861,#c49c73,"https://api.nga.gov/iiif/efba5dee-6e7b-481e-88cc-63f97719bac5/full/!200,200/0/default.jpg",#bdb76b
1861,#b18c5c,"https://api.nga.gov/iiif/0a9e2730-388a-43c6-8713-e61f766e2f92/full/!200,200/0/default.jpg",#cd853f
1861,#d39462,"https://api.nga.gov/iiif/457c21c8-0b7e-490d-98ab-7b195da8ed2d/full/!200,200/0/default.jpg",#e9967a
1861,#bda12c,"https://api.nga.gov/iiif/f81d9087-2dd9-4e8d-bac6-1fa0e983bbc8/full/!200,200/0/default.jpg",#daa520
1861,#c0d860,"https://api.nga.gov/iiif/0ee4ce32-e06d-463a-9c37-a1390168525e/full/!200,200/0/default.jpg",#bdb76b
1861,#948434,"https://api.nga.gov/iiif/a58e1cd2-6514-4b4a-87a7-f6aaee5ddc32/full/!200,200/0/default.jpg",#6b8e23
1861,#c8a850,"https://api.nga.gov/iiif/72178f14-4303-4d20-9be9-6c7458ce328b/full/!200,200/0/default.jpg",#bdb76b
1861,#d09840,"https://api.nga.gov/iiif/2937014d-0a8a-4a3c-83e9-6c6f1a4263ee/full/!200,200/0/default.jpg",#cd853f
1861,#b0c858,"https://api.nga.gov/iiif/f9b6508d-16ba-47f1-83ac-78b91754f1b3/full/!200,200/0/default.jpg",#bdb76b
1861,#796028,"https://api.nga.gov/iiif/eac24e14-3daf-4618-93f1-21eed5bf428f/full/!200,200/0/default.jpg",#556b2f
1861,#7d5e2f,"https://api.nga.gov/iiif/964401f2-85b1-47f9-8352-1200aa2610b1/full/!200,200/0/default.jpg",#a0522d
1861,#74542e,"https://api.nga.gov/iiif/d906bf7b-79e1-4c8a-adeb-6cdcf2287f28/full/!200,200/0/default.jpg",#8b4513
1861,#bc8c4c,"https://api.nga.gov/iiif/42df509f-4da2-4c79-9420-bb3a05ff6d31/full/!200,200/0/default.jpg",#cd853f
1861,#84702b,"https://api.nga.gov/iiif/0a590881-f637-4337-ab55-6c0c2cf8eb98/full/!200,200/0/default.jpg",#6b8e23
1861,#8c7321,"https://api.nga.gov/iiif/6d768583-a206-418d-adeb-3d00a138e2f5/full/!200,200/0/default.jpg",#808000
1861,#e4a448,"https://api.nga.gov/iiif/1bc7b8e3-2829-4c5a-8679-cddf5d7bff19/full/!200,200/0/default.jpg",#f4a460
1861,#b07839,"https://api.nga.gov/iiif/5e2aa6a7-c034-433b-8006-f07939685e0d/full/!200,200/0/default.jpg",#cd853f
1861,#68c498,"https://api.nga.gov/iiif/c552208a-bcfa-4664-8ac5-00a0e59f9e11/full/!200,200/0/default.jpg",#66cdaa
1861,#84663c,"https://api.nga.gov/iiif/fd38185b-00f5-4fa9-9d12-426c11e445c6/full/!200,200/0/default.jpg",#a0522d
1861,#d470a0,"https://api.nga.gov/iiif/bda1b922-dcbe-424b-a5f8-ef1425bf0b62/full/!200,200/0/default.jpg",#db7093
1861,#6d422c,"https://api.nga.gov/iiif/fdcff778-eb4c-4234-abce-0991ee578a25/full/!200,200/0/default.jpg",#8b4513
1861,#d0d05c,"https://api.nga.gov/iiif/c961d3c9-b41b-42b0-b539-45d49b8423a2/full/!200,200/0/default.jpg",#bdb76b
1861,#d6df1f,"https://api.nga.gov/iiif/0aba1e55-9a63-4d9c-a4a0-90cfc7d1c57e/full/!200,200/0/default.jpg",#ffd700
1861,#a09444,"https://api.nga.gov/iiif/00c446d0-ddcd-4eed-b25d-86709be75867/full/!200,200/0/default.jpg",#cd853f
1861,#7a6434,"https://api.nga.gov/iiif/f6147ee0-6487-460d-8574-fd170d203a74/full/!200,200/0/default.jpg",#556b2f
1861,#6f6135,"https://api.nga.gov/iiif/d6861b27-5417-4d2a-8012-11e12ae777d7/full/!200,200/0/default.jpg",#556b2f
1861,#b8cc58,"https://api.nga.gov/iiif/11a523b1-d1ad-45e7-a8a9-f6a3647ac119/full/!200,200/0/default.jpg",#bdb76b
1861,#745a30,"https://api.nga.gov/iiif/6d9ac4fc-c99f-418a-800e-0f0ebd0be36f/full/!200,200/0/default.jpg",#556b2f
1861,#d4a465,"https://api.nga.gov/iiif/ec1d8272-6c01-41ac-8768-e2712398f065/full/!200,200/0/default.jpg",#bdb76b
1861,#cc944e,"https://api.nga.gov/iiif/c287ab96-1e07-4f0e-a607-2fd184c09148/full/!200,200/0/default.jpg",#cd853f
1861,#a48c41,"https://api.nga.gov/iiif/f71749cd-e0b9-41ad-8ffd-5b71a42ab9a4/full/!200,200/0/default.jpg",#cd853f
1861,#c4c038,"https://api.nga.gov/iiif/7ff8e174-13ba-4ea4-a70f-e43e34c74570/full/!200,200/0/default.jpg",#daa520
1861,#755c2a,"https://api.nga.gov/iiif/a4428b02-d5c0-4e03-ab06-d65b01ae3c54/full/!200,200/0/default.jpg",#556b2f
1861,#aca84c,"https://api.nga.gov/iiif/754ffb01-6f86-4e71-805e-75d6eaa70a0f/full/!200,200/0/default.jpg",#bdb76b
1861,#746028,"https://api.nga.gov/iiif/0f949378-3a2e-4375-a909-27f8b9070678/full/!200,200/0/default.jpg",#556b2f
1861,#84743f,"https://api.nga.gov/iiif/9516feae-fcd3-44ff-9e93-fc9fa39ad063/full/!200,200/0/default.jpg",#6b8e23
1861,#b0d45c,"https://api.nga.gov/iiif/c9b3fee0-c018-4647-aca8-b3b6548c0f23/full/!200,200/0/default.jpg",#bdb76b
1861,#85693a,"https://api.nga.gov/iiif/96c9561e-e423-4ec0-969e-ddd8479bb7e4/full/!200,200/0/default.jpg",#a0522d
1861,#ac763b,"https://api.nga.gov/iiif/30151967-18ae-40c7-bfc7-ef1f41713eb8/full/!200,200/0/default.jpg",#cd853f
1861,#b5984e,"https://api.nga.gov/iiif/ff94144a-c675-48e2-8447-2eede974a7fd/full/!200,200/0/default.jpg",#cd853f
1861,#8c542c,"https://api.nga.gov/iiif/1481eff0-180d-4398-bbf4-edf7ad1d64dc/full/!200,200/0/default.jpg",#a0522d
1861,#796532,"https://api.nga.gov/iiif/56ec0b7a-f749-4178-8eb0-071c13e73d0f/full/!200,200/0/default.jpg",#556b2f
1861,#c48c54,"https://api.nga.gov/iiif/d7f45e79-4301-4461-899c-6144145f678b/full/!200,200/0/default.jpg",#cd853f
1861,#c59353,"https://api.nga.gov/iiif/a0da4e37-575b-4d82-8642-7cdb55806723/full/!200,200/0/default.jpg",#cd853f
1861,#ac7b52,"https://api.nga.gov/iiif/35c2b45f-16cd-4f3d-adae-b5e65fe51290/full/!200,200/0/default.jpg",#cd853f
1861,#cdb480,"https://api.nga.gov/iiif/3de53820-9a39-4c57-b8a7-d83a4f8158bb/full/!200,200/0/default.jpg",#d2b48c
1861,#a78848,"https://api.nga.gov/iiif/95cea25c-e880-4054-bc81-15ea37a5eb8a/full/!200,200/0/default.jpg",#cd853f
1861,#825c3c,"https://api.nga.gov/iiif/222cf19b-fde7-478a-97e0-9f80218dfe71/full/!200,200/0/default.jpg",#a0522d
1861,#b8793a,"https://api.nga.gov/iiif/499390e8-9619-4d62-8084-ddc06cd72359/full/!200,200/0/default.jpg",#cd853f
1861,#a0b844,"https://api.nga.gov/iiif/0769e5d6-dcd0-4595-9876-3f48d5305a06/full/!200,200/0/default.jpg",#9acd32
1862,#baa639,"https://api.nga.gov/iiif/8a702906-1a1f-4f0b-85a9-4d7abecef643/full/!200,200/0/default.jpg",#cd853f
1862,#86663c,"https://api.nga.gov/iiif/8d7eff38-fff0-4f9b-9e36-9088b412864e/full/!200,200/0/default.jpg",#a0522d
1862,#9c813c,"https://api.nga.gov/iiif/27f55b0a-2d72-4209-b190-965daca1f87d/full/!200,200/0/default.jpg",#cd853f
1862,#90a428,"https://api.nga.gov/iiif/6f450b5f-4d2d-471a-b74e-24c0a0172707/full/!200,200/0/default.jpg",#6b8e23
1862,#c4ad6b,"https://api.nga.gov/iiif/abde3cf1-6fd5-4c52-8d07-5ed9b5b05a84/full/!200,200/0/default.jpg",#bdb76b
1862,#a05414,"https://api.nga.gov/iiif/f2b37bef-9caf-4f86-a6a2-72c5773e9267/full/!200,200/0/default.jpg",#a0522d
1862,#8a7342,"https://api.nga.gov/iiif/d12d7b5d-6e51-4e5a-af84-e55067bffc51/full/!200,200/0/default.jpg",#a0522d
1863,#9c7c44,"https://api.nga.gov/iiif/540136ab-88fa-429e-9996-26902dd06662/full/!200,200/0/default.jpg",#a0522d
1863,#947444,"https://api.nga.gov/iiif/a3ca76a4-9323-43c1-84d3-be5b7d976bd5/full/!200,200/0/default.jpg",#a0522d
1863,#8b5c34,"https://api.nga.gov/iiif/0d7d9fb4-a3ff-42e4-93d3-90cbd89578e9/full/!200,200/0/default.jpg",#a0522d
1863,#308093,"https://api.nga.gov/iiif/87ece172-f4cb-4a1c-9439-3f29ef085665/full/!200,200/0/default.jpg",#4682b4
1863,#cc5898,"https://api.nga.gov/iiif/bb495b04-4887-4089-973c-c8ee58f8aad4/full/!200,200/0/default.jpg",#db7093
1863,#a47c4c,"https://api.nga.gov/iiif/4a3e29f1-a598-4902-b75e-f1061d4f5543/full/!200,200/0/default.jpg",#cd853f
1863,#c4a87c,"https://api.nga.gov/iiif/85f2142e-1b34-4e75-a077-62de44276f88/full/!200,200/0/default.jpg",#bdb76b
1863,#7b532f,"https://api.nga.gov/iiif/1155a052-5f8d-4168-80dc-750ca9c5e497/full/!200,200/0/default.jpg",#8b4513
1863,#943414,"https://api.nga.gov/iiif/f7cb6da8-d871-48ca-8f86-f177ddc7a38b/full/!200,200/0/default.jpg",#8b4513
1863,#ad8f51,"https://api.nga.gov/iiif/93abac1f-231d-4f75-ba62-483102ad71f4/full/!200,200/0/default.jpg",#cd853f
1863,#b26154,"https://api.nga.gov/iiif/9523e580-1616-4596-b581-3d543569d279/full/!200,200/0/default.jpg",#cd5c5c
1863,#982307,"https://api.nga.gov/iiif/ea29555d-f0f9-4b3a-af00-ae1852789f46/full/!200,200/0/default.jpg",#b22222
1863,#764e25,"https://api.nga.gov/iiif/818d138e-3c36-4d40-a169-e1528b712747/full/!200,200/0/default.jpg",#8b4513
1864,#c6b288,"https://api.nga.gov/iiif/5136b9e2-a5e9-406f-9c89-0a36c12a7f19/full/!200,200/0/default.jpg",#d2b48c
1864,#b87c44,"https://api.nga.gov/iiif/5574f2b5-9d83-4b3e-a2fc-5c0342168001/full/!200,200/0/default.jpg",#cd853f
1864,#9c7142,"https://api.nga.gov/iiif/bc93f5c3-433a-4469-af5a-4cdf804e3be3/full/!200,200/0/default.jpg",#a0522d
1864,#8c6028,"https://api.nga.gov/iiif/3210c9d5-5556-4294-b1e5-b78eef4fc5e2/full/!200,200/0/default.jpg",#a0522d
1864,#a47c4c,"https://api.nga.gov/iiif/b94db39d-9c08-4e31-9373-a042b662ead6/full/!200,200/0/default.jpg",#cd853f
1864,#e3bc6d,"https://api.nga.gov/iiif/8175e345-711c-463c-9192-9814abaac5b6/full/!200,200/0/default.jpg",#deb887
1864,#c0a06c,"https://api.nga.gov/iiif/c50251b6-5e1f-4fdc-a37c-153a42b2fe2b/full/!200,200/0/default.jpg",#bdb76b
1864,#a85c50,"https://api.nga.gov/iiif/d721c70d-c45f-491c-a409-43cf241c4a0b/full/!200,200/0/default.jpg",#a0522d
1864,#b88851,"https://api.nga.gov/iiif/2e1b19eb-2e77-42c3-84f9-3bd10cdf8c9c/full/!200,200/0/default.jpg",#cd853f
1864,#bcb46c,"https://api.nga.gov/iiif/c6ba929a-af89-4292-866f-10d276f4fe9d/full/!200,200/0/default.jpg",#bdb76b
