beginyear,vibrant,LightVibrant,closest_color,Muted,LightMuted,DarkMuted,Image URL
1838,#a4653f,#e49c4c,#8c4414,#a06c4c,,,"https://api.nga.gov/iiif/23f6c82f-a9d5-480c-b675-dc1f4e454bee/full/!200,200/0/default.jpg"
1838,#b4563e,#f1d0b0,#623122,#88755d,#beac99,#4c2d27,"https://api.nga.gov/iiif/8f2ac14f-5499-4643-9ee9-8434f364ddac/full/!200,200/0/default.jpg"
1838,#b4844c,#e4cc94,#574124,#978471,#d9cdb4,#392c1f,"https://api.nga.gov/iiif/f93ecc14-9d5e-40db-937a-cd477eb0ca2c/full/!200,200/0/default.jpg"
1838,#b49160,#ba9c6a,#685229,#aa8d5d,#ae926c,#3e301e,"https://api.nga.gov/iiif/d50b9f65-4dc7-4436-847b-bf931d3ce12d/full/!200,200/0/default.jpg"
1839,#c79834,#e4b042,#815604,#826e38,,,"https://api.nga.gov/iiif/39d0fea8-ac4d-4cb1-a86f-98fb74543fae/full/!200,200/0/default.jpg"
1839,#c4944c,#fcd49c,#54271c,#9f8a64,#c3bfb5,#5c4830,"https://api.nga.gov/iiif/6f4e162c-363e-4a61-8389-239a3417cc9c/full/!200,200/0/default.jpg"
1839,#c68424,#dcc494,#6e491c,#8b7661,#b3c4c3,#685242,"https://api.nga.gov/iiif/47966446-8944-44fa-9166-be2c68bbc30a/full/!200,200/0/default.jpg"
1839,#b0981c,,#b0981c,,,,"https://api.nga.gov/iiif/05d1c574-7ed1-4ac2-8d62-da222189c847/full/!200,200/0/default.jpg"
1839,#7a5c37,,#7a5c37,,,,"https://api.nga.gov/iiif/e6e386ba-4857-470c-b4cb-15ab7dacbcdc/full/!200,200/0/default.jpg"
1839,#f49c5c,#f7d080,#744e2a,#b18751,,,"https://api.nga.gov/iiif/4dd0739b-4dbc-4a6a-acf6-3f8e6e4fcaf3/full/!200,200/0/default.jpg"
1840,#e0c428,#ddc39c,#5f4419,#b3a382,#cabca4,#382a1c,"https://api.nga.gov/iiif/738e63ea-d7b2-4286-8a21-7ce46bc36dc0/full/!200,200/0/default.jpg"
1840,#a3362a,#eec997,#834b2d,#75633d,#b89e80,#554b34,"https://api.nga.gov/iiif/2f8d84b4-0e9e-45f1-9d0d-d2546c5d6cbe/full/!200,200/0/default.jpg"
1840,#b5280a,#d7c08e,#842007,#b58c58,#dcd7bb,#2b4951,"https://api.nga.gov/iiif/72f556b2-0e2d-4516-8ffc-82b1a2097c92/full/!200,200/0/default.jpg"
1840,#b98757,#e6c094,#917045,#b49768,#ceba9c,#3f4d3b,"https://api.nga.gov/iiif/aa829214-99b1-4978-8ef7-75bd6d790e2c/full/!200,200/0/default.jpg"
1840,#b45c2c,#cead89,#685008,#a78c60,#cdbc9d,#6e613e,"https://api.nga.gov/iiif/20b28f66-f159-42fb-b5c1-2debf595db14/full/!200,200/0/default.jpg"
1840,#7b3520,#cca479,#742414,#a78d6e,#c8b28c,#573f29,"https://api.nga.gov/iiif/7ae13804-c548-4448-82eb-b11fd4dfe7e1/full/!200,200/0/default.jpg"
1840,#d07c44,,#d07c44,,,,"https://api.nga.gov/iiif/75ce21fa-ce44-41c5-a4af-835ee8f4ea6f/full/!200,200/0/default.jpg"
1840,#953c37,#d1a98d,#6d2c29,#9f6f64,#bfa688,#341c1b,"https://api.nga.gov/iiif/1c6a400f-d460-44b3-821c-60110eb9a026/full/!200,200/0/default.jpg"
1840,#b6903c,#eccb9f,#785c24,#7d7245,#d2bb98,#5a5833,"https://api.nga.gov/iiif/cb0d02e8-5452-41ab-b1ee-8b2d2e383a81/full/!200,200/0/default.jpg"
1840,#9f3f28,#d2a373,#4f301d,#af7f55,#b19068,#563e2e,"https://api.nga.gov/iiif/6c64c393-6cbf-4560-ba09-bb35df0993a2/full/!200,200/0/default.jpg"
1840,#cc5c1c,#e4c48c,#8c3c14,#a87c50,#dfdac6,#5c5439,"https://api.nga.gov/iiif/1a0fe50c-1c07-4d12-b240-34552366ab63/full/!200,200/0/default.jpg"
1840,#da8812,#f5d57d,#5a3a22,#948c6c,#ccbc8c,#473122,"https://api.nga.gov/iiif/bab3a5c8-80ef-455d-9689-86d08df8a92c/full/!200,200/0/default.jpg"
1840,#dd7405,#ecb484,#c97307,#ac7c54,#ccc4b4,#14141c,"https://api.nga.gov/iiif/2405812b-df0f-4275-82e2-544dea3ca282/full/!200,200/0/default.jpg"
1840,#b43c0c,#e1d2a2,#6e5416,#a99958,#c1b78d,#514d2e,"https://api.nga.gov/iiif/84e07117-0c3b-43d5-8042-bfd7b5b19b1c/full/!200,200/0/default.jpg"
1840,#e7b369,#e4ac54,#7a2c06,#af905a,#c8bc88,#0c140c,"https://api.nga.gov/iiif/09d4b14d-114e-422e-8903-1657c04438fd/full/!200,200/0/default.jpg"
1840,#c3643c,#eac392,#5b4125,#5e8b94,#dcd4b0,#3d6d76,"https://api.nga.gov/iiif/1dd3ae2e-c531-4df6-89bc-1eb523559cf7/full/!200,200/0/default.jpg"
1840,#a12114,#e7ba60,#642814,#a6a757,#ccbca1,#394f28,"https://api.nga.gov/iiif/05a7ce07-b402-40cc-a0c3-a8c89606074a/full/!200,200/0/default.jpg"
1840,#ad6833,#fcecdc,#85471d,#959271,#af9670,#5d4536,"https://api.nga.gov/iiif/485978ee-4c65-41e3-8a11-644ce9c19da3/full/!200,200/0/default.jpg"
1840,#9a4006,#ebd498,#875507,#a19051,#c0ca9d,#6c6639,"https://api.nga.gov/iiif/3a132838-d787-4725-ac19-a1ec5dbf6331/full/!200,200/0/default.jpg"
1840,#943b19,#eec6af,#6a361e,#ad7d62,#d4c4b2,#4d382b,"https://api.nga.gov/iiif/70bfd234-2682-4dc9-9be9-916b988a793b/full/!200,200/0/default.jpg"
1840,#de5e23,#f6c791,#d05108,#ad9777,#c0b490,#544d3b,"https://api.nga.gov/iiif/520dc7be-348e-4ddd-8368-3ccbbe3bf960/full/!200,200/0/default.jpg"
1840,#985d40,#ecc8aa,#5f361d,#a37e6c,#d4c5ad,#3c2820,"https://api.nga.gov/iiif/243882c6-c500-409e-8a5b-2a8bf5525b8e/full/!200,200/0/default.jpg"
1840,#d4ac6c,#ecd1a2,#493d12,#a58857,#d3cc9b,#5c542c,"https://api.nga.gov/iiif/66239014-7559-4749-854f-f773c78b26d6/full/!200,200/0/default.jpg"
1840,#785c23,#dcb478,#7d560c,#ae915e,#b4a890,#524e2c,"https://api.nga.gov/iiif/0a1123ce-a460-4caa-9fa3-186150b63136/full/!200,200/0/default.jpg"
1840,#886735,,#886735,,,,"https://api.nga.gov/iiif/a26fedd2-10bf-4aab-b46f-98a3f4bb69db/full/!200,200/0/default.jpg"
1840,#a06444,#e7d7b7,#644222,#8f6f4f,#c7c4b6,#4a4432,"https://api.nga.gov/iiif/04751f53-a02d-4d32-9c12-503eee9cf96b/full/!200,200/0/default.jpg"
1840,#caae7c,#e9d0a3,#5e4a26,#b6a07f,#cbb793,#5c5843,"https://api.nga.gov/iiif/03b37311-d35a-4a91-ab2b-6c3df89ab232/full/!200,200/0/default.jpg"
1841,#a4542c,#e9c18c,#5c3823,#b18562,#d4c7aa,#594737,"https://api.nga.gov/iiif/40f1138a-1954-43db-b6c6-24e14f0e7ece/full/!200,200/0/default.jpg"
1841,#c8983e,#daad4c,#90653a,#7f6446,,,"https://api.nga.gov/iiif/bf907138-43ba-4e12-bef6-b82634074555/full/!200,200/0/default.jpg"
1841,#7e5926,#ccbc8c,#6e582a,#9e9976,#b4c4a9,#544a32,"https://api.nga.gov/iiif/6af1879d-c050-4ea3-bd99-84ec7dede8ba/full/!200,200/0/default.jpg"
1841,#af3e21,#e1cb9e,#7b521c,#ab8e61,#c0a981,#57422b,"https://api.nga.gov/iiif/3de2febf-d9a3-48c7-aa80-31fe01a0cf60/full/!200,200/0/default.jpg"
1842,#8e4e0c,#e7ba80,#743404,#84593e,#cdb29c,#68492d,"https://api.nga.gov/iiif/5b94c264-aaea-4f4b-bbdc-5c04bfd353b4/full/!200,200/0/default.jpg"
1842,#c48830,#f2e1b3,#643c04,#a48d58,#cfc7ae,#5d482c,"https://api.nga.gov/iiif/1c3a0c23-3926-4475-b9b8-59cb1d72b410/full/!200,200/0/default.jpg"
1842,#bc844c,#d0a484,#865619,#a27352,#cab48d,#604432,"https://api.nga.gov/iiif/242acea8-e32b-4119-bd4c-2d8d87675f4b/full/!200,200/0/default.jpg"
1842,#9c5414,#f7d7a9,#643a18,#ba9479,#ac846e,#4e3728,"https://api.nga.gov/iiif/4db3a919-839b-4813-b159-09bab60be497/full/!200,200/0/default.jpg"
1842,#ae8b12,#f4d9a7,#65520c,#9c956a,#ccc29e,#5c5939,"https://api.nga.gov/iiif/c88239a5-a242-43fc-9618-bbabc77721ef/full/!200,200/0/default.jpg"
1842,#bc925d,#e9c192,#844c24,#a1855c,#ccc3aa,#5b432c,"https://api.nga.gov/iiif/edc2237a-36a1-471e-aac0-73465c96cfbe/full/!200,200/0/default.jpg"
1843,#c4a434,#f4dc8c,#786818,#b8a962,#d4d4ac,#64622f,"https://api.nga.gov/iiif/5d07b30c-c113-4ff5-878e-903c8face836/full/!200,200/0/default.jpg"
1843,#b29e5e,#e5c379,#6f541a,#a7935c,#bca565,#5f522d,"https://api.nga.gov/iiif/4dc1a054-675f-4efa-bfcc-60d51bc3465d/full/!200,200/0/default.jpg"
1843,#b78d47,#ece0b2,#65522a,#a3946d,#d4d2b1,#847440,"https://api.nga.gov/iiif/132e789c-27da-4f54-a68d-3e2b691a9448/full/!200,200/0/default.jpg"
1843,#eeb22f,,#eeb22f,,,,"https://api.nga.gov/iiif/c5d9e136-1be0-4df3-a04c-3ac046271bd2/full/!200,200/0/default.jpg"
1843,#885231,,#885231,,,,"https://api.nga.gov/iiif/9fce5429-77e8-4e0c-9815-238322e3595d/full/!200,200/0/default.jpg"
1843,#b68060,#e5b28c,#642c24,#a46d52,#d4c4ac,#4f3c2d,"https://api.nga.gov/iiif/8cf24db1-08d9-4e24-94c6-b587a6f1595f/full/!200,200/0/default.jpg"
1843,#cc5810,#d8c5a1,#634619,#a18c58,#d8ccba,#4e4d2e,"https://api.nga.gov/iiif/f6e0d661-2b4d-4887-8e06-f4e69999182a/full/!200,200/0/default.jpg"
1843,#e2db1c,#ecd4ad,#201f04,#a0946c,#dcd4ba,#4f4738,"https://api.nga.gov/iiif/b9c9e75c-e81b-4dab-aafe-12045660422f/full/!200,200/0/default.jpg"
1843,#b2461f,#e8b48b,#662c1e,#a56d4e,,,"https://api.nga.gov/iiif/b2633d57-205c-492b-a9e2-d862a4e92fd4/full/!200,200/0/default.jpg"
1843,#c04074,#e5cb9a,#6e4c30,#99805a,#c1b489,#7f6946,"https://api.nga.gov/iiif/d07b22d1-0827-4942-837f-91b090f591eb/full/!200,200/0/default.jpg"
1844,#c4a44c,#e4daa0,#61492a,#b1a16a,#d9d3bc,#696439,"https://api.nga.gov/iiif/4f117b4f-4efe-4b2e-88e7-a01975003d95/full/!200,200/0/default.jpg"
1844,#bc7922,#e9c7a1,#744c0c,#a28458,#d2bc9e,#4d3125,"https://api.nga.gov/iiif/748b96e3-17a9-4ab9-b107-f83cd16feb58/full/!200,200/0/default.jpg"
1844,#973d19,#ddb894,#7b2d0c,#9c8760,#ac9f76,#8b6540,"https://api.nga.gov/iiif/882b3270-5a8f-4627-8800-0c1ab378d817/full/!200,200/0/default.jpg"
1844,#a6794a,#bca46c,#783f1c,#988c5b,#b49c6e,#705b3a,"https://api.nga.gov/iiif/976516e2-138f-4a15-9eb1-301c001dcaee/full/!200,200/0/default.jpg"
1844,#bc9454,#d0a264,#42240d,#8a7560,#b19c78,#432f27,"https://api.nga.gov/iiif/79939607-17c6-4860-84d0-8c5984eae81a/full/!200,200/0/default.jpg"
1844,#d1a46d,#e4b47c,#372612,#b48e66,,,"https://api.nga.gov/iiif/972b9157-26fc-4f11-9b9b-ab9c2c253e67/full/!200,200/0/default.jpg"
1845,#d39458,#c4a484,#5c3c24,#aa8c5c,,,"https://api.nga.gov/iiif/423e5d74-2669-479a-af3d-8bf7a5b29974/full/!200,200/0/default.jpg"
1845,#9f2e0a,,#9f2e0a,,,,"https://api.nga.gov/iiif/1426be58-985d-499b-b579-d265b58bac56/full/!200,200/0/default.jpg"
1845,#c1731e,#f2d785,#86381f,#a99254,#ccbb93,#5a5030,"https://api.nga.gov/iiif/afa224b0-3530-4966-9713-a4c24df47e7d/full/!200,200/0/default.jpg"
1845,#a4704c,#cf9774,#5d3116,#a37c5d,#c09d7c,#503d2a,"https://api.nga.gov/iiif/9deffa81-f570-49cd-8b2a-c9c1e46ecdfa/full/!200,200/0/default.jpg"
1845,#967540,#edc486,#604b2d,#a9935d,#b7a36c,#4c3826,"https://api.nga.gov/iiif/25bc9965-9bb0-496f-a4e6-b89160382df3/full/!200,200/0/default.jpg"
1845,#aeae50,,#aeae50,,,,"https://api.nga.gov/iiif/08738d01-f59e-463f-91c5-80aeae3c9472/full/!200,200/0/default.jpg"
1845,#1c5c87,#caad86,#1c557a,#a07a52,#ccb394,#674736,"https://api.nga.gov/iiif/2e285fa0-5050-44d5-90a3-66c9160b13a6/full/!200,200/0/default.jpg"
1845,#8e3310,#e8c08f,#0c1404,#90805b,#d1caaf,#59502f,"https://api.nga.gov/iiif/05389c46-2ce6-41ea-a7d7-028040b66893/full/!200,200/0/default.jpg"
1845,#d4660c,#f1bf91,#bf4305,#7d7e63,#8cb4bc,#5a4e30,"https://api.nga.gov/iiif/5cc0d032-68f5-4a3a-be76-dd5fb1d7f9a6/full/!200,200/0/default.jpg"
1845,#d44904,#f4cd9a,#7c2c04,#9b885b,#b7b08c,#2c2c19,"https://api.nga.gov/iiif/8ce73c61-40c3-4872-a408-f47a0b7655be/full/!200,200/0/default.jpg"
1845,#80572a,#cda687,#6f4525,#5f7e81,#bd9f81,#483b2b,"https://api.nga.gov/iiif/4680b8bc-f541-472f-96bb-25df234234c1/full/!200,200/0/default.jpg"
1845,#b97e35,#dbb274,#224c5d,#9d8a62,#d6cab1,#4c452e,"https://api.nga.gov/iiif/d6bb6423-9d08-4f22-bf1d-8102b61fefde/full/!200,200/0/default.jpg"
1845,#a64839,#cdbb93,#68241c,#a87960,#d1c2a4,#4c3c2c,"https://api.nga.gov/iiif/555abc52-70a2-4007-9e97-a248fe231e34/full/!200,200/0/default.jpg"
1845,#946c0c,#e4bb93,#6f4a30,#a47454,#b8a284,#4c392c,"https://api.nga.gov/iiif/6762f27e-7145-43b1-9a8e-c243a25f9f20/full/!200,200/0/default.jpg"
1845,#c26d2b,#caae73,#3c2707,#ac9a68,#d3d2b2,#3c3424,"https://api.nga.gov/iiif/d1dd8b19-417b-4a3b-923e-24ddac6fb09d/full/!200,200/0/default.jpg"
1845,#b4a424,#ebdcab,#241c06,#9a9c7c,#ccc5a1,#495833,"https://api.nga.gov/iiif/604b3830-5ec4-4b2b-9aba-30881dcfd97e/full/!200,200/0/default.jpg"
1845,#b4a454,#e8cba2,#6c381c,#9c8363,#c8bb9c,#29351a,"https://api.nga.gov/iiif/7ccdfd48-a1ee-49bd-848c-5c01b0599401/full/!200,200/0/default.jpg"
1845,#b17543,#d0b79a,#606d26,#b38c71,#e2dbc4,#345a64,"https://api.nga.gov/iiif/ab90e1e5-9e76-40d4-99ef-24776f667639/full/!200,200/0/default.jpg"
1845,#ac641c,#e1b66c,#7c440c,#907747,,,"https://api.nga.gov/iiif/b9dfb7cf-204d-45d6-9f8f-ecc088ab2686/full/!200,200/0/default.jpg"
1845,#b48c16,#e4c490,#8f6a0b,#a19870,#d4ccb4,#65442e,"https://api.nga.gov/iiif/9b962fde-2451-4508-a205-b14b15f292a2/full/!200,200/0/default.jpg"
1845,#ccb02c,#e4c89c,#623b21,#ac8052,#cfb59f,#463c36,"https://api.nga.gov/iiif/5696d62f-d456-4db1-88bc-5b50318a5a70/full/!200,200/0/default.jpg"
1845,#b98249,#e6cda3,#683e1c,#927f68,#ccb998,#61472f,"https://api.nga.gov/iiif/91c96ba0-c1ed-45fb-a439-dbaafa333977/full/!200,200/0/default.jpg"
1845,#806239,#e4dcbc,#584225,#9e8056,#dcd4b6,#403a23,"https://api.nga.gov/iiif/cba69cdf-4503-4439-9be3-93706a0f27db/full/!200,200/0/default.jpg"
1846,#705830,,#705830,,,,"https://api.nga.gov/iiif/3f06ff12-3da9-499e-976e-5f2361f7e2ff/full/!200,200/0/default.jpg"
1846,#f0cc6a,#fbe77a,#5c1c08,#b09456,,,"https://api.nga.gov/iiif/4b9cc2eb-5d4b-46ee-ae53-29b61da22381/full/!200,200/0/default.jpg"
1846,#c02d13,#f8ceb5,#98200d,#af8b72,#e0c9c6,#583e36,"https://api.nga.gov/iiif/b17285ab-89a2-449b-94ca-5e7f48ebc26d/full/!200,200/0/default.jpg"
1846,#966f43,#f7dcb1,#684027,#ab8961,#d2d4c1,#734734,"https://api.nga.gov/iiif/f2c2ef49-269b-4527-98d9-a2a0c09b742e/full/!200,200/0/default.jpg"
1846,#d4882c,#e5c996,#61371c,#8b7753,#baa67c,#493726,"https://api.nga.gov/iiif/e3c3a8d3-1fed-4b87-86cc-222163634f8e/full/!200,200/0/default.jpg"
1846,#a68c4c,#e6c58c,#6c5c1c,#5c93a3,#c1b085,#5c542d,"https://api.nga.gov/iiif/5ce7eea6-3075-4e79-9af3-c08d6631db07/full/!200,200/0/default.jpg"
1847,#8cd4cc,#95dcd4,#2f6027,#a49c5c,#8cccc5,#4f5027,"https://api.nga.gov/iiif/9c3e4621-c4b2-418e-80b9-10597ffb6b1f/full/!200,200/0/default.jpg"
1847,#947444,,#947444,,,,"https://api.nga.gov/iiif/2fc52267-c172-46c0-9498-e88e695bb354/full/!200,200/0/default.jpg"
1847,#745c2c,#f888d8,#523d15,#a58762,#caa88f,#745c34,"https://api.nga.gov/iiif/9a728ddf-8e2d-45a2-aff4-94da7fd3dabd/full/!200,200/0/default.jpg"
1847,#866c3f,,#866c3f,,,,"https://api.nga.gov/iiif/6d8be9aa-ece1-422d-8037-17a385a0ff7d/full/!200,200/0/default.jpg"
1847,#7c643b,,#7c643b,,,,"https://api.nga.gov/iiif/d50a35bb-703c-429b-89aa-99a561ff44f4/full/!200,200/0/default.jpg"
1847,#9c7444,#f0f4d8,#523f21,#a18767,#c7af93,#746444,"https://api.nga.gov/iiif/50f84f78-901c-45eb-ad69-69d6f55b279a/full/!200,200/0/default.jpg"
1847,#ba9144,#e4dcc4,#55421f,#7b816a,#c6beac,#74643c,"https://api.nga.gov/iiif/77d5bdae-0c9a-477c-bcdd-2d534bf9e6b8/full/!200,200/0/default.jpg"
1847,#c4945c,#dcb698,#695030,#ac8a56,#c4a48c,#7c6f4b,"https://api.nga.gov/iiif/abc7daca-68f9-4c8b-b653-5925f2f1463c/full/!200,200/0/default.jpg"
1847,#bd9c41,#f0f4d0,#493920,#5a7957,#ecece1,#6c5c3b,"https://api.nga.gov/iiif/f589438c-3fac-4152-9c35-327335f1bdb7/full/!200,200/0/default.jpg"
1847,#b48c58,,#b48c58,,,,"https://api.nga.gov/iiif/64fcdb9d-8c9d-4b6d-8a5f-3b14f5652d2d/full/!200,200/0/default.jpg"
1847,#b48838,,#b48838,,,,"https://api.nga.gov/iiif/e53914a4-14e1-4bf9-ac74-ec2f75520bf8/full/!200,200/0/default.jpg"
1847,#745435,,#745435,,,,"https://api.nga.gov/iiif/c6c745d9-f3c3-4472-ad81-3778d313eb63/full/!200,200/0/default.jpg"
1847,#724932,#f4ecde,#5c3521,#7c6c44,#b4a184,#5f4d30,"https://api.nga.gov/iiif/38e3cea3-d4f7-4f93-b7af-1c1dfe6d9c72/full/!200,200/0/default.jpg"
1847,#e06ccc,#78c0cc,#3e4b12,#858c7d,#d9d3c6,#6c5c3c,"https://api.nga.gov/iiif/a5c51660-b530-44e4-9a7c-96c8a496d0e3/full/!200,200/0/default.jpg"
1847,#6b7634,,#6b7634,,,,"https://api.nga.gov/iiif/4d5d6a70-c08f-43a1-8e83-fd00553e1472/full/!200,200/0/default.jpg"
1847,#c4883c,#d4aa87,#6a5019,#b7916c,#c49c7c,#6c5c3c,"https://api.nga.gov/iiif/39424db8-1bb0-4f07-8aba-bb1108d325f3/full/!200,200/0/default.jpg"
1847,#6c5c34,,#6c5c34,,,,"https://api.nga.gov/iiif/adc53042-a6c8-4e13-aa04-e06eee194f50/full/!200,200/0/default.jpg"
1847,#b4a828,#e6d3b7,#5c441b,#6e8278,#c9c0ac,#745c36,"https://api.nga.gov/iiif/b1e33753-daea-4b01-b160-55fe1813fa0b/full/!200,200/0/default.jpg"
1847,#6c5c34,,#6c5c34,,,,"https://api.nga.gov/iiif/2ff744b6-0e2a-490f-bbf7-886be7ee8fb7/full/!200,200/0/default.jpg"
1847,#ac903c,,#ac903c,,,,"https://api.nga.gov/iiif/b402222c-9962-41b8-9db5-b93141a5236a/full/!200,200/0/default.jpg"
1847,#9a7c48,,#9a7c48,,,,"https://api.nga.gov/iiif/af682c4d-80c1-4d79-a3b6-5dfe6b04f4aa/full/!200,200/0/default.jpg"
1847,#8c6e42,,#8c6e42,,,,"https://api.nga.gov/iiif/2b3fffdc-34ba-48bb-87c2-6c840eb8c819/full/!200,200/0/default.jpg"
1847,#c8b824,,#c8b824,,,,"https://api.nga.gov/iiif/5dcfca3b-fa26-4952-b018-8cec2602a997/full/!200,200/0/default.jpg"
1847,#745c34,#bc8870,#5c441b,#a4845c,#c29f84,#72623c,"https://api.nga.gov/iiif/88f7bb0f-cba1-4ccd-ad9d-a230b73ac9d0/full/!200,200/0/default.jpg"
1847,#bb9544,,#bb9544,,,,"https://api.nga.gov/iiif/132475be-828c-4c42-8b39-8da2aaaf0eae/full/!200,200/0/default.jpg"
1847,#967c46,#bc9c68,#6c5c24,#aa9665,#c1b8a3,#7c6c44,"https://api.nga.gov/iiif/1f427c07-f0ab-49f9-9191-20e12fc69c79/full/!200,200/0/default.jpg"
1847,#977745,#d8a68c,#694a21,#aa8165,#c2977c,#7c6c44,"https://api.nga.gov/iiif/166a6b54-457a-4af8-9165-deb9f1d2a70d/full/!200,200/0/default.jpg"
1847,#ac844c,,#ac844c,,,,"https://api.nga.gov/iiif/b9a48360-86ac-43de-8c72-2bd12f4b4587/full/!200,200/0/default.jpg"
1847,#c48c1c,#f7dfba,#816809,#a7975e,#cacba2,#79803a,"https://api.nga.gov/iiif/a67d3398-ba0f-46c4-a2e2-493df7bf23c3/full/!200,200/0/default.jpg"
1848,#cc7c31,#f4c889,#6c4410,#9a8966,#b29a6f,#4e3a31,"https://api.nga.gov/iiif/13371c7c-eec7-4f29-be22-c0e0f63b5ffa/full/!200,200/0/default.jpg"
1848,#bc8a5e,#d8bc9c,#541c04,#9f7556,#b48f77,#483526,"https://api.nga.gov/iiif/8ab5b791-375d-4d74-86bd-a6e55ea36f07/full/!200,200/0/default.jpg"
1848,#c28655,#d49c63,#5c341c,#ac7f55,,,"https://api.nga.gov/iiif/33522e6c-05f0-4d27-911a-9a4c9f75cc83/full/!200,200/0/default.jpg"
1848,#be9861,#d1b19a,#6c341c,#a99454,#d6ccbb,#574932,"https://api.nga.gov/iiif/230d8d65-5bec-485e-8db6-95ce06ad2812/full/!200,200/0/default.jpg"
1848,#937341,#eed2aa,#574a25,#af936a,#bca68d,#423721,"https://api.nga.gov/iiif/d3a9cb09-4b14-4f03-9de7-7b6c69c455ca/full/!200,200/0/default.jpg"
1848,#54a820,#e4c4a4,#642c14,#8d6b53,#cab8b0,#734834,"https://api.nga.gov/iiif/aaf37146-e37d-4f3f-af11-46384c2b3ca0/full/!200,200/0/default.jpg"
1848,#dc8c24,#d89659,#6c240c,#a98961,#c0ad84,#584732,"https://api.nga.gov/iiif/90d89d29-faad-4668-b6c7-8dfc4897155b/full/!200,200/0/default.jpg"
1848,#ac6434,#dcbca4,#643414,#ac7f50,#cbb29f,#604232,"https://api.nga.gov/iiif/b74ba454-2953-4b77-b0db-a501449f3ef0/full/!200,200/0/default.jpg"
1848,#c07d59,#d0a47c,#2c240c,#9c7c5c,#ceb38d,#54442c,"https://api.nga.gov/iiif/cae563d5-863f-4f53-9327-c062f0ef851d/full/!200,200/0/default.jpg"
1849,#a7752c,#c49e6c,#744818,#a98b5a,#b7a374,#513c2c,"https://api.nga.gov/iiif/577cbd68-22cc-4a68-a92e-4ae8173a68c5/full/!200,200/0/default.jpg"
1849,#b48e61,#dac29c,#67502d,#9f7f57,#c0b697,#544129,"https://api.nga.gov/iiif/822d7239-747e-482a-9f83-ac95091e44a0/full/!200,200/0/default.jpg"
1849,#cb8617,#c7a760,#7f540d,#847c44,,,"https://api.nga.gov/iiif/d25dd005-1a0a-470e-a0ab-25fe90f83400/full/!200,200/0/default.jpg"
1849,#ac844c,#e5d2a4,#563a26,#a88e64,#d4cca4,#4a3c2b,"https://api.nga.gov/iiif/4b7a7e71-191c-41f7-8da9-d8a00eded3bc/full/!200,200/0/default.jpg"
1849,#c14d29,#e9ac62,#78441c,#937556,,,"https://api.nga.gov/iiif/dd330095-d8e9-488f-b9cd-d3eeb403524a/full/!200,200/0/default.jpg"
1850,#cba54e,#faf0c9,#185c8c,#a8936d,#cdbc97,#766243,"https://api.nga.gov/iiif/71b6fb58-fb7d-4e3a-87ae-7db7eb9df832/full/!200,200/0/default.jpg"
1850,#c8502c,#e4dcc4,#79682a,#938551,#d4cfb8,#4f4726,"https://api.nga.gov/iiif/0410a6f0-36dc-465d-bf8a-2a77fc3d07a5/full/!200,200/0/default.jpg"
1850,#97492f,#fcc4ac,#0c3c6c,#7e6242,#bc9c82,#482d2d,"https://api.nga.gov/iiif/88b24c8c-600a-4080-922f-6960c60608a2/full/!200,200/0/default.jpg"
1850,#b4644a,#bc846c,#5d3426,#678572,#a9b493,#447059,"https://api.nga.gov/iiif/299ecef4-0bdb-4cab-a8f9-e4663364620a/full/!200,200/0/default.jpg"
1850,#ac7d45,#c59c6a,#7d6114,#a48a61,#bfb18a,#775435,"https://api.nga.gov/iiif/7cd99905-ffb1-401e-a481-8c6465e4077e/full/!200,200/0/default.jpg"
1850,#c58a4e,#dbb59c,#9f381e,#9c7656,#c4ac98,#60422c,"https://api.nga.gov/iiif/8259f691-0d68-4471-a246-57dc3a5e1b61/full/!200,200/0/default.jpg"
1850,#c29973,#e89884,#6c4b34,#a4876b,#c0b8b0,#644c34,"https://api.nga.gov/iiif/93d635dc-374b-4205-a41c-0bde5c40e927/full/!200,200/0/default.jpg"
1850,#b8d860,#ececd4,#556a1a,#868b79,#e4e2c8,#37362e,"https://api.nga.gov/iiif/b69a8ea5-3a2a-4ad2-aae2-b9866594868e/full/!200,200/0/default.jpg"
1850,#6c7c33,#dcc58c,#732711,#877445,#b9a077,#584929,"https://api.nga.gov/iiif/02f53d1f-074a-4c0e-8765-cc1801a08101/full/!200,200/0/default.jpg"
1850,#81653c,#e0c69b,#605321,#9f8b66,#bea881,#4c4b25,"https://api.nga.gov/iiif/b1ce4b8d-bb10-4989-a8a5-cc5c27e359b3/full/!200,200/0/default.jpg"
1850,#dda134,#e5c774,#5c3b15,#948444,,,"https://api.nga.gov/iiif/20f41a42-c398-40dc-bd6a-c60890eb3ef2/full/!200,200/0/default.jpg"
1850,#ae742c,#ccb48c,#614a29,#9e8967,#cdc3ab,#68583a,"https://api.nga.gov/iiif/b4765b03-ab0e-4b6c-ac4e-c300220cb690/full/!200,200/0/default.jpg"
1850,#af8c42,#f0d091,#6b4209,#939266,#cfce9b,#727b43,"https://api.nga.gov/iiif/e2430630-f7d2-49b7-9b96-0e09938603c2/full/!200,200/0/default.jpg"
1850,#f09209,#edb463,#97260e,#81774d,#d9c0a7,#2e272f,"https://api.nga.gov/iiif/e435f766-7b95-478a-bd61-353cc177c945/full/!200,200/0/default.jpg"
