beginyear,Vibrant,LightVibrant,DarkVibrant,Muted,LightMuted,DarkMuted,imageurl,beginyear_x,Vibrant_x,LightVibrant_x,DarkVibrant_x,Muted_x,LightMuted_x,DarkMuted_x,beginyear_y,Vibrant_y,LightVibrant_y,DarkVibrant_y,Muted_y,LightMuted_y,DarkMuted_y,Closest_Web_Color_Hex,hex_color
1892,#3f3fbf,#e6ccb4,#04040c,#87796a,#c6b29e,#574c34,"https://api.nga.gov/iiif/ee78efd7-2534-4597-9954-150f03a4cfc4/full/!800,800/0/default.jpg",1892,#3f3fbf,#e6ccb4,#04040c,#87796a,#c6b29e,#574c34,1892,#3f3fbf,#e6ccb4,#04040c,#87796a,#c6b29e,#574c34,#6a5acd,"(106, 90, 205)"
1890,#9c6c3c,#fcf4ec,#563413,#8b8681,#c0bcbc,#593f31,"https://api.nga.gov/iiif/c98a3454-e745-45c4-9f56-dde02bc57974/full/!800,800/0/default.jpg",1890,#9c6c3c,#fcf4ec,#563413,#8b8681,#c0bcbc,#593f31,1890,#9c6c3c,#fcf4ec,#563413,#8b8681,#c0bcbc,#593f31,#a0522d,"(160, 82, 45)"
1855,#bc946e,#a8d0dc,#603d2a,#b4936b,#bb9c71,#6c5330,"https://api.nga.gov/iiif/552998e5-d58a-4511-b5aa-216fbf831640/full/!800,800/0/default.jpg",1855,#bc946e,#a8d0dc,#603d2a,#b4936b,#bb9c71,#6c5330,1855,#bc946e,#a8d0dc,#603d2a,#b4936b,#bb9c71,#6c5330,#bc8f8f,"(188, 143, 143)"
1884,#bca42c,#d4c0a4,#565b28,#807e6a,#d0c2b2,#566047,"https://api.nga.gov/iiif/7560cc74-ace0-48ac-87a5-411a900aa2cc/full/!800,800/0/default.jpg",1884,#bca42c,#d4c0a4,#565b28,#807e6a,#d0c2b2,#566047,1884,#bca42c,#d4c0a4,#565b28,#807e6a,#d0c2b2,#566047,#daa520,"(218, 165, 32)"
1893,#c69c4c,#cca458,#60522b,#887361,#c69e8f,#3f4026,"https://api.nga.gov/iiif/2c537630-f523-480f-9c1f-b89f1bac59a8/full/!800,800/0/default.jpg",1893,#c69c4c,#cca458,#60522b,#887361,#c69e8f,#3f4026,1893,#c69c4c,#cca458,#60522b,#887361,#c69e8f,#3f4026,#cd853f,"(205, 133, 63)"
1893,#c48c4c,#fcdcac,#967644,#a88a62,#c2ab94,#685d54,"https://api.nga.gov/iiif/2e625cf1-0a7d-46ab-b443-396f47d3ba0a/full/!800,800/0/default.jpg",1893,#c48c4c,#fcdcac,#967644,#a88a62,#c2ab94,#685d54,1893,#c48c4c,#fcdcac,#967644,#a88a62,#c2ab94,#685d54,#cd853f,"(205, 133, 63)"
1884,#ae8a51,#d1b68a,#515a29,#a39f5b,#bfa78f,#6d734d,"https://api.nga.gov/iiif/a65a3648-e5a9-48a5-82c6-e002562a2baa/full/!800,800/0/default.jpg",1884,#ae8a51,#d1b68a,#515a29,#a39f5b,#bfa78f,#6d734d,1884,#ae8a51,#d1b68a,#515a29,#a39f5b,#bfa78f,#6d734d,#cd853f,"(205, 133, 63)"
1806,#bc9870,#f4d4a4,#5a432a,#b48464,#d4c5ae,#695448,"https://api.nga.gov/iiif/5b356742-5bdc-4862-93c1-f911fb6ba8dc/full/!800,800/0/default.jpg",1806,#bc9870,#f4d4a4,#5a432a,#b48464,#d4c5ae,#695448,1806,#bc9870,#f4d4a4,#5a432a,#b48464,#d4c5ae,#695448,#bdb76b,"(189, 183, 107)"
1889,#5a94b7,#8db8ca,#23638e,#5a8ea4,#a6c5d0,,"https://api.nga.gov/iiif/06f91c7b-0d3f-4fa7-86df-a9af2f977f1c/full/!800,800/0/default.jpg",1889,#5a94b7,#8db8ca,#23638e,#5a8ea4,#a6c5d0,,1889,#5a94b7,#8db8ca,#23638e,#5a8ea4,#a6c5d0,,#5f9ea0,"(95, 158, 160)"
1894,#c07038,#e4a484,#b9492c,#a7926c,#bcc7c1,#4e4a3e,"https://api.nga.gov/iiif/5258dd44-266b-4d20-b4eb-d8a26f5ecdda/full/!800,800/0/default.jpg",1894,#c07038,#e4a484,#b9492c,#a7926c,#bcc7c1,#4e4a3e,1894,#c07038,#e4a484,#b9492c,#a7926c,#bcc7c1,#4e4a3e,#cd853f,"(205, 133, 63)"
1894,#bc8a3f,#ece3c7,#81693a,#6ba2b3,#c3c2aa,#575a30,"https://api.nga.gov/iiif/5fa22c1d-2957-4984-b648-5aab648ec91d/full/!800,800/0/default.jpg",1894,#bc8a3f,#ece3c7,#81693a,#6ba2b3,#c3c2aa,#575a30,1894,#bc8a3f,#ece3c7,#81693a,#6ba2b3,#c3c2aa,#575a30,#cd853f,"(205, 133, 63)"
1891,#c4ac84,#fce8cc,#59482a,#b49c7c,#bca484,,"https://api.nga.gov/iiif/8021b1af-84ea-44f6-878a-befc025a710f/full/!800,800/0/default.jpg",1891,#c4ac84,#fce8cc,#59482a,#b49c7c,#bca484,,1891,#c4ac84,#fce8cc,#59482a,#b49c7c,#bca484,,#d2b48c,"(210, 180, 140)"
1887,#c79947,#eec491,#844a26,#908854,#cbbda4,#484334,"https://api.nga.gov/iiif/075b8c2f-2dbd-4ceb-b362-c9af9c94a548/full/!800,800/0/default.jpg",1887,#c79947,#eec491,#844a26,#908854,#cbbda4,#484334,1887,#c79947,#eec491,#844a26,#908854,#cbbda4,#484334,#cd853f,"(205, 133, 63)"
1894,#9c5a49,#cfb994,#225c55,#8a6e54,#aca990,#425354,"https://api.nga.gov/iiif/229f4d1c-b36d-4845-b2c0-a4c092520ea2/full/!800,800/0/default.jpg",1894,#9c5a49,#cfb994,#225c55,#8a6e54,#aca990,#425354,1894,#9c5a49,#cfb994,#225c55,#8a6e54,#aca990,#425354,#a0522d,"(160, 82, 45)"
1894,#a46c44,#daba88,#6c7024,#4e7664,#cab1a5,#314d37,"https://api.nga.gov/iiif/3ba8ddc1-4c33-4b79-a3b9-e999b1d9b6f7/full/!800,800/0/default.jpg",1894,#a46c44,#daba88,#6c7024,#4e7664,#cab1a5,#314d37,1894,#a46c44,#daba88,#6c7024,#4e7664,#cab1a5,#314d37,#a0522d,"(160, 82, 45)"
1893,#6c4034,#f4eccc,#59352b,#9c8c7c,#d2c4ac,#3c3424,"https://api.nga.gov/iiif/491d9cff-180b-4091-b834-c60d76fc74e8/full/!800,800/0/default.jpg",1893,#6c4034,#f4eccc,#59352b,#9c8c7c,#d2c4ac,#3c3424,1893,#6c4034,#f4eccc,#59352b,#9c8c7c,#d2c4ac,#3c3424,#8b4513,"(139, 69, 19)"
1894,#b8ac5c,#c8d090,#5c5528,#888075,#ccc7b4,#6e675f,"https://api.nga.gov/iiif/01220af9-5d7c-4af8-bed9-00b83bcdde98/full/!800,800/0/default.jpg",1894,#b8ac5c,#c8d090,#5c5528,#888075,#ccc7b4,#6e675f,1894,#b8ac5c,#c8d090,#5c5528,#888075,#ccc7b4,#6e675f,#bdb76b,"(189, 183, 107)"
1885,#ac6444,#d2b6a1,#653d24,#9c7661,#bc9b8b,#4c332d,"https://api.nga.gov/iiif/db687b7a-4581-4903-911b-3090ccbcf971/full/!800,800/0/default.jpg",1885,#ac6444,#d2b6a1,#653d24,#9c7661,#bc9b8b,#4c332d,1885,#ac6444,#d2b6a1,#653d24,#9c7661,#bc9b8b,#4c332d,#a0522d,"(160, 82, 45)"
1894,#c8a860,#c8a860,#624e22,#82807c,#b7b0a8,#3c3c3c,"https://api.nga.gov/iiif/7f4d7a38-8fbc-4bc7-b734-dc8e48613b29/full/!800,800/0/default.jpg",1894,#c8a860,#c8a860,#624e22,#82807c,#b7b0a8,#3c3c3c,1894,#c8a860,#c8a860,#624e22,#82807c,#b7b0a8,#3c3c3c,#bdb76b,"(189, 183, 107)"
1889,#e69d2a,#ecb49c,#225d67,#b08170,#cb9a8e,#2b3436,"https://api.nga.gov/iiif/1e92536c-e274-4c31-bbe9-cdb6aba6c162/full/!800,800/0/default.jpg",1889,#e69d2a,#ecb49c,#225d67,#b08170,#cb9a8e,#2b3436,1889,#e69d2a,#ecb49c,#225d67,#b08170,#cb9a8e,#2b3436,#daa520,"(218, 165, 32)"
1884,#ac6c39,#dcb684,#684014,#9e8463,#b3a084,#573d2a,"https://api.nga.gov/iiif/0794483c-b8c5-462c-b2a3-363696c7bad4/full/!800,800/0/default.jpg",1884,#ac6c39,#dcb684,#684014,#9e8463,#b3a084,#573d2a,1884,#ac6c39,#dcb684,#684014,#9e8463,#b3a084,#573d2a,#a0522d,"(160, 82, 45)"
1792,#c0544c,#f4ecdc,#622622,#8c7d70,#c5b6a3,#564b46,"https://api.nga.gov/iiif/679defdd-862f-4def-a7ea-4e792883e7d4/full/!800,800/0/default.jpg",1792,#c0544c,#f4ecdc,#622622,#8c7d70,#c5b6a3,#564b46,1792,#c0544c,#f4ecdc,#622622,#8c7d70,#c5b6a3,#564b46,#cd5c5c,"(205, 92, 92)"
1894,#d4ac7c,#e4c49c,#74542c,#947959,#b6926a,#6d5946,"https://api.nga.gov/iiif/a9aec622-45ea-4b4e-98b8-49d647f34a09/full/!800,800/0/default.jpg",1894,#d4ac7c,#e4c49c,#74542c,#947959,#b6926a,#6d5946,1894,#d4ac7c,#e4c49c,#74542c,#947959,#b6926a,#6d5946,#d2b48c,"(210, 180, 140)"
1894,#b0c054,#e4d5bc,#576023,#867c6f,#c9bba5,#48443b,"https://api.nga.gov/iiif/4ef26887-bb86-4428-b8a8-acf793d6e44c/full/!800,800/0/default.jpg",1894,#b0c054,#e4d5bc,#576023,#867c6f,#c9bba5,#48443b,1894,#b0c054,#e4d5bc,#576023,#867c6f,#c9bba5,#48443b,#bdb76b,"(189, 183, 107)"
1885,#b43c24,#e0c18b,#633f28,#a48962,#b4b4b4,#605e3c,"https://api.nga.gov/iiif/52e0cf13-5e1d-4bc0-bd1a-6eed9fd0a5e2/full/!800,800/0/default.jpg",1885,#b43c24,#e0c18b,#633f28,#a48962,#b4b4b4,#605e3c,1885,#b43c24,#e0c18b,#633f28,#a48962,#b4b4b4,#605e3c,#a52a2a,"(165, 42, 42)"
1861,#bc746a,#e0ceb2,#3c2c1c,#857162,#d4c2a7,#3e302c,"https://api.nga.gov/iiif/62c38383-0c20-41e0-af4f-7660c4329a24/full/!800,800/0/default.jpg",1861,#bc746a,#e0ceb2,#3c2c1c,#857162,#d4c2a7,#3e302c,1861,#bc746a,#e0ceb2,#3c2c1c,#857162,#d4c2a7,#3e302c,#cd5c5c,"(205, 92, 92)"
1890,#c4a484,#d4bc9c,#59422a,#bca484,#d4bca6,,"https://api.nga.gov/iiif/10f3c45a-3382-4aec-b48c-c3f004b60510/full/!800,800/0/default.jpg",1890,#c4a484,#d4bc9c,#59422a,#bca484,#d4bca6,,1890,#c4a484,#d4bc9c,#59422a,#bca484,#d4bca6,,#d2b48c,"(210, 180, 140)"
1895,#ae8253,#edbc9c,#215680,#477393,#d7c0a7,#695b50,"https://api.nga.gov/iiif/bc82695c-afa0-4c69-940c-85ddf54ea036/full/!800,800/0/default.jpg",1895,#ae8253,#edbc9c,#215680,#477393,#d7c0a7,#695b50,1895,#ae8253,#edbc9c,#215680,#477393,#d7c0a7,#695b50,#cd853f,"(205, 133, 63)"
1838,#bb5741,#e6cdaf,#562e25,#846d52,#c9c0ae,#492924,"https://api.nga.gov/iiif/8f2ac14f-5499-4643-9ee9-8434f364ddac/full/!800,800/0/default.jpg",1838,#bb5741,#e6cdaf,#562e25,#846d52,#c9c0ae,#492924,1838,#bb5741,#e6cdaf,#562e25,#846d52,#c9c0ae,#492924,#cd5c5c,"(205, 92, 92)"
1894,#b47444,#dfb084,#6c472d,#aa7c58,#bb8763,#64442b,"https://api.nga.gov/iiif/aa4e99f2-53a4-4ff0-a9a9-cbe382cba07d/full/!800,800/0/default.jpg",1894,#b47444,#dfb084,#6c472d,#aa7c58,#bb8763,#64442b,1894,#b47444,#dfb084,#6c472d,#aa7c58,#bb8763,#64442b,#cd853f,"(205, 133, 63)"
1890,#c49c6c,#dfbf93,#5b3424,#9f7957,#c19a74,#644c38,"https://api.nga.gov/iiif/615e337b-1b73-4279-ba82-120b4c1f7b32/full/!800,800/0/default.jpg",1890,#c49c6c,#dfbf93,#5b3424,#9f7957,#c19a74,#644c38,1890,#c49c6c,#dfbf93,#5b3424,#9f7957,#c19a74,#644c38,#bdb76b,"(189, 183, 107)"
1890,#2c2ca8,#b0ecf0,#2c2414,#878787,#c4c4c5,#393832,"https://api.nga.gov/iiif/8e17f358-3961-475b-9ae9-5e3af661faa3/full/!800,800/0/default.jpg",1890,#2c2ca8,#b0ecf0,#2c2414,#878787,#c4c4c5,#393832,1890,#2c2ca8,#b0ecf0,#2c2414,#878787,#c4c4c5,#393832,#483d8b,"(72, 61, 139)"
1890,#c0b458,#d4bc9b,#605924,#9c8464,#ccb696,#63513b,"https://api.nga.gov/iiif/06631f67-ea04-47ac-a3f8-d7d1ccfcceb2/full/!800,800/0/default.jpg",1890,#c0b458,#d4bc9b,#605924,#9c8464,#ccb696,#63513b,1890,#c0b458,#d4bc9b,#605924,#9c8464,#ccb696,#63513b,#bdb76b,"(189, 183, 107)"
1890,#b88c46,#e2b968,#6a4d2e,#9c815f,#ad916c,#4f3b27,"https://api.nga.gov/iiif/d78645c8-b0bf-4935-88b3-e190e6c45d5b/full/!800,800/0/default.jpg",1890,#b88c46,#e2b968,#6a4d2e,#9c815f,#ad916c,#4f3b27,1890,#b88c46,#e2b968,#6a4d2e,#9c815f,#ad916c,#4f3b27,#cd853f,"(205, 133, 63)"
1894,#4c44a8,#f4ecd3,#2a265e,#958965,#d5c2a9,#453d39,"https://api.nga.gov/iiif/0bc62813-8ac6-4775-8c65-0d26c1727661/full/!800,800/0/default.jpg",1894,#4c44a8,#f4ecd3,#2a265e,#958965,#d5c2a9,#453d39,1894,#4c44a8,#f4ecd3,#2a265e,#958965,#d5c2a9,#453d39,#483d8b,"(72, 61, 139)"
1894,#d8b870,#dccbb3,#68501c,#8e7c6c,#d4c3aa,#695a52,"https://api.nga.gov/iiif/76b64db0-ca71-417f-8e89-1481a3b9a231/full/!800,800/0/default.jpg",1894,#d8b870,#dccbb3,#68501c,#8e7c6c,#d4c3aa,#695a52,1894,#d8b870,#dccbb3,#68501c,#8e7c6c,#d4c3aa,#695a52,#deb887,"(222, 184, 135)"
1893,#e7ab58,#fcecd4,#846c3c,#a49066,#bacfa5,#78693d,"https://api.nga.gov/iiif/389e0cb5-a300-4e4d-9d6b-45114d54f535/full/!800,800/0/default.jpg",1893,#e7ab58,#fcecd4,#846c3c,#a49066,#bacfa5,#78693d,1893,#e7ab58,#fcecd4,#846c3c,#a49066,#bacfa5,#78693d,#f4a460,"(244, 164, 96)"
1500,#c28624,#e7c797,#793e0a,#a97f5b,#b18c74,#936646,"https://api.nga.gov/iiif/f70816a5-2796-4922-a81e-307222ee65a2/full/!800,800/0/default.jpg",1500,#c28624,#e7c797,#793e0a,#a97f5b,#b18c74,#936646,1500,#c28624,#e7c797,#793e0a,#a97f5b,#b18c74,#936646,#b8860b,"(184, 134, 11)"
1500,#966c3c,#d0b07e,#442c14,#a3825e,#b89d7d,#554735,"https://api.nga.gov/iiif/69e502f3-ce57-402c-838e-431ff56f8da0/full/!800,800/0/default.jpg",1500,#966c3c,#d0b07e,#442c14,#a3825e,#b89d7d,#554735,1500,#966c3c,#d0b07e,#442c14,#a3825e,#b89d7d,#554735,#a0522d,"(160, 82, 45)"
1480,#755533,#dfc8b4,#553f24,#a47c5c,#c2af9c,#564836,"https://api.nga.gov/iiif/df97a25b-5ece-4fcd-bfc3-0cd1e2089c8e/full/!800,800/0/default.jpg",1480,#755533,#dfc8b4,#553f24,#a47c5c,#c2af9c,#564836,1480,#755533,#dfc8b4,#553f24,#a47c5c,#c2af9c,#564836,#556b2f,"(85, 107, 47)"
1500,#eccc2c,#ecca5c,#642c2c,#af605c,#b4a194,#403a32,"https://api.nga.gov/iiif/8482aa15-c4db-4322-aa78-67ae39b9cccc/full/!800,800/0/default.jpg",1500,#eccc2c,#ecca5c,#642c2c,#af605c,#b4a194,#403a32,1500,#eccc2c,#ecca5c,#642c2c,#af605c,#b4a194,#403a32,#daa520,"(218, 165, 32)"
1500,#c4ac84,#eccca4,#59482a,#88796a,#c8b79b,#4c4440,"https://api.nga.gov/iiif/0323d745-e258-41d7-8092-a000acf5b2d5/full/!800,800/0/default.jpg",1500,#c4ac84,#eccca4,#59482a,#88796a,#c8b79b,#4c4440,1500,#c4ac84,#eccca4,#59482a,#88796a,#c8b79b,#4c4440,#d2b48c,"(210, 180, 140)"
1500,#9c7444,#caaf8e,#744c1c,#a68567,#bcaea1,#4a3822,"https://api.nga.gov/iiif/323bb856-ef02-4e1f-940a-08673c21145f/full/!800,800/0/default.jpg",1500,#9c7444,#caaf8e,#744c1c,#a68567,#bcaea1,#4a3822,1500,#9c7444,#caaf8e,#744c1c,#a68567,#bcaea1,#4a3822,#a0522d,"(160, 82, 45)"
1500,#8b623c,#dcbf92,#743415,#92765e,#ccbc9e,#5b4636,"https://api.nga.gov/iiif/98167e7b-d68d-4ac9-8375-a9528fc2d66d/full/!800,800/0/default.jpg",1500,#8b623c,#dcbf92,#743415,#92765e,#ccbc9e,#5b4636,1500,#8b623c,#dcbf92,#743415,#92765e,#ccbc9e,#5b4636,#a0522d,"(160, 82, 45)"
1475,#a47e3c,#dac596,#66482d,#b19268,#cbb28f,#473423,"https://api.nga.gov/iiif/9ced1fcd-8ac4-40bb-99cc-df2879f7d8b2/full/!800,800/0/default.jpg",1475,#a47e3c,#dac596,#66482d,#b19268,#cbb28f,#473423,1475,#a47e3c,#dac596,#66482d,#b19268,#cbb28f,#473423,#cd853f,"(205, 133, 63)"
1475,#a47c3c,#d4c09a,#6c4724,#ad9168,#c2ac80,#483729,"https://api.nga.gov/iiif/881c8540-c46b-4613-80e6-0f38c77e791a/full/!800,800/0/default.jpg",1475,#a47c3c,#d4c09a,#6c4724,#ad9168,#c2ac80,#483729,1475,#a47c3c,#d4c09a,#6c4724,#ad9168,#c2ac80,#483729,#cd853f,"(205, 133, 63)"
