beginyear,medium,imageurl
1859,print,"https://api.nga.gov/iiif/818db1fc-9ab3-49e0-a18d-3a6165813f33/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/da98ee08-b01f-4f13-8985-23095fc5d0f2/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/85e3ef7f-5f0d-432c-99ec-1f77dbe01fd1/full/!200,200/0/default.jpg"
1890,decorative art,"https://api.nga.gov/iiif/1601e635-125d-45f9-adbb-06d6c16bd6af/full/!200,200/0/default.jpg"
1876,drawing,"https://api.nga.gov/iiif/cc94fc06-c985-4ad4-9427-716872331c2a/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/114ea66f-1098-46da-a091-cc091aca4a93/full/!200,200/0/default.jpg"
1888,print,"https://api.nga.gov/iiif/d6f42a53-8c4f-4824-bdb6-9c8f5cc40d17/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/79b1cfc5-b4f4-43b2-a0a0-0568879f63d9/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/32c0d056-1a4f-40b7-a27e-c73a159a7872/full/!200,200/0/default.jpg"
1527,print,"https://api.nga.gov/iiif/3ef8ab93-35ad-4a1f-98a4-ba8d6dd8b794/full/!200,200/0/default.jpg"
1832,sculpture,"https://api.nga.gov/iiif/04b086b6-d6ac-4cba-9e29-5e6e1597315e/full/!200,200/0/default.jpg"
1865,photograph,"https://api.nga.gov/iiif/1612a0b0-a674-4f7c-9c1a-0b3801127d62/full/!200,200/0/default.jpg"
1878,print,"https://api.nga.gov/iiif/a03df381-4bf8-4b5c-9f74-13ed3a0332e7/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/8b4f1a00-d6db-496e-b30a-8baedb3e2040/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/7b720c8b-b596-42f9-a8c2-e667b7c124f3/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/f4e15429-c6db-427c-a210-230618e62206/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/747f2943-4aca-4ee0-bc2a-5739c896ebdd/full/!200,200/0/default.jpg"
1590,print,"https://api.nga.gov/iiif/a1f9d3fc-acab-4917-b3bc-90023c41fa3e/full/!200,200/0/default.jpg"
1778,volume,"https://api.nga.gov/iiif/61fc2dfc-a0da-4d3c-b906-480fac79b2be/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/e34e55de-9ca9-4174-8a95-b5c77d0475a0/full/!200,200/0/default.jpg"
1755,sculpture,"https://api.nga.gov/iiif/38cad182-26da-47a3-a3ed-c1ebda4373df/full/!200,200/0/default.jpg"
1900,print,"https://api.nga.gov/iiif/5901b884-1543-4aa8-b1db-5417addcf25f/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/c148347e-a1b4-427d-9988-9ef4c0255730/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/b3f73f41-54df-4225-bf4c-5e194963f096/full/!200,200/0/default.jpg"
1861,photograph,"https://api.nga.gov/iiif/730ecde1-ff1b-43aa-bac3-cdfe42f10e5f/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/65d92850-29f6-4cfe-82d0-966cc2da81e3/full/!200,200/0/default.jpg"
1856,photograph,"https://api.nga.gov/iiif/7aaa531c-f14c-4e93-afa6-56c7c27750f1/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/7c20435a-d169-4346-80fe-89b53e38b5e4/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/a9aec622-45ea-4b4e-98b8-49d647f34a09/full/!200,200/0/default.jpg"
1755,drawing,"https://api.nga.gov/iiif/f92e224a-6dd3-408e-9f62-bf29720532d5/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/22d86987-373c-442b-8073-db84a9d6f559/full/!200,200/0/default.jpg"
1899,print,"https://api.nga.gov/iiif/cfcf2d16-a41f-48a1-8e99-493bfdf621fd/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/f7fb8853-575d-4631-b6d9-eedeb41830a3/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/541620cb-b9c0-476c-a4b3-66ba4dcffc0c/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/c0c1e603-fbaf-4234-aab1-32ebd27b0b9a/full/!200,200/0/default.jpg"
1634,print,"https://api.nga.gov/iiif/c98e132d-2e61-4918-ac26-8ad3edb98e13/full/!200,200/0/default.jpg"
1800,photograph,"https://api.nga.gov/iiif/2a2de550-da6c-4e01-9e85-bbb4ca1470ff/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/c130697a-0488-46b7-9022-99f536616c28/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/dbc02b2b-a90c-4794-908a-aef27428c4d7/full/!200,200/0/default.jpg"
1895,print,"https://api.nga.gov/iiif/d461491b-b878-43ba-8c73-877b91894609/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/504060ce-bfde-40f5-89f1-02a11c32dc58/full/!200,200/0/default.jpg"
1787,painting,"https://api.nga.gov/iiif/34c285a0-7759-4b5b-abe6-a616cf19313b/full/!200,200/0/default.jpg"
1890,sculpture,"https://api.nga.gov/iiif/4d7e3586-986e-496a-a676-a35eb5017b49/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/97b5bd73-700f-413e-921b-cfbca8ecbc53/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/6e9efd48-d328-4c5f-8bf7-f6d2f978f76b/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/dc89412a-59db-41be-98df-345d381c7bc0/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/d581b247-cdca-4950-bbcc-0e1f3ce6652e/full/!200,200/0/default.jpg"
1852,print,"https://api.nga.gov/iiif/57bb453f-fc86-40d5-8d01-01c0baa7a52c/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/8dcf93f8-29e9-4ac0-a11f-10b4927a1ba5/full/!200,200/0/default.jpg"
1778,drawing,"https://api.nga.gov/iiif/1f4d7469-0153-4c72-a151-82864f5f6f95/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/9d75f724-972b-4697-94f8-8ffca50bb8c7/full/!200,200/0/default.jpg"
1844,print,"https://api.nga.gov/iiif/3486d36b-d560-4948-b0be-2b1f5ce4f82b/full/!200,200/0/default.jpg"
1773,print,"https://api.nga.gov/iiif/800584cc-ad80-4507-ac9a-c65b7896e459/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/9e627a87-ab6e-4b07-872e-d6486b17ad19/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/eb65e8ca-5286-452f-bba3-a315eb1f2593/full/!200,200/0/default.jpg"
1859,photograph,"https://api.nga.gov/iiif/6d9b77dc-6b9f-497a-ad4e-c26c788aa9d9/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/07595013-16ba-40a2-85cd-2514522c28fc/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/7f96838c-a98e-4b4b-8315-78a038595c78/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/8219e964-793f-49b1-988d-fe0fd5913e57/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/41154b24-0741-4be1-9114-3bcd01570a85/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/ab9e35b8-6e1b-491f-84da-3f65edf0e671/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/65642efc-4555-4882-b486-e143a305ac12/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/fca77ecc-26ff-4c0e-aab3-1bdcd90fe007/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/b50dadea-a210-4e64-93c9-b5ffb9f74fff/full/!200,200/0/default.jpg"
1755,drawing,"https://api.nga.gov/iiif/cd443fc1-7012-40a6-900f-58cb31e7fe1d/full/!200,200/0/default.jpg"
1894,drawing,"https://api.nga.gov/iiif/b4ebd8b1-04b5-4eea-8d97-0aac0902f107/full/!200,200/0/default.jpg"
1700,drawing,"https://api.nga.gov/iiif/472bce7c-bf94-4d2f-888a-95e1d4cdd445/full/!200,200/0/default.jpg"
1876,drawing,"https://api.nga.gov/iiif/b3dcbc4f-e1fc-4609-b910-cac42c701964/full/!200,200/0/default.jpg"
1885,print,"https://api.nga.gov/iiif/85924a63-db75-4aad-9b8a-504208a4da03/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/7580f185-48ae-41e1-9473-d24b75ca38d6/full/!200,200/0/default.jpg"
1825,print,"https://api.nga.gov/iiif/2a92a439-1f59-404e-a11a-17abe8ee52eb/full/!200,200/0/default.jpg"
1837,painting,"https://api.nga.gov/iiif/7976f7da-3e94-407e-9dd9-ba7ea0efbf88/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/0f1b667f-dbe5-4443-9cfb-d6a4cfb1e51d/full/!200,200/0/default.jpg"
1855,drawing,"https://api.nga.gov/iiif/41206c17-a553-479e-bdbe-1e7ba5d12639/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/8d97453a-5cc4-489f-99cc-32e3966cbbd7/full/!200,200/0/default.jpg"
1847,print,"https://api.nga.gov/iiif/25fe435b-9238-41b2-8107-f15cfb59fc40/full/!200,200/0/default.jpg"
1878,sculpture,"https://api.nga.gov/iiif/6499a781-12fd-4cff-923a-38389be221b1/full/!200,200/0/default.jpg"
1869,photograph,"https://api.nga.gov/iiif/1ea8464b-e63e-4750-9a99-78405195da19/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/3cfa3c8b-13af-46a9-b173-c9db7b715d15/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/0f203289-f1fa-4a9c-add0-9dfc720f69ad/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/81cb4756-ef12-4e3f-9f8e-e8b714e77715/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/8568006a-3160-4949-8beb-2fb2686adcb8/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/8f157534-0deb-4d40-8259-a688765dc213/full/!200,200/0/default.jpg"
1802,print,"https://api.nga.gov/iiif/90e1ce54-f372-45cc-ab67-33ead5eda9af/full/!200,200/0/default.jpg"
1796,volume,"https://api.nga.gov/iiif/37d0c300-5a7b-4a9d-95fa-88695de8e9bc/full/!200,200/0/default.jpg"
1490,print,"https://api.nga.gov/iiif/77920b28-6441-481d-b2ed-8c9310f518b5/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/8a8c5240-2121-4366-b62f-38ab47c696ad/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/665ecff3-9283-4e7f-8c70-ac9caf98ba14/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/9e9a25be-cc4f-4764-a14a-fdba2d94f29d/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/7bc4c08d-56fe-465d-afd5-7624b450ae1d/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/5a047387-4e59-47ba-ba96-38607d1378f7/full/!200,200/0/default.jpg"
1879,print,"https://api.nga.gov/iiif/d658e8ac-6af3-4dcb-98ca-161f0ef450ba/full/!200,200/0/default.jpg"
1634,print,"https://api.nga.gov/iiif/61c13bca-252d-4a79-8fcf-58ad01c01458/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/4dfa9241-7b31-49cf-adcc-2c3423f9f40c/full/!200,200/0/default.jpg"
1550,sculpture,"https://api.nga.gov/iiif/945d106c-3bb3-4614-ab08-e82257a4d349/full/!200,200/0/default.jpg"
1624,print,"https://api.nga.gov/iiif/7a80cd87-df6d-421f-a967-3ac564e1ce75/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/e419d310-02c3-4930-b883-4aec5b616a5c/full/!200,200/0/default.jpg"
1845,print,"https://api.nga.gov/iiif/f97c6cba-71c0-4cc9-a981-73319e0da197/full/!200,200/0/default.jpg"
1889,print,"https://api.nga.gov/iiif/cb6cde2d-df23-4a0f-b0cc-c812b208750c/full/!200,200/0/default.jpg"
1645,print,"https://api.nga.gov/iiif/9ca1fe0a-d5fc-4b9e-88ff-147c6be1c7b3/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/e37da6a4-2bb2-41f7-9168-7ce202efd637/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/d8482c6a-aaad-45e6-abe4-48f308f8aa41/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/ce73a55c-2dc4-4f33-942d-28438ffa3e81/full/!200,200/0/default.jpg"
1755,print,"https://api.nga.gov/iiif/4e8f8991-fd2e-48bf-97a9-b016a8d8774d/full/!200,200/0/default.jpg"
1797,drawing,"https://api.nga.gov/iiif/798adb16-720a-4244-b1c8-150301a4a9ad/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/9798e11d-81ba-4ebf-9e98-1896dc36a155/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/32660eb8-5b9d-4f9d-93e0-450878025f34/full/!200,200/0/default.jpg"
1827,print,"https://api.nga.gov/iiif/3945fcfd-80ec-454e-b5ce-29fe5fb3f8a4/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/68b2ad8b-99a5-4fb2-bf05-0243efbde766/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/f6d6390d-aa61-48c3-864b-9f0dc0709f9c/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/492b76c9-dc9c-4c7d-8e6e-773def5baf7c/full/!200,200/0/default.jpg"
1520,print,"https://api.nga.gov/iiif/e72967ec-1a8a-4faa-8ba6-226859e3d61e/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/b076e015-2357-4e34-9892-28f66644e8af/full/!200,200/0/default.jpg"
1880,drawing,"https://api.nga.gov/iiif/6673c20e-8920-441f-94a9-0c079818b718/full/!200,200/0/default.jpg"
1719,sculpture,"https://api.nga.gov/iiif/6159f37f-7506-48e8-9b41-5ce9acc02555/full/!200,200/0/default.jpg"
1655,volume,"https://api.nga.gov/iiif/f5c5b80f-82f8-4a97-b40f-d62b80ae0ea5/full/!200,200/0/default.jpg"
1835,print,"https://api.nga.gov/iiif/30fdb83a-90b9-49a5-a710-a4495d303d0c/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/e254dae5-3f2f-4698-ae1f-f8cf7a0ae320/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/e9221c53-3594-4a6d-a907-c66d2f7bc341/full/!200,200/0/default.jpg"
1895,drawing,"https://api.nga.gov/iiif/df93c7f0-3821-4b62-a35a-57f085971776/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/ea83c1d4-32e2-4e0f-9507-79dcf327703d/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/048eaedf-01a2-4fd6-8a94-13add58acaba/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/e6bfe4aa-a1fb-4b30-8418-7d03d102ae9c/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/ed2cf9ef-b282-418c-941d-bc6d14cd5888/full/!200,200/0/default.jpg"
1550,print,"https://api.nga.gov/iiif/a044ca24-6ea0-461c-a82d-513753710fe1/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/d46f2e0b-b947-4f1a-9315-56c8eab05e64/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/eedda2ab-a1b0-4731-b936-265cc629fc85/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/df99eb85-459a-4dda-a70f-661bba6a7465/full/!200,200/0/default.jpg"
1897,print,"https://api.nga.gov/iiif/cc4f8f76-d0c7-4979-8b41-7d6efb9967b8/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/3b3e491c-7198-4983-b441-c0ab6a782431/full/!200,200/0/default.jpg"
1612,print,"https://api.nga.gov/iiif/988473d1-77a2-43fa-a9a9-367711b8180c/full/!200,200/0/default.jpg"
1500,decorative art,"https://api.nga.gov/iiif/6bb14410-9625-453f-b59f-fb017a000dcb/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/6303d195-1268-4654-bdd9-5f288344a123/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/2f3da161-2638-4dc0-af77-bff74efcba5d/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/2b45c887-ec68-47fb-9d9a-8b5b01c4d24f/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/16f0de00-4bfb-4368-b3ef-ece377abd313/full/!200,200/0/default.jpg"
1798,print,"https://api.nga.gov/iiif/5db6051c-014c-4276-9aac-c322d67135e9/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/0fe0456b-1060-4d69-9c40-ae1f4e5f90fc/full/!200,200/0/default.jpg"
1849,print,"https://api.nga.gov/iiif/521264f8-e1c2-472e-98c3-f9cf1bf47b5c/full/!200,200/0/default.jpg"
1894,photograph,"https://api.nga.gov/iiif/acdb50df-b232-4ad7-99f6-37c55e3f1916/full/!200,200/0/default.jpg"
1800,photograph,"https://api.nga.gov/iiif/a9d9f218-821d-48f3-b0de-1f079d3f69b7/full/!200,200/0/default.jpg"
1867,print,"https://api.nga.gov/iiif/72b245cc-a755-4245-b5f0-3b2140835753/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/aa463f0d-5872-4e23-9813-f244feaffc3a/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/5ad0515f-8cdd-4935-9ca2-7321bb551910/full/!200,200/0/default.jpg"
1500,drawing,"https://api.nga.gov/iiif/89520328-aea5-46ae-b550-ef3626875c47/full/!200,200/0/default.jpg"
1893,drawing,"https://api.nga.gov/iiif/101a64f4-b845-4a7d-8271-65cf166514a5/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/f0b05975-6321-4578-b43a-a15cf68824e2/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/140aacfb-21a1-4f9e-9b0b-349a3c2c34d1/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/feca329b-e14a-4622-8d26-bf066d35d0af/full/!200,200/0/default.jpg"
1651,print,"https://api.nga.gov/iiif/a36d2a1f-b78d-4b63-8973-0eda6fcfe41e/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/88ce6545-44db-4fdf-92f9-e87e9d5a774b/full/!200,200/0/default.jpg"
1900,print,"https://api.nga.gov/iiif/ac0c9591-bc1f-4fbb-903c-516518b2b513/full/!200,200/0/default.jpg"
1887,drawing,"https://api.nga.gov/iiif/67426086-f4ef-4dca-b47b-d72cd40a120f/full/!200,200/0/default.jpg"
1472,sculpture,"https://api.nga.gov/iiif/158f2d19-7056-4dc9-bb06-480f99812655/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/7c78daaf-5eda-45d0-bf05-9800cd35713c/full/!200,200/0/default.jpg"
1552,drawing,"https://api.nga.gov/iiif/490409cb-aeb9-4433-9bca-e8e2cc3c7a22/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/172914ab-e690-463b-af6b-595803b79bc7/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/a689e66a-3457-4d3e-82e4-ff51a4e5c7f2/full/!200,200/0/default.jpg"
1870,drawing,"https://api.nga.gov/iiif/a7a63a77-327e-4919-8d07-1eb264e9abce/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/dd34d058-b70b-4b5c-8dca-a464ed1ae230/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/27e8b9e8-59f0-4174-9441-70c472a7ae71/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/7cff7c11-b972-42e7-a695-a050a53ccb63/full/!200,200/0/default.jpg"
1825,print,"https://api.nga.gov/iiif/4af9a18b-5f9d-41db-b164-31fe198648c1/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/7a2955f3-c462-40c4-8f27-1b5f492758b1/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/98f00679-3892-4ff2-849a-aeb77db82aec/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/5d066616-d0df-454e-b7d7-467449a0c993/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/6aa20316-5d06-4fbd-bd2c-7682834924a3/full/!200,200/0/default.jpg"
1881,print,"https://api.nga.gov/iiif/4777b188-c7de-4168-8152-e73de6fe438c/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/5479075e-1467-4691-8778-49aff92e82b2/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/ae01a932-157c-4ffe-88f8-795bfa780895/full/!200,200/0/default.jpg"
1854,photograph,"https://api.nga.gov/iiif/4313eb4d-c97a-432e-b444-2404efee26b4/full/!200,200/0/default.jpg"
1880,print,"https://api.nga.gov/iiif/b8c14708-aa92-421f-b73a-cc5dcc79bb1e/full/!200,200/0/default.jpg"
1878,painting,"https://api.nga.gov/iiif/4782b084-1cb8-430d-a1c8-9fd4ba67ee40/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/4a875b3a-78cd-4db9-8e96-fb47299b69ff/full/!200,200/0/default.jpg"
1490,print,"https://api.nga.gov/iiif/d3d737aa-0950-4603-b0d9-059ed53fbea9/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/65d2d5bb-10bb-4d8e-b2cd-7f54f7b57da4/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/0c6b6705-0285-4e45-9f7a-e66149db88ee/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/62a3ea41-d7d8-48bf-b476-deee04acc62a/full/!200,200/0/default.jpg"
1700,print,"https://api.nga.gov/iiif/0f3ec86c-29b0-4f87-9e5e-accf06b4461b/full/!200,200/0/default.jpg"
1894,photograph,"https://api.nga.gov/iiif/ed73d755-296b-443e-9c85-510abb971021/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/865ee95a-6114-444a-ae49-1f06ab1a42c2/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/2f63f6ce-e9d0-4edd-9f87-c816632005e2/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/e61caf62-535b-4229-a391-c7be92231e07/full/!200,200/0/default.jpg"
1898,painting,"https://api.nga.gov/iiif/680d32c6-7ab1-490d-bf70-2c8a7164665c/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/e0b4fca7-23c6-4c78-8a45-28d44754b11d/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/9691c573-001f-4eec-9254-81edb80c2b2e/full/!200,200/0/default.jpg"
1889,print,"https://api.nga.gov/iiif/cb6cde2d-df23-4a0f-b0cc-c812b208750c/full/!200,200/0/default.jpg"
1865,painting,"https://api.nga.gov/iiif/0132f7ad-adee-49c3-a79b-0108f66fc042/full/!200,200/0/default.jpg"
1525,sculpture,"https://api.nga.gov/iiif/3dcb8b31-6bd5-499e-aa57-d6f5f76cdfd7/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/6eb8fa5d-0558-42c1-aa2a-ce4c9b1d1ca0/full/!200,200/0/default.jpg"
1782,sculpture,"https://api.nga.gov/iiif/f8861e37-b0c7-498a-8907-46596f33f5fa/full/!200,200/0/default.jpg"
1885,print,"https://api.nga.gov/iiif/2038208d-3d12-4748-8a2e-f6b1fd28874a/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/6393e896-8cb2-4b14-8c43-4eabf3cfd6eb/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/b7688d5e-924e-4fec-b254-56a3e14e1d57/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/d55d596f-2d60-4ab7-b159-8a234663cacf/full/!200,200/0/default.jpg"
1834,print,"https://api.nga.gov/iiif/7c96011c-ed23-419c-a1ac-ba6308b6db0f/full/!200,200/0/default.jpg"
1766,print,"https://api.nga.gov/iiif/070a4e77-b7ea-4327-9b4f-6190a6083e25/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/d81fe846-08e0-4235-ab9b-c6be8d1ad550/full/!200,200/0/default.jpg"
1899,drawing,"https://api.nga.gov/iiif/512bd61a-634f-4581-b9ed-c9aaba6b3c87/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/3bbc06a3-56f8-4fae-aaed-111c7c84c6c9/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/dce213ea-009a-44da-91f8-e187e49d4849/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/214cff68-c267-4d7f-8232-4d07263be539/full/!200,200/0/default.jpg"
1796,drawing,"https://api.nga.gov/iiif/cadd3bec-0be0-48fd-b9c6-3c69b19568ac/full/!200,200/0/default.jpg"
1897,print,"https://api.nga.gov/iiif/6bbd3db2-31c2-4f84-bb4f-9b853128c9d8/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/32c0d056-1a4f-40b7-a27e-c73a159a7872/full/!200,200/0/default.jpg"
1868,print,"https://api.nga.gov/iiif/407bafcf-e935-4b17-a247-ccba8964e427/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/cf72228b-3c98-413b-8412-35c06af266c0/full/!200,200/0/default.jpg"
1820,drawing,"https://api.nga.gov/iiif/7335f4c5-8b1e-4553-9f3d-5f53f07b96fb/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/591ca7f7-0926-4052-b1da-ef6b919458d6/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/8b721adc-c258-4f7a-8c4c-7fe45ac9e4fc/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/ea3f9dd8-dc15-4a34-91fb-b206585d90f7/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/e8846663-ea4f-4543-a129-232b546f0650/full/!200,200/0/default.jpg"
1837,painting,"https://api.nga.gov/iiif/de2f2512-0f1b-4629-ad7b-756c581ea58e/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/0cb2ae0b-7670-4992-9c3b-b6f276f5d4a9/full/!200,200/0/default.jpg"
1724,print,"https://api.nga.gov/iiif/777e969b-19c3-43e0-b403-0800119f1e0e/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/fbe85961-92a4-4f3a-aa95-99c95f218fd9/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/04e886f5-3661-48ae-aff1-591d8fc1e3f1/full/!200,200/0/default.jpg"
