beginyear,medium,imageurl
1837,print,"https://api.nga.gov/iiif/59f6a060-7471-4b55-9859-4a694d4c9be2/full/!200,200/0/default.jpg"
1878,print,"https://api.nga.gov/iiif/fecd4459-4869-4e60-a6b4-e3417306a59b/full/!200,200/0/default.jpg"
1890,painting,"https://api.nga.gov/iiif/352c1078-64f2-4097-b403-c856aa247021/full/!200,200/0/default.jpg"
1892,print,"https://api.nga.gov/iiif/569d8190-db96-40d1-903f-c2a6b2c2ec2d/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/b5ff993a-f482-4d34-b006-f51fb322de8f/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/4f550d40-23fa-4014-8eb7-e564be778cf0/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/2df9cb71-485a-48d0-b72a-fb07480c7459/full/!200,200/0/default.jpg"
1884,print,"https://api.nga.gov/iiif/b426fd18-52b8-461b-8465-09ea7271f477/full/!200,200/0/default.jpg"
1799,print,"https://api.nga.gov/iiif/79f6c00b-1c3a-464a-bb91-274d8ebabc19/full/!200,200/0/default.jpg"
1893,drawing,"https://api.nga.gov/iiif/e4ae1a04-02ca-4fcc-a773-b8fbdc2c181c/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/0473a80e-ec6b-472e-8fcd-0fe995169976/full/!200,200/0/default.jpg"
1899,print,"https://api.nga.gov/iiif/783f99a0-f981-4860-9f71-f6d211a8f5b3/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/4a29b7b2-6554-486b-b5a7-a03de9d930e6/full/!200,200/0/default.jpg"
1871,drawing,"https://api.nga.gov/iiif/64e0f3d9-0332-47f3-b1a0-afc263306493/full/!200,200/0/default.jpg"
1808,technical material,"https://api.nga.gov/iiif/7c3b07a8-4739-421d-8f93-f91e4f675e04/full/!200,200/0/default.jpg"
1880,drawing,"https://api.nga.gov/iiif/bf2c8300-a979-484f-a74c-1f6eb5c6aebb/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/324af114-cd3c-4c88-be0b-8dc0cc063361/full/!200,200/0/default.jpg"
1832,print,"https://api.nga.gov/iiif/50d486a6-6dbe-4e3e-98c4-4e063a87a7b4/full/!200,200/0/default.jpg"
1520,drawing,"https://api.nga.gov/iiif/efe302d3-159e-4a42-b15c-fa748a1819ff/full/!200,200/0/default.jpg"
1860,painting,"https://api.nga.gov/iiif/f924eac1-c535-4a5d-9968-23b779559743/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/eb312837-c74d-4b08-a273-db49a63c2337/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/33f4cb1c-c89b-4ecd-a11f-64816f9b404e/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/d3e36da8-8889-4e0e-81c1-5e6133ab3773/full/!200,200/0/default.jpg"
1865,drawing,"https://api.nga.gov/iiif/55cab994-4532-4ad7-a256-ee4634107008/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/d4ee0daf-720b-4bef-9e14-97ee9debe86b/full/!200,200/0/default.jpg"
1552,drawing,"https://api.nga.gov/iiif/607971ac-2869-4869-adb0-37317aa3e2e3/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/6a6061d9-7efa-4f79-890d-e68eb81c022d/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/ff0f7830-615a-410c-82bc-e7425df3fc68/full/!200,200/0/default.jpg"
1862,photograph,"https://api.nga.gov/iiif/d7df00c2-ea9e-44ac-8ea5-84bdd379d1d2/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/4de4a2ba-ffc0-401d-be28-c955f9b07c6b/full/!200,200/0/default.jpg"
1801,print,"https://api.nga.gov/iiif/35c99779-e7b0-4970-81a8-69b7c9beb61f/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/94c4deff-765c-4cd3-978a-b72b180615ff/full/!200,200/0/default.jpg"
1890,painting,"https://api.nga.gov/iiif/92bf6016-0d0e-4739-999f-cc7e2bafcbaf/full/!200,200/0/default.jpg"
1862,print,"https://api.nga.gov/iiif/8111e393-8df8-4946-a448-5afb35f91db4/full/!200,200/0/default.jpg"
1888,print,"https://api.nga.gov/iiif/853b7777-5a2c-4fc6-85e6-0564af2ca5df/full/!200,200/0/default.jpg"
1796,volume,"https://api.nga.gov/iiif/37d0c300-5a7b-4a9d-95fa-88695de8e9bc/full/!200,200/0/default.jpg"
1897,print,"https://api.nga.gov/iiif/fc9c2848-5a57-4dba-aff5-f1807632a2f7/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/31a63b83-507a-4fb5-b067-e5063ec6f753/full/!200,200/0/default.jpg"
1896,print,"https://api.nga.gov/iiif/9e5a1ff3-4cc9-4b6b-aeec-69e17174b715/full/!200,200/0/default.jpg"
1900,sculpture,"https://api.nga.gov/iiif/e34b4962-f34e-48d0-8a0c-7d6c93a0a04f/full/!200,200/0/default.jpg"
1847,print,"https://api.nga.gov/iiif/36544844-3065-422f-bee9-c89ee28a77b8/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/9a477500-5d40-44ff-b6e9-727e10e84532/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/a1b4e3fa-2293-4b4b-8f5c-586d266c1332/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/45761079-1fba-4316-9d69-06629b64b2d1/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/ccfbce65-7590-4fc9-a8c1-cf54881b2012/full/!200,200/0/default.jpg"
1865,photograph,"https://api.nga.gov/iiif/13979259-51a5-4a1a-a44e-696fadbb076b/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/7e243071-147e-4386-aca6-fc582fcdd193/full/!200,200/0/default.jpg"
1560,print,"https://api.nga.gov/iiif/d98a25f8-62a2-4cef-932e-1c845ae8177a/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/f2a25e1b-e9ca-4b94-bdf8-54d69c3d2574/full/!200,200/0/default.jpg"
1880,print,"https://api.nga.gov/iiif/99a92a00-f196-4110-bf88-0a85c0f7c3c2/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/20d4c2a9-9fcf-49a4-ab8a-d4dc638ab1c9/full/!200,200/0/default.jpg"
1855,photograph,"https://api.nga.gov/iiif/69e0cde1-9e38-464c-8b85-12351f6e31f3/full/!200,200/0/default.jpg"
1804,print,"https://api.nga.gov/iiif/9aea9d19-1350-4669-ae97-d23fc9cd7e7e/full/!200,200/0/default.jpg"
1521,sculpture,"https://api.nga.gov/iiif/cde86ce6-6c54-416d-a691-26e360be058d/full/!200,200/0/default.jpg"
1620,print,"https://api.nga.gov/iiif/4aaf2617-375c-47c3-979d-44a257e1869a/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/864d449c-142d-484e-8870-07111a60baa2/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/b53246b2-c624-447d-8d2e-7fe66cfaacc2/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/6c874237-4168-4031-9e3e-17d2f3e09d68/full/!200,200/0/default.jpg"
1805,print,"https://api.nga.gov/iiif/9604d403-3fe9-4330-ba95-26dc5ce66de6/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/5eb026eb-0110-40b1-b770-e3cf512c6d92/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/39a5a12c-55f1-4a10-9b5b-cdd6ed012209/full/!200,200/0/default.jpg"
1510,drawing,"https://api.nga.gov/iiif/06442709-6cf5-4b57-9955-ac9382676e6e/full/!200,200/0/default.jpg"
1805,print,"https://api.nga.gov/iiif/2318a683-3880-446b-b303-8aaa628e9b53/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/6d9ac4fc-c99f-418a-800e-0f0ebd0be36f/full/!200,200/0/default.jpg"
1875,print,"https://api.nga.gov/iiif/6e995e97-602c-4d81-aad6-e3f439589dd9/full/!200,200/0/default.jpg"
1800,photograph,"https://api.nga.gov/iiif/c1d75c4f-8b15-4beb-8478-698f52c37579/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/1af7e8c6-92aa-4e23-b5a5-1ecf51ceabd0/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/5ca569bd-2a71-42a1-af7b-25d3e7273c3f/full/!200,200/0/default.jpg"
1635,print,"https://api.nga.gov/iiif/b1b385d5-a113-4307-8a31-5e858ed19e37/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/865ee95a-6114-444a-ae49-1f06ab1a42c2/full/!200,200/0/default.jpg"
1596,print,"https://api.nga.gov/iiif/22152a18-12b7-42f4-9670-6f3d6bf2bc91/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/ec467853-99ab-4bea-89f7-bdf117b52a98/full/!200,200/0/default.jpg"
1896,print,"https://api.nga.gov/iiif/f3ce94e3-9779-4584-8b71-6104c4abdee7/full/!200,200/0/default.jpg"
1520,print,"https://api.nga.gov/iiif/3d6987dc-ebc9-4d81-9367-cfb42cfef93d/full/!200,200/0/default.jpg"
1888,print,"https://api.nga.gov/iiif/186b89a8-c9b4-47da-8cf7-40f4fe088719/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/aa53365f-2394-4e71-82d2-e8cbc9e6f89f/full/!200,200/0/default.jpg"
1634,print,"https://api.nga.gov/iiif/c7cb1d25-baba-4dce-9517-04dd85510f4f/full/!200,200/0/default.jpg"
1796,volume,"https://api.nga.gov/iiif/9e3820cc-8292-45aa-8878-f8f9dcabf63c/full/!200,200/0/default.jpg"
1852,print,"https://api.nga.gov/iiif/44f3401b-6572-4eb6-8239-91a702cd7ace/full/!200,200/0/default.jpg"
1640,print,"https://api.nga.gov/iiif/56da34ef-d2af-4769-9012-618d468536c2/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/6bb0248c-07a2-4e6c-adc1-6b78a1a03afa/full/!200,200/0/default.jpg"
1882,sculpture,"https://api.nga.gov/iiif/8e4c8f3b-9e61-48c7-8f57-f16a3ba608a7/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/1a6c6fa5-2b9f-42d0-b819-53920eced4ac/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/f1c411d1-8272-469c-99d9-84a8ff3878e5/full/!200,200/0/default.jpg"
1465,print,"https://api.nga.gov/iiif/bfb78477-383b-4227-aa42-cbb4dd82d796/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/3e0a7f2d-bf7a-4b49-bf77-bf7d82b19980/full/!200,200/0/default.jpg"
1775,drawing,"https://api.nga.gov/iiif/b72ec400-2242-42cd-bcb0-900f88f8cab3/full/!200,200/0/default.jpg"
1894,photograph,"https://api.nga.gov/iiif/c0119705-fec9-47e0-a737-7b059dda7218/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/b2b96503-3b25-4ab9-aa95-34cbae9a239b/full/!200,200/0/default.jpg"
1662,decorative art,"https://api.nga.gov/iiif/5c3cee34-4f38-4765-8f6b-ecc5cb36cf19/full/!200,200/0/default.jpg"
1864,photograph,"https://api.nga.gov/iiif/acb1f48e-c7ae-487c-a20c-93e187f31d76/full/!200,200/0/default.jpg"
1895,print,"https://api.nga.gov/iiif/7ba75e94-8206-4585-8b0a-1fecff377ae2/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/9bb202f2-936a-4f35-a8c1-10c94ed444e0/full/!200,200/0/default.jpg"
1525,sculpture,"https://api.nga.gov/iiif/1d7297f1-f5f9-4776-99e2-381f6a600e84/full/!200,200/0/default.jpg"
1876,drawing,"https://api.nga.gov/iiif/92c0af3e-3281-4d84-aacc-58aa43049b98/full/!200,200/0/default.jpg"
1857,sculpture,"https://api.nga.gov/iiif/aab58812-d328-48a1-a26b-67caac7c1854/full/!200,200/0/default.jpg"
1825,sculpture,"https://api.nga.gov/iiif/2d11cd0d-1659-4c77-aeff-e8865dd325f1/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/f7e45ebf-b681-4ff2-b223-9ede8610fc2e/full/!200,200/0/default.jpg"
1610,print,"https://api.nga.gov/iiif/57b65be9-ae39-490d-9473-5b1bad3357fa/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/c36408d5-6326-4a30-b460-164ba9b88b3f/full/!200,200/0/default.jpg"
1870,print,"https://api.nga.gov/iiif/23207a47-e99d-44f9-9fc2-88156eabaa8f/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/2976a0c5-b901-481b-8b79-6dbfd658b948/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/ae603a15-6b28-4fac-ad99-e15c290787ee/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/544aabe9-6574-4f09-8108-334057daf580/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/d59348d8-207f-49aa-9736-df4bc9645466/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/599b3847-b621-42d1-8e72-f75653942387/full/!200,200/0/default.jpg"
1735,print,"https://api.nga.gov/iiif/a6afb513-d3ef-44b7-a1eb-6b5d04bd41d9/full/!200,200/0/default.jpg"
1880,sculpture,"https://api.nga.gov/iiif/a709486d-3e3a-4491-bf9e-59d3c4f37fb7/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/1daa6946-29bb-40ac-8650-663ef7b5ef63/full/!200,200/0/default.jpg"
1777,print,"https://api.nga.gov/iiif/815b91d7-00c9-45cf-9a13-32f595a06507/full/!200,200/0/default.jpg"
1894,drawing,"https://api.nga.gov/iiif/7261691e-0532-4731-af29-26615a8c0459/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/c94f3fa9-b110-4220-adb4-9a858e947684/full/!200,200/0/default.jpg"
1848,drawing,"https://api.nga.gov/iiif/0fdee3ba-2166-45ba-972a-ccbd936c4acd/full/!200,200/0/default.jpg"
1759,volume,"https://api.nga.gov/iiif/d8d77657-43f8-4cb6-8d20-4d9cb7250b3e/full/!200,200/0/default.jpg"
1662,decorative art,"https://api.nga.gov/iiif/62e76a00-1f97-41d9-bb96-787d6180bd47/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/d2654f81-755e-41a9-aeec-09ba39dfb50a/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/31fd900f-e2c7-43e3-a3b8-449c994a23d4/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/d2f1be63-a5e4-4601-81f7-088f0699658f/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/20dda298-da23-45ae-855a-4deeacb612e8/full/!200,200/0/default.jpg"
1870,drawing,"https://api.nga.gov/iiif/267f2f07-25c9-4e67-85bc-b3b2d2c5d194/full/!200,200/0/default.jpg"
1700,print,"https://api.nga.gov/iiif/9f2acdd7-feaf-4513-af97-312309ad6928/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/46eb70a6-746d-48ad-942e-8bf3bc71b83b/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/8fb9a871-09e4-432f-a02c-6cef77666214/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/3ad76243-d95f-4cf4-b094-893b04d5c799/full/!200,200/0/default.jpg"
1594,drawing,"https://api.nga.gov/iiif/8d767401-9ec2-4e4b-a270-a7317dcb9d68/full/!200,200/0/default.jpg"
1861,print,"https://api.nga.gov/iiif/9b1d6d88-e304-4fea-a81a-285af8ec3924/full/!200,200/0/default.jpg"
1808,drawing,"https://api.nga.gov/iiif/e9794425-3b5a-49a3-af41-bb46edb31088/full/!200,200/0/default.jpg"
1450,drawing,"https://api.nga.gov/iiif/14d4da1f-8387-439f-9c7b-8c513c756d2e/full/!200,200/0/default.jpg"
1830,print,"https://api.nga.gov/iiif/98c6249d-f607-424e-963b-af2879fc450d/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/5a1cdf46-bf50-4ff0-b7fd-62ecc1969a37/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/034003a2-ca2c-478a-a16f-839ec079a9d6/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/a9dfca2b-1fde-4d34-9b14-164b18758d13/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/ebc730a4-2c3e-4e21-b0a1-ddafd752002e/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/0dd0cb78-dd2b-4e66-8961-573e55cca212/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/0ba1b8dd-ab98-4c2f-a5aa-4ada0b647ad8/full/!200,200/0/default.jpg"
1450,sculpture,"https://api.nga.gov/iiif/f03330ec-0c7d-484f-8b80-377e82806d6f/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/b958fd69-93b2-4c2f-a170-b20c4a976ffe/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/5655914d-00f1-4593-936c-ce701407c728/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/22550f51-c512-4884-90d4-ca600407899e/full/!200,200/0/default.jpg"
1540,drawing,"https://api.nga.gov/iiif/1675100e-8065-4ec0-b5b6-5e84a308e4cc/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/671cf490-c4a2-437b-a57d-4f25e63c9703/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/27a7a247-ec08-497d-9faa-4f21b4eba706/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/58167230-6b0c-408f-bf9c-3a676c2f735d/full/!200,200/0/default.jpg"
1880,volume,"https://api.nga.gov/iiif/85134286-6da5-4ecf-9757-1e0ac8db4f31/full/!200,200/0/default.jpg"
1652,print,"https://api.nga.gov/iiif/c903f7ac-88b2-4640-9ed7-cb02a200f7c3/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/64e957ea-fcb7-4eec-9c84-f00402f3098d/full/!200,200/0/default.jpg"
1650,print,"https://api.nga.gov/iiif/c0a45459-5569-47b3-90fe-d60f3b643521/full/!200,200/0/default.jpg"
1855,print,"https://api.nga.gov/iiif/82d59df1-c1e4-40e2-8d81-afc3c50b2747/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/b6e62b26-3722-4825-bf59-549c3bbe4a44/full/!200,200/0/default.jpg"
1725,drawing,"https://api.nga.gov/iiif/30725f78-4ebe-4cc8-a0b1-d31f30a32b00/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/f3bcd432-530f-4bc9-9cf0-6944758286ca/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/be862717-1a40-47d0-b62f-8cb36576aa3f/full/!200,200/0/default.jpg"
1645,print,"https://api.nga.gov/iiif/a0418ab3-00d5-4f9e-b023-45c939cafe0a/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/2ea7aa7a-da32-41f7-9bef-bd2a7b41adb8/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/23fe4445-ca56-48b9-bab8-38a28f43ed83/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/177f7015-9525-4b28-906a-69edc1c37d65/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/066c125c-4a37-4f5e-8deb-63bf492e686a/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/aa53365f-2394-4e71-82d2-e8cbc9e6f89f/full/!200,200/0/default.jpg"
1861,print,"https://api.nga.gov/iiif/c4dfce47-5f4f-4631-ae98-d2db6b2f5e43/full/!200,200/0/default.jpg"
1775,print,"https://api.nga.gov/iiif/9efcba8a-8b6b-402d-b7a9-d605c08e2bc5/full/!200,200/0/default.jpg"
1553,drawing,"https://api.nga.gov/iiif/8d1dec8b-376e-4c04-b250-a6c2db8355aa/full/!200,200/0/default.jpg"
1887,drawing,"https://api.nga.gov/iiif/4f38773c-8b53-461b-a7f5-e8e50e346f50/full/!200,200/0/default.jpg"
1778,print,"https://api.nga.gov/iiif/5f9002eb-3613-47be-869d-b1b777072ce6/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/0db67063-814c-4b53-8c77-85c4596432ac/full/!200,200/0/default.jpg"
1778,print,"https://api.nga.gov/iiif/1ac5bb7c-ed58-485d-9cae-0facdbc5a310/full/!200,200/0/default.jpg"
1899,painting,"https://api.nga.gov/iiif/c2dca112-8970-4ad5-a96c-e15152e19291/full/!200,200/0/default.jpg"
1833,print,"https://api.nga.gov/iiif/eed3a74f-50d2-49e7-842a-a43bad2ab439/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/506e84a7-3526-4e8b-af7d-ed913a21d5b3/full/!200,200/0/default.jpg"
1612,print,"https://api.nga.gov/iiif/bd21b48a-7669-4124-acb3-b57624249483/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/03e2b098-d767-47d6-9d06-163817e94d3d/full/!200,200/0/default.jpg"
1460,print,"https://api.nga.gov/iiif/548d4107-f729-49e4-a2b9-99fa0ce46d44/full/!200,200/0/default.jpg"
1764,print,"https://api.nga.gov/iiif/ba5b5b12-4838-4b7e-9e42-598399eb338e/full/!200,200/0/default.jpg"
1662,decorative art,"https://api.nga.gov/iiif/642ed6a0-17d3-4d66-b5bb-6e4943990064/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/116e28fe-304a-4269-995b-33ec9ad3f8d5/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/72dffd8d-2b41-47d5-a2b9-20e810fde5cb/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/84e8fa89-1aa9-436b-9733-e42a61c4332d/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/ee20194e-134d-412f-9c4a-d721e698acb4/full/!200,200/0/default.jpg"
1612,print,"https://api.nga.gov/iiif/a649b5db-f205-4206-a070-8aa2d11416b3/full/!200,200/0/default.jpg"
1847,painting,"https://api.nga.gov/iiif/9c3e4621-c4b2-418e-80b9-10597ffb6b1f/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/a319e552-b01c-4d2f-87db-fb180abfffb5/full/!200,200/0/default.jpg"
1510,print,"https://api.nga.gov/iiif/3775ccdb-d962-412d-a393-dcbd3c68230f/full/!200,200/0/default.jpg"
1870,drawing,"https://api.nga.gov/iiif/d90e03a9-b90b-41fb-84d6-b31bd9a04836/full/!200,200/0/default.jpg"
1889,print,"https://api.nga.gov/iiif/3b5b1c78-6e4f-4d93-937a-a4b153935446/full/!200,200/0/default.jpg"
1657,print,"https://api.nga.gov/iiif/f52eccfe-be96-43b6-bb46-288d8f6a975d/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/7207316a-899e-4834-b336-c906bfe67370/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/c515df5b-f340-486b-b1fc-c89c09aa124a/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/158b982e-68c8-46db-8fbe-20308addad88/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/8509f4a7-cda9-4f3d-9bbb-f60d0aa674eb/full/!200,200/0/default.jpg"
1845,drawing,"https://api.nga.gov/iiif/a17b3ea5-56c9-45ac-b306-9411b0293968/full/!200,200/0/default.jpg"
1884,print,"https://api.nga.gov/iiif/44bb87c7-c2e5-4fcf-86c3-06c7040bb305/full/!200,200/0/default.jpg"
1854,print,"https://api.nga.gov/iiif/5b1a71bd-e160-4893-855a-faac939bedd4/full/!200,200/0/default.jpg"
1887,drawing,"https://api.nga.gov/iiif/0a881bff-fe2f-4ab2-bf4b-b07a5ebf23ba/full/!200,200/0/default.jpg"
1807,print,"https://api.nga.gov/iiif/3f043391-2636-4310-96c5-5aa2aed8afa2/full/!200,200/0/default.jpg"
1731,print,"https://api.nga.gov/iiif/276e956c-0e13-431c-ac76-82ced35a33a8/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/26e21bbe-7147-43ca-a3e8-7c3f725f5f8b/full/!200,200/0/default.jpg"
1899,drawing,"https://api.nga.gov/iiif/cdd403f2-5e96-4dde-9e1c-6c479e4028a7/full/!200,200/0/default.jpg"
1896,print,"https://api.nga.gov/iiif/d013dfaf-fa30-405d-a324-82a9851ec183/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/504060ce-bfde-40f5-89f1-02a11c32dc58/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/eb352f4e-6b39-43df-bcad-5b8cd65e2d05/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/24247580-07e2-420d-ba0b-db261c6e735f/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/51922531-8b74-431d-921a-00426a86dc31/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/7eb4a8b1-0395-487d-8bfb-b4b8c49cedb8/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/a322c5a0-8cab-4807-a39d-8b16d76bfedb/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/9748fd63-cb95-462f-a1e9-fc53abe2fad3/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/6dd9d13b-9cda-4269-9601-fe410e8dfc63/full/!200,200/0/default.jpg"
1887,drawing,"https://api.nga.gov/iiif/99c2ae36-7091-43a4-a36a-a912ec355e5a/full/!200,200/0/default.jpg"
1828,print,"https://api.nga.gov/iiif/0422e4d1-871c-4012-a34f-9fa84ac7d708/full/!200,200/0/default.jpg"
1880,print,"https://api.nga.gov/iiif/e58d9850-f03d-45d3-a1cc-23281768d46c/full/!200,200/0/default.jpg"
1892,print,"https://api.nga.gov/iiif/fca2c6b3-e67e-478b-a34e-ecd7feb93db8/full/!200,200/0/default.jpg"
1550,drawing,"https://api.nga.gov/iiif/bccd9124-ac28-407b-8189-1b086f58ade2/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/3b804fe5-1440-422d-ac8e-e17ab494c126/full/!200,200/0/default.jpg"
1803,volume,"https://api.nga.gov/iiif/c1bf3d24-dd07-41a6-a22c-c1fee1f5f061/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/0ab88349-b9f7-4668-9785-78b7847cd878/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/c8bc8ef9-c0e1-4589-bbd2-2a70058cfb5d/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/b9817af1-1584-47df-9fd3-a5d2651c44a2/full/!200,200/0/default.jpg"
1863,print,"https://api.nga.gov/iiif/58d66288-4ea2-4e8d-9056-94e9e132a7b8/full/!200,200/0/default.jpg"
1512,drawing,"https://api.nga.gov/iiif/b8520046-8a42-4b21-8b5a-80e831155d7b/full/!200,200/0/default.jpg"
1885,drawing,"https://api.nga.gov/iiif/210d02da-8070-464e-8df1-a7ddbc8dbe3b/full/!200,200/0/default.jpg"
