beginyear,hex_color,LightVibrant,DarkVibrant,Muted,LightMuted,DarkMuted,imageurl
1890,"#c49b6c","#bc976b","#7e6031","#ac8c64","#bda78d","#77503f","https://api.nga.gov/iiif/3e066d79-974e-4111-a38e-ab392da65693/full/!800,800/0/default.jpg"
1890,"#50b44c","#f7e9d5","#295d27","#80786f","#d4c4ac","#5b5751","https://api.nga.gov/iiif/b1421427-fcef-4523-9fe7-58c886e4254b/full/!800,800/0/default.jpg"
1861,"#726030","#d5c2a0","#6d5322","#846b54","#c8b494","#594837","https://api.nga.gov/iiif/d6861b27-5417-4d2a-8012-11e12ae777d7/full/!800,800/0/default.jpg"
1890,"#c49054","#d8cca0","#644424","#938b57","#b5bca2","#2b4e3b","https://api.nga.gov/iiif/7d6db742-9e1b-46b6-a05d-dcd7039a21e4/full/!800,800/0/default.jpg"
1890,"#ccb694","#d4bc9c","#59472a","#988770","#d4bca4","#494138","https://api.nga.gov/iiif/2a87324f-d380-4cdd-b89e-c9793f1b64e8/full/!800,800/0/default.jpg"
1861,"#986833","#74c8d4","#834e22","#a47c5c","#ccc4bf","#69553f","https://api.nga.gov/iiif/46e0b899-87c5-4848-a8cb-4523c3dbe97b/full/!800,800/0/default.jpg"
1890,"#c4a47c","#cca782","#81643c","#947354","#b0906c","#846645","https://api.nga.gov/iiif/d4071979-2a4a-4340-b33c-25cf69ebc536/full/!800,800/0/default.jpg"
1890,"#406c8c",,,,,,"https://api.nga.gov/iiif/d42464e4-b27e-4091-87f3-e4a3f9c8f5a3/full/!800,800/0/default.jpg"
1881,"#f6c10f","#f1dc90","#674722","#9a8151","#d5c4a3","#505630","https://api.nga.gov/iiif/ad384145-4118-455b-b239-9f7891df77b6/full/!800,800/0/default.jpg"
1890,"#4cb484","#dcb48c","#115542","#63b182","#a9d2ac","#3d6845","https://api.nga.gov/iiif/bef8c58d-15ae-4649-b2ff-ae0ead24714e/full/!800,800/0/default.jpg"
1890,"#60b8b0","#ecdccc","#285b57","#948674","#e4d4c4","#46463e","https://api.nga.gov/iiif/691a182e-2299-44d8-91ca-286ec12dd127/full/!800,800/0/default.jpg"
1880,"#984028",,,,,,"https://api.nga.gov/iiif/c393cba0-3914-4935-a745-6047d296227f/full/!800,800/0/default.jpg"
1890,"#b38a4d","#cfb899","#7d612f","#9e856a","#cebba4","#7e6640","https://api.nga.gov/iiif/9522b5b2-14a4-46c8-8d8e-3f77a5e8ddd5/full/!800,800/0/default.jpg"
1890,"#4c97ae","#eecfa8","#2190b0","#549cb0","#d3c8b3","#644632","https://api.nga.gov/iiif/17707775-8562-416f-a470-3761a4ba0414/full/!800,800/0/default.jpg"
1861,"#b89c29","#dec193","#7c4c16","#bb9d61","#c4b68f","#65552d","https://api.nga.gov/iiif/f81d9087-2dd9-4e8d-bac6-1fa0e983bbc8/full/!800,800/0/default.jpg"
1855,"#982470",,,,,,"https://api.nga.gov/iiif/c62a04f0-9a8b-447e-96ae-6d5bd529fc85/full/!800,800/0/default.jpg"
1750,"#dc771c","#f7ac4c","#8b3c10","#7d8087","#b7b8c1","#613f34","https://api.nga.gov/iiif/747adfed-9c43-4d76-9d0b-f1439b2d72d8/full/!800,800/0/default.jpg"
1890,"#843050","#d4c4a3","#61233a","#9e8874","#d4c3ac","#5c473e","https://api.nga.gov/iiif/81f808ec-bccc-4983-bf8d-b04a32c4315d/full/!800,800/0/default.jpg"
1880,"#b44840","#ece4d4","#50a83c","#9b8d7d","#dcd4c4","#594c44","https://api.nga.gov/iiif/e58d9850-f03d-45d3-a1cc-23281768d46c/full/!800,800/0/default.jpg"
1890,"#b48444","#e6c596","#6c4c2c","#9d8054","#b49a6b","#644a2b","https://api.nga.gov/iiif/b5328f57-de35-4e8c-9db0-9700c849e3b4/full/!800,800/0/default.jpg"
1860,"#d29940","#d4ba9d","#845424","#856853","#d4c4ac","#543729","https://api.nga.gov/iiif/57bd72f2-66e6-4cd7-8fd4-4d4004980b61/full/!800,800/0/default.jpg"
1860,"#785c34","#d2b59c","#5c342c","#767168","#c4ac9c","#4c3829","https://api.nga.gov/iiif/af9c0d2b-39d7-4da8-980d-9dde91d374dd/full/!800,800/0/default.jpg"
1890,"#d8d034","#e1d1a7","#177538","#b5875a","#bbc5c3","#3e6841","https://api.nga.gov/iiif/7a87f86c-c6c7-42e0-a433-28f944de30f1/full/!800,800/0/default.jpg"
1856,"#b47444","#ceaf8a","#62442f","#94806e","#beb292","#4d3425","https://api.nga.gov/iiif/b1461d28-88d4-4aee-88dd-a78d368308ff/full/!800,800/0/default.jpg"
1860,"#b4855a","#dec4a4","#5b4129","#a47454","#d4bca4","#554633","https://api.nga.gov/iiif/8420cb32-97d7-402c-bf89-e7c83099ab33/full/!800,800/0/default.jpg"
1855,"#bc3420","#e4d4ac","#3c2013","#8f745c","#d4c4a7","#563829","https://api.nga.gov/iiif/dd5336a5-54e7-4a5d-9a12-59341e8a57e9/full/!800,800/0/default.jpg"
1890,"#c4ac84","#e4dcbc","#59482a","#9c8570","#cebba4","#584742","https://api.nga.gov/iiif/d9c59242-c05f-4c86-8496-94ca345b6ab7/full/!800,800/0/default.jpg"
1890,"#745434","#e4d4ab","#644c2c","#8f7964","#d4c4a4","#49362a","https://api.nga.gov/iiif/2c699b2e-ac2e-4275-9067-aa8a0bbe2d30/full/!800,800/0/default.jpg"
1883,"#bf442a","#dec19b","#663a28","#bfa981","#c3be96","#2b363c","https://api.nga.gov/iiif/f422307b-82b4-4785-99bd-c331742bb866/full/!800,800/0/default.jpg"
1864,"#867d39","#d4bc9c","#70681a","#998d6c","#cec1ac","#595c32","https://api.nga.gov/iiif/b376031e-9535-4366-8313-34db8707ef44/full/!800,800/0/default.jpg"
1890,"#ccb494","#dcc3a7","#59452a","#9b836c","#d4bb9c","#5c4435","https://api.nga.gov/iiif/38d38d52-dd27-46ad-baf9-94804122a3ac/full/!800,800/0/default.jpg"
1750,"#2a5c9d","#749ccc","#113870","#818081","#b8becb","#413f3f","https://api.nga.gov/iiif/7d3b5510-a06d-41f3-be63-8ef87c88095d/full/!800,800/0/default.jpg"
1860,"#6c4434","#e3c6b3","#3a241b","#5b6f9c","#d1baaf","#5f524a","https://api.nga.gov/iiif/928e7b6e-2796-4271-b1de-312544395ecf/full/!800,800/0/default.jpg"
1861,"#786331",,,,,,"https://api.nga.gov/iiif/56ec0b7a-f749-4178-8eb0-071c13e73d0f/full/!800,800/0/default.jpg"
1890,"#e6ac06","#e2c089","#6c6f0a","#998547","#bcb491","#434525","https://api.nga.gov/iiif/06c79e5b-bc00-4fd7-b0ef-98ea3d8fe988/full/!800,800/0/default.jpg"
1884,"#c86460","#e9d4b9","#622422","#8c8a82","#ece4dc","#4f504a","https://api.nga.gov/iiif/580f24ec-865e-4659-908b-09a61a805e17/full/!800,800/0/default.jpg"
1890,"#4b37c7",,,,,,"https://api.nga.gov/iiif/ac3fb4af-361f-4fb7-973e-d916c05b9b54/full/!800,800/0/default.jpg"
1887,"#dbad73","#fce4b4","#69461b","#9a8b53","#c6bca0","#696f42","https://api.nga.gov/iiif/ab3bbe10-cfa7-479b-86df-d13a476e975c/full/!800,800/0/default.jpg"
1890,"#dc9c14","#ead281","#174d4e","#898169","#b7b199","#4e432b","https://api.nga.gov/iiif/abe677b4-727d-441e-a2b3-60688f27fb1e/full/!800,800/0/default.jpg"
1860,"#d9a64c","#daa75c","#348024","#b49069","#ba9b7c","#4f392d","https://api.nga.gov/iiif/734fd015-bafa-4e13-855b-ad2196f882c3/full/!800,800/0/default.jpg"
1890,"#ad7351","#d4c4a4","#3c281c","#7a675c","#d4ccb4","#45342d","https://api.nga.gov/iiif/949b7208-0aca-4574-83c1-0414cb39937d/full/!800,800/0/default.jpg"
1857,"#f4cc54","#fcd45c","#643e1d","#a7875f","#bfa37b","#37291e","https://api.nga.gov/iiif/a93ccf65-d4e1-4eea-8947-e0df78d65c86/full/!800,800/0/default.jpg"
1890,"#706434","#dcccb4","#706434","#927c71","#dcccbc","#3c2a25","https://api.nga.gov/iiif/49253c1e-f1c2-4ea7-b25c-9bf87d3f7b1f/full/!800,800/0/default.jpg"
1810,"#b46c4e","#efcca9","#5c2b15","#ac7554","#d1b194","#512f25","https://api.nga.gov/iiif/eb7fb3ec-edff-4b87-8dbe-0e88f924e955/full/!800,800/0/default.jpg"
1890,"#a02c7c","#d4c4a4","#2c1c0c","#8f7663","#d4c4ac","#534037","https://api.nga.gov/iiif/4e3060a6-634c-4216-b653-ed9d30851297/full/!800,800/0/default.jpg"
1885,"#bcb444","#ecd1a0","#5c3414","#a69d6d","#aeb9a0","#44442d","https://api.nga.gov/iiif/3c2dcfb1-a13c-4137-876a-b5481a4de8cd/full/!800,800/0/default.jpg"
1890,"#3c6180","#e5ddc9","#2d4868","#698fa4","#ccc1a8","#293a56","https://api.nga.gov/iiif/054e18fe-2e08-4bd9-9c31-ff49de47c98b/full/!800,800/0/default.jpg"
1864,"#cca072","#d0bc92","#644c2c","#a1896d","#bcac94","#58462c","https://api.nga.gov/iiif/5136b9e2-a5e9-406f-9c89-0a36c12a7f19/full/!800,800/0/default.jpg"
1886,"#98b854",,,,,,"https://api.nga.gov/iiif/a5d77341-7acd-440f-a00d-f5e4281bf68b/full/!800,800/0/default.jpg"
1860,"#bf3fbf",,,,,,"https://api.nga.gov/iiif/6e910cb9-ea4c-46ae-affa-6439bec4504d/full/!800,800/0/default.jpg"
1890,"#ccbc94","#d4c4a4","#80543c","#a47c5b","#d4c4ac","#655042","https://api.nga.gov/iiif/4d52640d-7ea8-4ddb-84c2-3c4a0d237613/full/!800,800/0/default.jpg"
1860,"#bc8444","#e6b573","#743412","#977558","#bfa9a0","#544636","https://api.nga.gov/iiif/85302598-c4cf-4feb-9c27-9c4a928eecae/full/!800,800/0/default.jpg"
1890,"#ccb48c","#ccb494","#3c8024","#9f876c","#c4b48c","#604f3f","https://api.nga.gov/iiif/1521ca75-a13e-4c05-9ebd-b08e9386edfe/full/!800,800/0/default.jpg"
1890,"#ccb48c","#dcc4a4","#5b4828","#a78b6c","#d4bc9c","#6c523b","https://api.nga.gov/iiif/7c4e0138-70ff-4257-8ce6-62dd9c2e9154/full/!800,800/0/default.jpg"
1862,"#c6a966","#f8eeda","#604e23","#8e8972","#d6c7b1","#4c5444","https://api.nga.gov/iiif/31c84040-67bb-4d01-a091-be87555980ce/full/!800,800/0/default.jpg"
1861,"#c19043","#e1c8a2","#796123","#918050","#d4c4a4","#56452d","https://api.nga.gov/iiif/3c0d78e8-bd6d-4eae-ae1b-9bc565fdacc8/full/!800,800/0/default.jpg"
1861,"#b48448",,,,,,"https://api.nga.gov/iiif/137e2b12-e15a-463a-8889-2289660f072f/full/!800,800/0/default.jpg"
1871,"#9e5945","#e0ec90","#5c3328","#b4ac94","#b3b49a","#4d4d43","https://api.nga.gov/iiif/a3df7dcc-176d-48f6-93aa-22f41056d10f/full/!800,800/0/default.jpg"
1855,"#e4b87a","#e3bb84","#611d27","#9f7550","#c0b5a1","#4f2d32","https://api.nga.gov/iiif/c7f6c7b5-7178-4801-ac00-d7397778b5b9/full/!800,800/0/default.jpg"
1890,"#c4ac83","#d4bb9b","#59482a","#8f7964","#ccb796","#544032","https://api.nga.gov/iiif/fbd166df-bdb7-44ba-b84a-face3efd6ef8/full/!800,800/0/default.jpg"
1890,"#ac7f52",,,,,,"https://api.nga.gov/iiif/7e7c0519-6223-4a93-ac5a-3d3a83adb380/full/!800,800/0/default.jpg"
1859,"#b86094","#d4c4a4","#5b2846","#ac9d87","#bcac94","#544c44","https://api.nga.gov/iiif/61edb048-a148-4b4c-ba69-1d1d8a2e4bc5/full/!800,800/0/default.jpg"
1861,"#c49450","#ce9d5a","#654c2c","#9c7c5a","#d4bcac","#62543e","https://api.nga.gov/iiif/0bb3a526-1b8b-465f-9fe5-0701b54c3cb3/full/!800,800/0/default.jpg"
1890,"#2828a8","#e0b0f0","#1c0c04","#878788","#bbbcbd","#2d2c25","https://api.nga.gov/iiif/7a008584-940c-4aa5-a47c-9d32920828ba/full/!800,800/0/default.jpg"
1861,"#a49544",,,,,,"https://api.nga.gov/iiif/00c446d0-ddcd-4eed-b25d-86709be75867/full/!800,800/0/default.jpg"
1861,"#bc9c6c","#c49c70","#76482b","#a6815a","#bc9c74","#6c6b4b","https://api.nga.gov/iiif/d54690df-49b8-4864-8635-dca6f832f673/full/!800,800/0/default.jpg"
1890,"#88d0c0","#f4ebdb","#255f52","#848474","#d4c4bc","#77766e","https://api.nga.gov/iiif/5f21d98c-21ea-4089-970b-4684a34e7d1d/full/!800,800/0/default.jpg"
1890,"#54a448",,,,,,"https://api.nga.gov/iiif/f8caadea-0516-4101-995b-b7ddc7d6e41a/full/!800,800/0/default.jpg"
1890,"#ccb494","#d4bb9e","#59452a","#8b7666","#ccb49c","#3c2b26","https://api.nga.gov/iiif/59b19c0e-7736-4e86-92d1-0d7be5352dc0/full/!800,800/0/default.jpg"
1863,"#815219",,,,,,"https://api.nga.gov/iiif/f7cb6da8-d871-48ca-8f86-f177ddc7a38b/full/!800,800/0/default.jpg"
1861,"#d47c60","#ecdcc4","#682e1c","#92856b","#d4c4ac","#76684a","https://api.nga.gov/iiif/511ec8dc-9eb0-4502-9822-3d62f4684129/full/!800,800/0/default.jpg"
1891,"#e2af4a",,,,,,"https://api.nga.gov/iiif/ec49c7f7-2438-4522-99cd-8569985c909d/full/!800,800/0/default.jpg"
1893,"#a45228","#c6ab81","#68532b","#a5815b","#cbc4ac","#504934","https://api.nga.gov/iiif/3044237e-296c-42b3-8d25-1c7d6f6f78e9/full/!800,800/0/default.jpg"
1861,"#e27b53","#fbcc7c","#90693b","#ad9363","#bca977","#746b46","https://api.nga.gov/iiif/121782f7-b1ac-424a-bc3a-46822d5184c8/full/!800,800/0/default.jpg"
1860,"#cf9d6f","#f4daba","#4c3424","#9d8367","#d4c4a4","#382d22","https://api.nga.gov/iiif/b9130594-e3a7-4fc2-a6d4-84bddac49be0/full/!800,800/0/default.jpg"
1883,"#ac441c","#dfc194","#5a371e","#7b9383","#c0a276","#262d17","https://api.nga.gov/iiif/ce8caedd-e430-4833-9097-f9d7a003d978/full/!800,800/0/default.jpg"
1890,"#d0b070","#d0b070","#634d20","#97928d","#beb9b5","#4c4445","https://api.nga.gov/iiif/09b15587-8206-4e65-9371-c131645f7635/full/!800,800/0/default.jpg"
1890,"#582ca8","#6c70c0","#544424","#999a98","#bcbbb9","#56443a","https://api.nga.gov/iiif/3f89f417-05f0-4a15-88d3-f48a4111e75a/full/!800,800/0/default.jpg"
1892,"#c6a656","#d4c474","#635021","#948b6d","#bcccc4","#516a5c","https://api.nga.gov/iiif/aa6f1071-dee8-49d9-9978-e83c90362873/full/!800,800/0/default.jpg"
1890,"#607030",,,,,,"https://api.nga.gov/iiif/028e5f6f-48c6-4534-87e0-f2d4c3e06986/full/!800,800/0/default.jpg"
1891,"#4487b1","#76acc5","#275c8c","#4d8cac","#c4d4d4","#3c6088","https://api.nga.gov/iiif/214dd693-b1fb-4312-b931-d37ea59c4eb9/full/!800,800/0/default.jpg"
1850,"#e8a45b","#f4ab63","#9c5c14","#aa805e","#b7ab98","#444141","https://api.nga.gov/iiif/8fb9fc21-e136-424f-ac73-0fdcd30a535b/full/!800,800/0/default.jpg"
1880,"#c858b8","#fcf2e8","#63205a","#84847c","#c6c2b9","#484342","https://api.nga.gov/iiif/dee36d66-e306-4adb-aebc-c8f61db769f3/full/!800,800/0/default.jpg"
1892,"#c4845c","#ede7ba","#225c5a","#87896e","#cfc9b1","#3e5560","https://api.nga.gov/iiif/5f555497-c954-433e-b2b4-dd26a412c9ed/full/!800,800/0/default.jpg"
1890,"#6a3c2f","#e4d4c4","#4c240c","#9c6c64","#e4d4cc","#734d41","https://api.nga.gov/iiif/7a5ac351-9182-4595-bcf3-99b9039bb4de/full/!800,800/0/default.jpg"
1887,"#809044",,,,,,"https://api.nga.gov/iiif/d97a8381-d07c-4ea9-aa10-ba63cdcebb6e/full/!800,800/0/default.jpg"
1881,"#ac6444","#e2ca9e","#4e3a21","#9c8c54","#c6b9a5","#524426","https://api.nga.gov/iiif/7797b2c1-a444-44d6-ad8b-714f0403a7d9/full/!800,800/0/default.jpg"
1890,"#bf743f",,,,,,"https://api.nga.gov/iiif/b34a3158-5362-44a1-8fc9-d1ec403c9ce0/full/!800,800/0/default.jpg"
1892,"#3f3fbf","#e6ccb4","#04040c","#87796a","#c6b29e","#574c34","https://api.nga.gov/iiif/ee78efd7-2534-4597-9954-150f03a4cfc4/full/!800,800/0/default.jpg"
1890,"#9c6c3c","#fcf4ec","#563413","#8b8681","#c0bcbc","#593f31","https://api.nga.gov/iiif/c98a3454-e745-45c4-9f56-dde02bc57974/full/!800,800/0/default.jpg"
1855,"#bc946e","#a8d0dc","#603d2a","#b4936b","#bb9c71","#6c5330","https://api.nga.gov/iiif/552998e5-d58a-4511-b5aa-216fbf831640/full/!800,800/0/default.jpg"
1893,"#acac40",,,,,,"https://api.nga.gov/iiif/91f12526-3fc0-4aac-88b7-ca1a3804cbd8/full/!800,800/0/default.jpg"
1887,"#a0bc68","#a0bc68","#4a5b28","#8c8984","#b6b3ae","#54504c","https://api.nga.gov/iiif/ae47cbab-f840-42c9-9d74-30aad2d924b0/full/!800,800/0/default.jpg"
1884,"#c89e53","#f4e8c1","#114b48","#9ba078","#acc9cb","#2f5631","https://api.nga.gov/iiif/e11d2304-c999-4d2f-86d4-65e3362394ae/full/!800,800/0/default.jpg"
1837,"#e0dc84","#e4ccac","#69661a","#908068","#ccbb9c","#7a6b55","https://api.nga.gov/iiif/3613b76e-b069-443d-869a-72e8633fc646/full/!800,800/0/default.jpg"
1884,"#dcb478","#ecc48b","#694a1b","#b98f5f","#cdc1ae","#6e583d","https://api.nga.gov/iiif/f5ca7eca-5e1d-46d4-b674-040d85b48622/full/!800,800/0/default.jpg"
1884,"#cca46c","#d4bb9a","#4c3c1c","#a38866","#ccbc9c","#66553d","https://api.nga.gov/iiif/6c6acaef-9222-4737-a290-c79271467ff8/full/!800,800/0/default.jpg"
1884,"#ac8452","#d4bca5","#744c24","#a48454","#d4c4ac","#5d4328","https://api.nga.gov/iiif/8621c20f-8a95-4260-a4aa-a77b6e74318c/full/!800,800/0/default.jpg"
1884,"#bb9868","#ccb494","#4e3922","#ac8857","#d4bb9c","#53442e","https://api.nga.gov/iiif/d98b637f-5003-4202-b5af-20ead6f9bfd4/full/!800,800/0/default.jpg"
1884,"#dab482","#eccc9c","#66471e","#aa8c5c","#ccb49c","#876c44","https://api.nga.gov/iiif/140a38d6-b5e7-4bac-90f2-404f44fde132/full/!800,800/0/default.jpg"
1884,"#947444","#f4e4cb","#744c2c","#a4845c","#cdc0a7","#4d4033","https://api.nga.gov/iiif/6845b0cf-f648-439e-bf55-eaa4b31ee9b9/full/!800,800/0/default.jpg"
1884,"#cb9a5f","#e4bc94","#6d4926","#af8e67","#be9a71","#624c32","https://api.nga.gov/iiif/11a3e3e8-d17f-4e02-91af-df9b5099bee8/full/!800,800/0/default.jpg"
1884,"#ccb692","#d4bc9c","#302416","#a79060","#c4b18d","#544432","https://api.nga.gov/iiif/b076e015-2357-4e34-9892-28f66644e8af/full/!800,800/0/default.jpg"
1884,"#44a428","#e4d4bc","#201404","#9b866c","#dcceb7","#4c4433","https://api.nga.gov/iiif/1e95b72a-dfc4-4507-9177-6a815d9ea4d5/full/!800,800/0/default.jpg"
1884,"#cbb592","#dcccb4","#24140c","#967f60","#d4c6ae","#534432","https://api.nga.gov/iiif/538f6044-d1f4-4f59-8ba5-903173bb11cd/full/!800,800/0/default.jpg"
1884,"#bc8444","#dcc4a4","#945c24","#a28962","#d4be9d","#5a4935","https://api.nga.gov/iiif/520da479-7478-49fc-bac0-8bf805cdf691/full/!800,800/0/default.jpg"
1884,"#b89768","#d4bc9c","#80653c","#a28156","#ccb494","#58452d","https://api.nga.gov/iiif/6b0c3dc1-9c36-4581-ad6c-2c51c87d991b/full/!800,800/0/default.jpg"
1884,"#ccb48e","#dcc49c","#5b4729","#a8916f","#c4ad87","#5f513d","https://api.nga.gov/iiif/25fca5ff-9ace-4ef4-a4a5-3e0596cae948/full/!800,800/0/default.jpg"
1884,"#bda071","#d4c4a4","#745435","#958870","#cbbc9c","#574531","https://api.nga.gov/iiif/b512bc85-5f53-48ae-8577-6e02bf7d5eea/full/!800,800/0/default.jpg"
1884,"#ac7c4c","#dccbb3","#583b1c","#ac8452","#d4c4ac","#483825","https://api.nga.gov/iiif/c6a5a8d9-170a-4fd1-a1a0-b8c56111ac2d/full/!800,800/0/default.jpg"
1884,"#ac7f4e","#dccbb5","#54341c","#a28454","#d4c4ac","#483827","https://api.nga.gov/iiif/46e17981-1ed3-4749-9a2f-945958a9dfc2/full/!800,800/0/default.jpg"
1884,"#b58c57","#d4b48c","#6e4f2e","#ac8454","#ccb48c","#594a33","https://api.nga.gov/iiif/ba9825e0-5b7a-483a-a522-31215c8b2e51/full/!800,800/0/default.jpg"
1884,"#dcbc36","#fcebd2","#5c540c","#a18c5e","#d3c9b4","#665b3c","https://api.nga.gov/iiif/2f7e4865-5ed5-4640-8607-983555b033b9/full/!800,800/0/default.jpg"
1884,"#ac6f44","#d4c4a4","#7a5234","#a87b56","#ccbca1","#5d4333","https://api.nga.gov/iiif/9bc244ba-8d61-407d-b4ce-ecb9b5f67586/full/!800,800/0/default.jpg"
1884,"#c4a47c","#c3ac82","#5c4429","#ad8c5c","#bc9c74","#4b3b29","https://api.nga.gov/iiif/abc7e99a-a7b5-473e-aeb0-f74665b48328/full/!800,800/0/default.jpg"
1842,"#b0a43c",,,,,,"https://api.nga.gov/iiif/e724ea4b-0eb3-42e2-ba1c-78d475750790/full/!800,800/0/default.jpg"
1884,"#ccb494","#d4bc9b","#443878","#9c8363","#ccbc9a","#504433","https://api.nga.gov/iiif/2633ebe9-82eb-4c7f-9a48-eb91f33d5aa7/full/!800,800/0/default.jpg"
1887,"#b89854",,,,,,"https://api.nga.gov/iiif/892ef9b4-772c-42f6-8159-18fd4f735404/full/!800,800/0/default.jpg"
1887,"#a44444",,,,,,"https://api.nga.gov/iiif/044c610e-3462-4dbd-bdcc-f5ae064d3966/full/!800,800/0/default.jpg"
1884,"#483c8c","#dcccb4","#2f275c","#968269","#d4c7b0","#4e3f31","https://api.nga.gov/iiif/2227e448-d981-4663-82e8-1435d8265225/full/!800,800/0/default.jpg"
1884,"#bca42c","#d4c0a4","#565b28","#807e6a","#d0c2b2","#566047","https://api.nga.gov/iiif/7560cc74-ace0-48ac-87a5-411a900aa2cc/full/!800,800/0/default.jpg"
1790,"#c55434","#e6c49f","#104a5e","#7f866a","#b0b6a4","#315133","https://api.nga.gov/iiif/aa7d5a50-744d-4fed-a5ab-87096eff7373/full/!800,800/0/default.jpg"
1893,"#a83c38","#ece4ce","#632321","#8f8c81","#c4bfaf","#44403b","https://api.nga.gov/iiif/8d6b7291-dedd-4072-9a86-c58537cc890e/full/!800,800/0/default.jpg"
1884,"#ccb494","#d4c4a4","#3c2c19","#9c8468","#ccbc9c","#5c4d37","https://api.nga.gov/iiif/0092531a-c771-40e7-8926-ec03808c7c60/full/!800,800/0/default.jpg"
1837,"#b85048","#e4dac3","#5f2925","#8a7e6e","#d4ccb4","#4d4434","https://api.nga.gov/iiif/5af5cf68-6574-48ff-8a2d-2d32b0c78ca0/full/!800,800/0/default.jpg"
1893,"#c69c4c","#cca458","#60522b","#887361","#c69e8f","#3f4026","https://api.nga.gov/iiif/2c537630-f523-480f-9c1f-b89f1bac59a8/full/!800,800/0/default.jpg"
1884,"#bc744c","#d4c1a1","#573928","#ac9461","#d4c4ac","#423425","https://api.nga.gov/iiif/670f9fc7-63a6-40e5-9321-42f332b86496/full/!800,800/0/default.jpg"
1853,"#b0b444","#e2cbb1","#4c2c20","#9b7e67","#d5bc9e","#5c3b2b","https://api.nga.gov/iiif/4d0a8dcf-c229-4d4c-8c69-3a6a91b9a0ef/full/!800,800/0/default.jpg"
1887,"#b86098",,,,,,"https://api.nga.gov/iiif/64f658d0-c539-4554-b852-324cea5642b4/full/!800,800/0/default.jpg"
1600,"#bc4438","#f3e4c3","#4c3c24","#95826c","#d1c0a6","#584a3d","https://api.nga.gov/iiif/f1a52f8b-776f-4568-b36a-1aca4eb69cca/full/!800,800/0/default.jpg"
1884,"#be9c6f","#dbc4a4","#946e3e","#a78960","#d4bc9c","#5c4b34","https://api.nga.gov/iiif/1b83dd73-59ae-44e7-a61a-8b63f59b9a09/full/!800,800/0/default.jpg"
1850,"#b87e49","#f6bc65","#5f3f2c","#877965","#b98b66","#412d23","https://api.nga.gov/iiif/3cfff84d-609b-4c45-9504-04627faf9456/full/!800,800/0/default.jpg"
1887,"#b0c05c","#b0c05c","#565f24","#877d74","#c4b9aa","#544c45","https://api.nga.gov/iiif/53c83e9d-7a7f-46c7-8701-13fd2d26decc/full/!800,800/0/default.jpg"
1893,"#c48c4c","#fcdcac","#967644","#a88a62","#c2ab94","#685d54","https://api.nga.gov/iiif/2e625cf1-0a7d-46ab-b443-396f47d3ba0a/full/!800,800/0/default.jpg"
1884,"#947844","#d4c4a4","#4d3923","#a48454","#ccbc9a","#5c4c2e","https://api.nga.gov/iiif/21651abe-c88b-4350-b5bc-7141ff6e2774/full/!800,800/0/default.jpg"
1887,"#a09430",,,,,,"https://api.nga.gov/iiif/1f367cdd-c2cf-4d49-ad0d-a5a597b6d000/full/!800,800/0/default.jpg"
1600,"#b04488","#e0cfb4","#4ca034","#776858","#ccbca4","#514639","https://api.nga.gov/iiif/ea4aa839-b400-4557-980b-0e20f136ad90/full/!800,800/0/default.jpg"
1893,"#b44844",,,,,,"https://api.nga.gov/iiif/374e8d9f-4bad-49e4-8129-4b7308daefe2/full/!800,800/0/default.jpg"
1500,"#b78348","#dfbc7b","#743414","#8f7155",,,"https://api.nga.gov/iiif/0ba1b8dd-ab98-4c2f-a5aa-4ada0b647ad8/full/!800,800/0/default.jpg"
1884,"#ae8a51","#d1b68a","#515a29","#a39f5b","#bfa78f","#6d734d","https://api.nga.gov/iiif/a65a3648-e5a9-48a5-82c6-e002562a2baa/full/!800,800/0/default.jpg"
1617,"#b04c40","#d4bca4","#54a040","#897c6b","#ccbca4","#4c4434","https://api.nga.gov/iiif/c98c8b87-18ce-4516-bcc3-03e0dd880107/full/!800,800/0/default.jpg"
1806,"#bc9870","#f4d4a4","#5a432a","#b48464","#d4c5ae","#695448","https://api.nga.gov/iiif/5b356742-5bdc-4862-93c1-f911fb6ba8dc/full/!800,800/0/default.jpg"
1846,"#e4b96d","#f4ca7e","#9c7446","#8d8576","#ccc0a4","#424542","https://api.nga.gov/iiif/d97e3d9b-8985-46b0-a816-013358bd2c21/full/!800,800/0/default.jpg"
1887,"#a85e05","#c4ad82","#4c2404","#90866b","#b4a47a","#655c42","https://api.nga.gov/iiif/d084076a-25c7-471b-adba-ee2506b0fadb/full/!800,800/0/default.jpg"
1876,"#b44c44","#ecd9c1","#602824","#948377","#c4b3a0","#584f4a","https://api.nga.gov/iiif/b65aea1a-262f-4ade-b0d0-b20fd7478731/full/!800,800/0/default.jpg"
1800,"#54b048","#ece4d4","#2c5e26","#868177","#e4dccb","#635f56","https://api.nga.gov/iiif/dd87d505-86fc-4b93-972e-a5ae82ef443a/full/!800,800/0/default.jpg"
1618,"#4c9834","#dcccb3","#4c3c88","#94826f","#d4c4ab","#5d4f40","https://api.nga.gov/iiif/7ca94d72-1ef7-4533-8b6f-a2d011f96bb3/full/!800,800/0/default.jpg"
1889,"#5a94b7","#8db8ca","#23638e","#5a8ea4","#a6c5d0",,"https://api.nga.gov/iiif/06f91c7b-0d3f-4fa7-86df-a9af2f977f1c/full/!800,800/0/default.jpg"
